step,train_loss,val_loss
0,5.794851,5.794848
1000,1.854781,1.825934
2000,1.730726,1.726721
3000,1.687595,1.684584
4000,1.654971,1.653685
5000,1.633936,1.630358
6000,1.612520,1.611012
7000,1.591799,1.586777
8000,1.574436,1.574274
9000,1.565764,1.563523
10000,1.555796,1.558434
11000,1.546662,1.546106
12000,1.540013,1.539994
13000,1.533139,1.533613
14000,1.527909,1.527209
15000,1.520978,1.523176
16000,1.514603,1.518585
17000,1.511897,1.513316
18000,1.508830,1.508837
19000,1.505259,1.504635
20000,1.499103,1.501983
21000,1.497174,1.495938
22000,1.492706,1.493560
23000,1.491382,1.490279
24000,1.486453,1.488186
25000,1.488496,1.486246
26000,1.483109,1.481038
27000,1.483566,1.478680
28000,1.477410,1.477541
29000,1.475172,1.474374
30000,1.471649,1.471765
31000,1.470619,1.470411
32000,1.467271,1.466381
33000,1.467449,1.464445
34000,1.462246,1.463376
35000,1.463409,1.461524
36000,1.459137,1.458455
37000,1.456511,1.457913
38000,1.453099,1.456470
39000,1.455025,1.454751
40000,1.451947,1.453005
41000,1.450184,1.450901
42000,1.450112,1.449918
43000,1.449543,1.447705
44000,1.446960,1.448552
45000,1.445505,1.446660
46000,1.446754,1.445876
47000,1.444039,1.445411
48000,1.445578,1.444295
49000,1.441689,1.445405
