step,train_loss,val_bpb
200,8.207621,2.139108
400,6.562988,1.897479
600,5.950590,1.789354
800,5.627631,1.711224
1000,5.395001,1.652237
1200,5.221873,1.612432
1400,5.094186,1.576465
1600,5.004018,1.548845
1800,4.905280,1.527759
2000,4.826427,1.505813
2200,4.764770,1.489406
2400,4.709554,1.471273
2600,4.645567,1.455361
2800,4.596330,1.440843
3000,4.556818,1.429162
3200,4.531114,1.418737
3400,4.494339,1.410495
3600,4.463750,1.404534
3800,4.462792,1.399258
4000,4.445302,1.395582
4096,4.433928,1.393710
