step,train_loss,val_loss
0,5.809378,5.804486
1000,1.872247,1.839688
2000,1.746672,1.743352
3000,1.700657,1.698526
4000,1.672507,1.671031
5000,1.650541,1.649771
6000,1.621320,1.618572
7000,1.601121,1.600892
8000,1.589437,1.586953
9000,1.578049,1.575913
10000,1.568353,1.567360
11000,1.554795,1.554728
12000,1.553492,1.547703
13000,1.541699,1.542543
14000,1.538091,1.532338
15000,1.530130,1.527444
16000,1.521213,1.523555
17000,1.517743,1.516796
18000,1.514869,1.512971
19000,1.509314,1.508734
20000,1.501845,1.505889
21000,1.497826,1.501428
22000,1.498695,1.496875
23000,1.493198,1.495596
24000,1.491368,1.493720
25000,1.487239,1.488814
26000,1.486491,1.485639
27000,1.486510,1.482718
28000,1.486084,1.480090
29000,1.475792,1.476522
30000,1.476446,1.475217
31000,1.473550,1.472302
32000,1.473672,1.471605
33000,1.464883,1.468586
34000,1.466264,1.465882
35000,1.463502,1.463870
36000,1.460342,1.461063
37000,1.461130,1.459683
38000,1.459467,1.457565
39000,1.456367,1.455499
40000,1.455259,1.453187
41000,1.455928,1.452826
42000,1.452260,1.451443
43000,1.447977,1.450124
44000,1.450165,1.448914
45000,1.447006,1.448667
46000,1.443488,1.447139
47000,1.444051,1.445537
48000,1.445781,1.445621
49000,1.445038,1.445351
