step,train_loss,val_bpb
200,8.569982,2.293845
400,7.087549,2.034478
600,6.450239,1.918883
800,6.132978,1.856838
1000,5.946729,1.805949
1200,5.790313,1.768191
1400,5.677626,1.735708
1600,5.581016,1.712054
1800,5.508675,1.695801
2000,5.427176,1.676524
2200,5.396801,1.660463
2400,5.353207,1.646792
2600,5.291847,1.633503
2800,5.260879,1.623175
3000,5.224755,1.612126
3200,5.183318,1.599405
3400,5.148587,1.592672
3600,5.123819,1.584926
3800,5.091639,1.574736
4000,5.070940,1.567734
4200,5.040394,1.559853
4400,5.026271,1.553120
4600,4.999006,1.546085
4800,5.005099,1.541023
5000,4.956118,1.533965
5200,4.942483,1.530430
5400,4.923095,1.525663
5600,4.893374,1.521373
5800,4.889818,1.516478
6000,4.875923,1.512039
6200,4.859558,1.509579
6400,4.855264,1.505883
6600,4.834242,1.502638
6800,4.832069,1.500247
7000,4.835387,1.498055
7200,4.822126,1.495993
7400,4.800957,1.494396
7600,4.788971,1.493116
7800,4.788966,1.490994
8000,4.795170,1.490165
