step,train_loss,val_loss
0,5.756780,5.784549
1000,1.889678,1.859812
2000,1.772503,1.761997
3000,1.733096,1.729577
4000,1.717663,1.713689
5000,1.707663,1.701322
6000,1.688886,1.685515
7000,1.670821,1.672997
8000,1.659057,1.655352
9000,1.652523,1.651182
10000,1.647354,1.642845
11000,1.640842,1.638345
12000,1.631446,1.629736
13000,1.629436,1.627617
14000,1.622665,1.626020
15000,1.619003,1.616786
16000,1.616454,1.612072
17000,1.612617,1.613548
18000,1.608650,1.605044
19000,1.605866,1.603516
20000,1.600548,1.599066
21000,1.598049,1.600023
22000,1.593634,1.589405
23000,1.588117,1.587421
24000,1.581686,1.583115
25000,1.580759,1.580930
26000,1.572176,1.572431
27000,1.572506,1.571586
28000,1.566704,1.564109
29000,1.564795,1.561658
30000,1.559968,1.556720
31000,1.553533,1.553796
32000,1.552970,1.551149
33000,1.548530,1.545569
34000,1.544237,1.542344
35000,1.540725,1.536920
36000,1.534334,1.536065
37000,1.535596,1.531217
38000,1.526788,1.529216
39000,1.529459,1.526977
40000,1.522880,1.523196
41000,1.519460,1.522013
42000,1.519363,1.518534
43000,1.516189,1.516781
44000,1.512851,1.514600
45000,1.515195,1.512745
46000,1.510703,1.511199
47000,1.509022,1.510384
48000,1.505859,1.509087
49000,1.508569,1.507349
