step,train_loss,val_loss,val_loss_hard
0,5.550289,5.550322,5.550322
1000,2.884259,2.790745,2.790745
2000,2.458904,2.442548,2.442548
3000,2.330880,2.335590,2.335590
4000,2.262533,2.239055,2.239055
5000,2.195475,2.191354,2.191354
6000,2.149879,2.139707,2.139707
7000,2.087926,2.080600,2.080600
8000,2.036439,2.071332,2.071332
9000,2.012233,2.011571,2.011571
10000,1.985594,2.029529,2.029529
11000,1.980481,1.967439,1.967439
12000,1.955753,1.949683,1.949683
13000,1.921507,1.929169,1.929169
14000,1.898627,1.909501,1.909501
15000,1.899476,1.898069,1.898069
16000,1.885033,1.884951,1.884951
17000,1.882251,1.860626,1.860626
18000,1.860985,1.863135,1.863135
19000,1.864736,1.851999,1.851999
20000,1.836934,1.847740,1.847740
21000,1.828362,1.824112,1.824112
22000,1.821183,1.823612,1.823612
23000,1.837575,1.813889,1.813889
24000,1.812880,1.806452,1.806452
25000,1.810914,1.801760,1.801760
26000,1.795749,1.791204,1.791204
27000,1.785086,1.791183,1.791183
28000,1.780503,1.779291,1.779291
29000,1.776277,1.772776,1.772776
30000,1.766650,1.764684,1.764684
31000,1.762153,1.759175,1.759175
32000,1.758461,1.754455,1.754455
33000,1.759044,1.752306,1.752306
34000,1.733937,1.748048,1.748048
35000,1.750991,1.738462,1.738462
36000,1.731736,1.733825,1.733825
37000,1.733962,1.727222,1.727222
38000,1.728733,1.725892,1.725892
39000,1.717582,1.719355,1.719355
40000,1.701697,1.718138,1.718138
41000,1.704278,1.714343,1.714343
42000,1.705068,1.713396,1.713396
43000,1.721342,1.704694,1.704694
44000,1.707496,1.703702,1.703702
45000,1.698732,1.700729,1.700729
46000,1.705564,1.702004,1.702004
47000,1.691912,1.697683,1.697683
48000,1.700413,1.696433,1.696433
49000,1.685632,1.696923,1.696923
