step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496703,0.496724,0.498300,0.498358,0.501262,0.501252,0.496423,0.496371,0.497893,0.497812,0.499438,0.499494,0.501257,0.501245,0.497698,0.497402,0.498513,0.498287,0.499892,0.499963,0.501033,0.500991,0.500188,0.499770,0.498642,0.498565,0.499433,0.499456,0.500063,0.500019,0.501020,0.500817,0.499315,0.499228,0.499562,0.499526,0.499969,0.499933,0.501085,0.500844,0.500263,0.500151,0.500232,0.500215,0.500186,0.500164,0.500541,0.500362
400,0.492017,0.493699,0.491406,0.491804,0.497960,0.497653,0.489138,0.488530,0.497608,0.496712,0.499045,0.499148,0.506011,0.505571,0.497020,0.494206,0.497918,0.497508,0.500931,0.501019,0.504969,0.504885,0.506862,0.505633,0.497912,0.497735,0.499937,0.499984,0.500865,0.500728,0.509148,0.509197,0.498603,0.498704,0.501061,0.500897,0.500846,0.500604,0.509274,0.508403,0.497160,0.496951,0.500294,0.500242,0.502105,0.501689,0.505140,0.504593
600,0.496269,0.501394,0.475542,0.476862,0.481581,0.480944,0.479847,0.478730,0.509881,0.505467,0.489571,0.489098,0.509368,0.505871,0.490857,0.486172,0.498412,0.497223,0.497612,0.497830,0.515144,0.514205,0.510192,0.507129,0.501711,0.499959,0.498739,0.498771,0.502970,0.502489,0.517169,0.517735,0.499379,0.499692,0.501596,0.501517,0.505248,0.504407,0.520203,0.519864,0.494534,0.493549,0.500276,0.500277,0.505352,0.504686,0.509093,0.507879
800,0.512170,0.519571,0.454438,0.456804,0.461602,0.459458,0.470293,0.468101,0.532619,0.524976,0.476089,0.473596,0.511344,0.500527,0.483298,0.476042,0.505115,0.502239,0.491623,0.491663,0.530642,0.527395,0.510730,0.505635,0.517236,0.512427,0.496514,0.495777,0.506990,0.505353,0.522217,0.522481,0.501035,0.501490,0.501368,0.501449,0.510919,0.509126,0.527183,0.526935,0.494626,0.493552,0.500097,0.500182,0.507124,0.506360,0.511707,0.509902
1000,0.537452,0.546273,0.433384,0.436840,0.451170,0.440236,0.462209,0.457860,0.562061,0.552351,0.469073,0.459831,0.518371,0.495926,0.477895,0.466125,0.519197,0.512959,0.483997,0.483482,0.548553,0.540671,0.510418,0.502383,0.537265,0.530029,0.495814,0.492265,0.511865,0.507681,0.525802,0.524689,0.506037,0.506792,0.501235,0.501648,0.520353,0.516645,0.531941,0.531360,0.496122,0.494688,0.499879,0.500029,0.508332,0.507261,0.513582,0.511297
1200,0.563456,0.573741,0.416276,0.420550,0.460737,0.428537,0.456953,0.448744,0.593925,0.582346,0.469470,0.450820,0.531750,0.493850,0.476119,0.457796,0.541885,0.531937,0.477989,0.475530,0.565270,0.550789,0.510890,0.498813,0.562067,0.552889,0.497183,0.489172,0.517794,0.509652,0.529334,0.525675,0.511886,0.512462,0.501352,0.501986,0.530089,0.523785,0.535248,0.534178,0.498290,0.496681,0.499576,0.499818,0.509850,0.508385,0.515054,0.512340
1400,0.591937,0.603520,0.403588,0.407520,0.478856,0.424758,0.453458,0.440212,0.627437,0.614138,0.478916,0.446200,0.549985,0.493081,0.477197,0.450814,0.567617,0.554214,0.474069,0.468570,0.580440,0.557531,0.512571,0.495469,0.588233,0.576763,0.502701,0.488125,0.527403,0.513660,0.532473,0.525586,0.524408,0.525315,0.501971,0.502326,0.539442,0.530130,0.538544,0.536658,0.500823,0.498707,0.499291,0.499592,0.510470,0.508581,0.516230,0.513123
1600,0.620430,0.633669,0.394921,0.397194,0.501026,0.426465,0.452079,0.431902,0.662569,0.647477,0.491326,0.445262,0.572679,0.497340,0.482355,0.445197,0.594994,0.577731,0.472262,0.462457,0.595876,0.562245,0.515229,0.492269,0.615864,0.601977,0.507034,0.486571,0.533656,0.513728,0.535587,0.524684,0.535038,0.535685,0.503783,0.503655,0.551297,0.538100,0.542119,0.539135,0.503585,0.502559,0.499021,0.499366,0.511263,0.508687,0.517375,0.513822
1800,0.650049,0.665041,0.390108,0.389118,0.525304,0.431281,0.453027,0.424706,0.699107,0.682127,0.507366,0.446817,0.596967,0.503028,0.490121,0.441024,0.624907,0.603961,0.472092,0.456567,0.609067,0.562824,0.518681,0.489186,0.643010,0.626805,0.512028,0.485466,0.541100,0.514570,0.538326,0.522543,0.545932,0.545458,0.504880,0.504763,0.564199,0.546225,0.545111,0.540891,0.504986,0.504171,0.498900,0.499281,0.512112,0.508967,0.518392,0.514415
