step,train_loss,val_loss
0,6.381244,6.370512
1000,2.718269,2.659934
2000,2.283411,2.253045
3000,2.023778,2.005173
4000,1.888748,1.884882
5000,1.820867,1.818569
6000,1.775604,1.765434
7000,1.738573,1.742306
8000,1.718774,1.721151
9000,1.705074,1.704041
10000,1.700533,1.702654
11000,1.686176,1.687593
12000,1.675971,1.675335
13000,1.677018,1.670272
14000,1.660459,1.662282
15000,1.657235,1.663852
16000,1.649824,1.657486
17000,1.657429,1.660909
18000,1.642738,1.649331
19000,1.647648,1.640189
20000,1.648636,1.638192
21000,1.639954,1.643029
22000,1.634205,1.631876
23000,1.636479,1.638011
24000,1.631043,1.631393
25000,1.631120,1.633921
26000,1.626909,1.638617
27000,1.632144,1.627107
28000,1.628557,1.624742
29000,1.623069,1.626519
30000,1.625359,1.628386
31000,1.630848,1.622359
32000,1.618816,1.624387
33000,1.618339,1.613770
34000,1.618076,1.620224
35000,1.614265,1.631429
36000,1.610196,1.615092
37000,1.609527,1.615197
38000,1.617693,1.610376
39000,1.606494,1.610911
40000,1.608734,1.617645
41000,1.604575,1.603302
42000,1.599584,1.605714
43000,1.605191,1.603667
44000,1.604795,1.600265
45000,1.599401,1.600760
46000,1.594765,1.602471
47000,1.593582,1.591365
48000,1.589111,1.595337
49000,1.591464,1.591470
50000,1.588543,1.587598
51000,1.591384,1.589141
52000,1.591002,1.587732
53000,1.585710,1.581832
54000,1.577934,1.580929
55000,1.573474,1.574218
56000,1.581492,1.578409
57000,1.575072,1.577432
58000,1.573931,1.574419
59000,1.573559,1.574019
60000,1.564465,1.566996
61000,1.566997,1.564506
62000,1.565742,1.564082
63000,1.565849,1.562926
64000,1.559536,1.559974
65000,1.552351,1.554266
66000,1.558542,1.553014
67000,1.548912,1.551066
68000,1.547637,1.547881
69000,1.548977,1.551905
70000,1.546682,1.549335
71000,1.544122,1.544444
72000,1.541449,1.543391
73000,1.539855,1.541812
74000,1.542296,1.541457
75000,1.537470,1.540195
76000,1.536776,1.536899
77000,1.535609,1.533949
78000,1.532431,1.534019
79000,1.534072,1.531739
80000,1.529299,1.530184
81000,1.531532,1.530260
82000,1.527046,1.526127
83000,1.527904,1.525591
84000,1.524228,1.524575
85000,1.521507,1.524409
86000,1.521390,1.521504
87000,1.522534,1.522078
88000,1.521730,1.520844
89000,1.519326,1.520542
90000,1.518408,1.519783
91000,1.518716,1.519041
92000,1.517808,1.518568
93000,1.516364,1.516661
94000,1.512246,1.516803
95000,1.515796,1.517120
96000,1.509655,1.513877
97000,1.514971,1.513211
98000,1.512964,1.513710
99000,1.511086,1.513239
