step,train_loss,val_bpb
200,8.244684,2.315563
400,7.138338,2.068057
600,6.688445,2.004772
800,6.504632,1.970253
1000,6.387502,1.937345
1200,6.290100,1.907113
1400,6.191299,1.876354
1600,6.069698,1.849031
1800,6.003108,1.825463
2000,5.936022,1.808402
2200,5.863294,1.794904
2400,5.835334,1.779595
2600,5.793858,1.764224
2800,5.745924,1.754037
3000,5.703152,1.744333
3200,5.675691,1.732698
3400,5.627356,1.726727
3600,5.623599,1.722094
3800,5.586374,1.712687
4000,5.541965,1.703097
4200,5.538612,1.698727
4400,5.530176,1.693740
4600,5.500693,1.686156
4800,5.499586,1.681553
5000,5.469901,1.674965
5200,5.440156,1.669685
5400,5.410738,1.664159
5600,5.430048,1.659997
5800,5.404710,1.657722
6000,5.395409,1.653476
6200,5.380831,1.649826
6400,5.366050,1.647036
6600,5.360581,1.643707
6800,5.346937,1.642426
7000,5.347616,1.640109
7200,5.342699,1.637281
7400,5.340484,1.635858
7600,5.320746,1.632861
7800,5.326095,1.632393
8000,5.315657,1.631449
