step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499052,0.499156,0.499085,0.499093,0.499726,0.499644,0.499283,0.498584,0.500157,0.499057,0.498485,0.498443,0.499882,0.499842,0.501167,0.499992,0.500394,0.499263,0.498646,0.498586,0.499993,0.499966,0.501509,0.501018,0.499628,0.499172,0.499183,0.499160,0.500211,0.500202,0.501658,0.501386,0.500213,0.499529,0.499070,0.499033,0.500084,0.500069,0.501729,0.501509,0.499931,0.499550,0.499501,0.499498,0.500123,0.500121,0.501800,0.501626
400,0.496634,0.497361,0.494565,0.494655,0.495183,0.494974,0.503224,0.498462,0.503752,0.499053,0.494542,0.493974,0.497573,0.497279,0.505705,0.502636,0.502568,0.498467,0.495367,0.494943,0.498350,0.498118,0.505766,0.503913,0.498409,0.497048,0.496464,0.496382,0.499979,0.499799,0.505944,0.504849,0.500328,0.498362,0.497393,0.497204,0.500016,0.499896,0.506196,0.505253,0.499370,0.498540,0.498742,0.498685,0.500385,0.500346,0.506600,0.505862
600,0.492391,0.494391,0.486524,0.486713,0.487279,0.486920,0.508833,0.500908,0.509397,0.499535,0.487391,0.486100,0.490683,0.490257,0.509853,0.502923,0.504468,0.496657,0.489555,0.488537,0.492484,0.491830,0.509838,0.504239,0.496502,0.492864,0.491336,0.490777,0.497938,0.497101,0.510983,0.506717,0.499674,0.496199,0.494723,0.493789,0.499262,0.498951,0.512496,0.508733,0.499331,0.498002,0.496172,0.495902,0.500777,0.500484,0.513598,0.510622
800,0.487330,0.491102,0.475432,0.475657,0.476138,0.475529,0.516058,0.504345,0.517629,0.500251,0.477624,0.474961,0.479595,0.478929,0.514571,0.502208,0.510193,0.493903,0.480614,0.478989,0.483049,0.481922,0.514278,0.502796,0.496912,0.487541,0.484920,0.483168,0.493921,0.491735,0.517010,0.506893,0.501127,0.494664,0.491120,0.488043,0.497840,0.497033,0.520230,0.510667,0.500478,0.497184,0.492383,0.491773,0.501407,0.500482,0.523029,0.514902
1000,0.481898,0.487784,0.461417,0.461617,0.462393,0.461289,0.526019,0.509236,0.528655,0.501198,0.468706,0.461674,0.466139,0.464665,0.521824,0.501930,0.521931,0.490980,0.470952,0.467063,0.470012,0.468231,0.520720,0.501085,0.502320,0.483018,0.476456,0.473170,0.487463,0.483077,0.524503,0.506328,0.506222,0.493973,0.486379,0.479817,0.495949,0.493955,0.529459,0.511637,0.503418,0.496423,0.487012,0.485610,0.502573,0.500318,0.534431,0.518316
1200,0.475753,0.484200,0.445857,0.445795,0.446489,0.444216,0.539951,0.516578,0.542300,0.502842,0.470533,0.447904,0.453538,0.448561,0.532542,0.502691,0.539320,0.489515,0.464464,0.453690,0.456121,0.452601,0.530686,0.499781,0.514606,0.479666,0.466547,0.461357,0.480169,0.472600,0.534241,0.505070,0.514533,0.493605,0.480058,0.468538,0.493910,0.489142,0.541619,0.512246,0.508436,0.496382,0.480072,0.476986,0.504940,0.499981,0.548428,0.520828
1400,0.469351,0.480058,0.432668,0.431198,0.435322,0.425925,0.558321,0.526556,0.560318,0.505749,0.487843,0.437915,0.456159,0.433116,0.548317,0.505600,0.560644,0.488874,0.467324,0.440555,0.444497,0.436040,0.544830,0.499482,0.532382,0.478238,0.456420,0.448324,0.474379,0.461857,0.546738,0.504350,0.526238,0.494897,0.475740,0.456135,0.495628,0.485414,0.555795,0.512540,0.516679,0.496498,0.473343,0.467809,0.510935,0.501380,0.565385,0.523083
1600,0.463266,0.476267,0.423124,0.417626,0.448411,0.409665,0.581030,0.539075,0.582215,0.508429,0.513551,0.436249,0.475163,0.424511,0.570010,0.511535,0.586516,0.489271,0.484160,0.428025,0.443922,0.419307,0.563870,0.500135,0.556093,0.479483,0.447358,0.433991,0.470505,0.449557,0.561491,0.503641,0.541071,0.495909,0.476232,0.442561,0.500411,0.481416,0.572557,0.512488,0.526673,0.496992,0.465720,0.457081,0.520287,0.503914,0.585896,0.524677
1800,0.457127,0.472114,0.421853,0.407931,0.473705,0.404357,0.609713,0.556787,0.607120,0.511889,0.543772,0.446448,0.501550,0.427482,0.598231,0.521272,0.617680,0.491143,0.508239,0.421401,0.458531,0.406197,0.589512,0.502101,0.584358,0.481991,0.446304,0.421308,0.471121,0.438150,0.579813,0.502315,0.560184,0.497833,0.483222,0.429708,0.510365,0.476887,0.593397,0.511845,0.540093,0.497810,0.458871,0.445640,0.531721,0.506363,0.610036,0.525004
