step,train_loss,val_bpb
200,8.409896,2.204208
400,6.654679,1.907662
600,5.949431,1.779971
800,5.599598,1.700852
1000,5.368952,1.647224
1200,5.199523,1.604188
1400,5.065037,1.565085
1600,4.944645,1.524176
1800,4.807334,1.490342
2000,4.699675,1.461546
2200,4.620945,1.438911
2400,4.561254,1.422140
2600,4.501273,1.408173
2800,4.458933,1.396613
3000,4.429981,1.386932
3200,4.414214,1.379299
3400,4.382077,1.373004
3600,4.356936,1.367725
3800,4.360691,1.363899
4000,4.345097,1.361115
4096,4.334745,1.359658
