step,train_loss,val_bpb
200,8.737693,2.304853
400,7.146855,2.051081
600,6.514023,1.938169
800,6.197290,1.876388
1000,6.008027,1.824503
1200,5.846373,1.784828
1400,5.731333,1.750405
1600,5.627835,1.726086
1800,5.549317,1.707291
2000,5.463473,1.687120
2200,5.430636,1.669965
2400,5.383382,1.656358
2600,5.320104,1.642630
2800,5.287430,1.629626
3000,5.248282,1.618915
3200,5.202450,1.607310
3400,5.167743,1.597706
3600,5.140088,1.589069
3800,5.105130,1.579402
4000,5.081826,1.571916
4200,5.050658,1.563489
4400,5.034127,1.556573
4600,5.005196,1.548941
4800,5.012383,1.543532
5000,4.962060,1.536505
5200,4.947380,1.532106
5400,4.926061,1.526627
5600,4.895534,1.521114
5800,4.892152,1.517144
6000,4.877198,1.512521
6200,4.859268,1.509717
6400,4.854972,1.506632
6600,4.832793,1.503832
6800,4.832390,1.501108
7000,4.834956,1.498978
7200,4.822019,1.496982
7400,4.798782,1.494799
7600,4.787629,1.493498
7800,4.787607,1.491788
8000,4.794117,1.490940
