step,train_loss,val_bpb
200,8.715324,2.317377
400,7.182737,2.064445
600,6.588516,1.966913
800,6.306750,1.916185
1000,6.150590,1.871579
1200,6.021961,1.838530
1400,5.932912,1.812000
1600,5.851807,1.793555
1800,5.788396,1.777103
2000,5.715057,1.758511
2200,5.686179,1.746263
2400,5.647748,1.735989
2600,5.586382,1.720455
2800,5.557504,1.711064
3000,5.524183,1.698583
3200,5.479102,1.692661
3400,5.451892,1.679766
3600,5.424625,1.676183
3800,5.390987,1.662910
4000,5.366526,1.657392
4200,5.339465,1.649263
4400,5.323811,1.642260
4600,5.294105,1.634509
4800,5.296330,1.629647
5000,5.252409,1.621898
5200,5.235301,1.618556
5400,5.214894,1.613161
5600,5.190040,1.609684
5800,5.185077,1.602900
6000,5.166763,1.599972
6200,5.149348,1.595881
6400,5.148155,1.592886
6600,5.126812,1.588803
6800,5.121592,1.586922
7000,5.123882,1.584761
7200,5.110918,1.582676
7400,5.088351,1.581298
7600,5.079174,1.580028
7800,5.079372,1.577490
8000,5.083435,1.576867
