step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497518,0.497719,0.497453,0.497536,0.499053,0.498887,0.498337,0.498074,0.498525,0.498436,0.498550,0.498497,0.500268,0.500194,0.499493,0.499135,0.498821,0.498725,0.499120,0.499046,0.500563,0.500542,0.500098,0.499750,0.499155,0.498932,0.498866,0.498840,0.500234,0.500213,0.500543,0.500253,0.499021,0.498955,0.499074,0.499061,0.500122,0.500112,0.500951,0.500677,0.499449,0.499331,0.499663,0.499644,0.499955,0.499941,0.500735,0.500485
400,0.490436,0.491413,0.488084,0.488493,0.489185,0.488851,0.496332,0.494694,0.497482,0.496450,0.492736,0.491776,0.500609,0.499760,0.501493,0.499076,0.498396,0.497558,0.494623,0.493968,0.501893,0.500942,0.504135,0.501804,0.497100,0.496430,0.496721,0.496171,0.502313,0.501970,0.506402,0.504495,0.498416,0.497849,0.498107,0.497955,0.500940,0.500761,0.508442,0.507007,0.498890,0.498704,0.499485,0.499487,0.500725,0.500589,0.506414,0.505344
600,0.478916,0.481351,0.472347,0.473484,0.472816,0.472170,0.494643,0.491177,0.494379,0.491748,0.483001,0.480188,0.501135,0.497829,0.503377,0.497777,0.497865,0.495221,0.486097,0.483482,0.503677,0.500385,0.508961,0.502864,0.493800,0.491207,0.491262,0.489154,0.506808,0.505032,0.513743,0.508716,0.497532,0.495904,0.495305,0.494699,0.502340,0.501382,0.518093,0.514014,0.498405,0.498114,0.498504,0.498528,0.503550,0.503008,0.512458,0.510017
800,0.463350,0.467641,0.451660,0.453743,0.452897,0.450982,0.494719,0.488108,0.491280,0.485362,0.471327,0.464715,0.504636,0.495592,0.506479,0.495986,0.496725,0.490970,0.475387,0.468699,0.507665,0.499929,0.515473,0.503429,0.490148,0.485152,0.482303,0.477274,0.515093,0.510001,0.522715,0.512511,0.495475,0.491577,0.490161,0.488795,0.504914,0.502167,0.529366,0.520842,0.495779,0.495602,0.494917,0.494967,0.510568,0.508917,0.520344,0.515641
1000,0.449001,0.455174,0.430670,0.433704,0.439275,0.431987,0.499612,0.487759,0.489131,0.478836,0.463092,0.448683,0.513479,0.494666,0.513912,0.496183,0.496219,0.486105,0.467077,0.452731,0.517064,0.500997,0.525789,0.505518,0.485376,0.476172,0.474914,0.465371,0.525359,0.514904,0.533702,0.516612,0.492848,0.485543,0.483859,0.480943,0.508082,0.502829,0.542177,0.527388,0.491275,0.491051,0.490571,0.490743,0.519179,0.515291,0.529389,0.521344
1200,0.435849,0.443577,0.413564,0.417264,0.439688,0.417829,0.507568,0.489734,0.486342,0.472081,0.460690,0.436624,0.527525,0.497610,0.525353,0.499554,0.495959,0.480627,0.466765,0.439311,0.529303,0.502899,0.538966,0.509392,0.482683,0.468556,0.470994,0.453480,0.536489,0.517733,0.545908,0.521138,0.491773,0.480138,0.477690,0.472367,0.510684,0.501685,0.554961,0.533216,0.486981,0.487004,0.485440,0.485538,0.529842,0.522834,0.537188,0.525780
1400,0.424443,0.433642,0.399790,0.402977,0.453276,0.413052,0.518808,0.494325,0.484190,0.464923,0.465106,0.428647,0.546242,0.502132,0.540769,0.505894,0.497654,0.475921,0.471338,0.428686,0.542536,0.504694,0.555861,0.516226,0.483099,0.461225,0.468524,0.441862,0.547439,0.518873,0.558255,0.525683,0.492042,0.474754,0.473903,0.465166,0.515154,0.500549,0.568714,0.539038,0.483533,0.482820,0.480863,0.480864,0.539619,0.529097,0.545763,0.530050
1600,0.413329,0.423791,0.389604,0.391008,0.472970,0.413943,0.531991,0.500401,0.483988,0.459096,0.470681,0.421817,0.566428,0.507702,0.557269,0.513351,0.496648,0.469709,0.479667,0.420116,0.557833,0.507723,0.573137,0.523690,0.482810,0.454338,0.469346,0.432614,0.557521,0.518871,0.570744,0.530308,0.492904,0.470343,0.470547,0.457843,0.517516,0.496804,0.581864,0.544060,0.480168,0.478918,0.475643,0.475128,0.550124,0.534969,0.554113,0.533873
1800,0.404056,0.415703,0.383804,0.381423,0.494371,0.420148,0.546665,0.508255,0.483419,0.452841,0.480306,0.416486,0.588006,0.513674,0.572683,0.520496,0.497631,0.466009,0.490368,0.413349,0.575168,0.510614,0.590010,0.530392,0.482982,0.448123,0.472727,0.423917,0.563632,0.514268,0.582212,0.533809,0.493309,0.465866,0.466902,0.450464,0.521479,0.494835,0.593333,0.547505,0.476772,0.475670,0.469777,0.468900,0.559515,0.540432,0.561638,0.536989
2000,0.395911,0.408279,0.381510,0.374224,0.516930,0.427194,0.560989,0.515688,0.483368,0.447810,0.490619,0.412616,0.610920,0.520636,0.588113,0.527202,0.498871,0.462087,0.501474,0.406473,0.590896,0.510760,0.606582,0.536491,0.483061,0.441505,0.477148,0.416353,0.570456,0.510329,0.591643,0.536025,0.492864,0.461261,0.464219,0.443858,0.526820,0.492649,0.603434,0.550010,0.472229,0.470404,0.464482,0.463341,0.566707,0.543833,0.568175,0.539236
2200,0.387609,0.400690,0.382583,0.369624,0.541004,0.436139,0.574749,0.522818,0.483619,0.442738,0.502733,0.409586,0.634586,0.527918,0.602162,0.533045,0.499113,0.457872,0.512582,0.400452,0.609593,0.512608,0.621550,0.540835,0.482670,0.434260,0.479711,0.408292,0.578608,0.505484,0.600072,0.537148,0.492667,0.457015,0.462788,0.437590,0.532605,0.490361,0.611555,0.550754,0.469680,0.467539,0.460270,0.458422,0.575124,0.547677,0.573932,0.540796
2400,0.380931,0.394410,0.385245,0.365706,0.565730,0.446785,0.588904,0.530687,0.482799,0.437455,0.512283,0.405360,0.657087,0.531804,0.615516,0.537976,0.498796,0.453692,0.523131,0.395259,0.627974,0.512865,0.635221,0.543583,0.482079,0.428039,0.483616,0.402032,0.586208,0.500087,0.607746,0.536772,0.490199,0.451223,0.460115,0.430632,0.538504,0.487158,0.619046,0.550293,0.465377,0.462821,0.455067,0.452824,0.583165,0.551196,0.579304,0.541550
2600,0.375707,0.389383,0.388754,0.362877,0.590147,0.455478,0.600835,0.536997,0.483490,0.433036,0.522249,0.401445,0.681382,0.535235,0.627301,0.541478,0.497698,0.448883,0.534493,0.391252,0.647618,0.514613,0.647217,0.544505,0.483075,0.423272,0.487655,0.397138,0.593293,0.494223,0.613589,0.534897,0.489402,0.447144,0.457366,0.423434,0.542789,0.482610,0.625260,0.548271,0.462045,0.459013,0.450615,0.447763,0.589375,0.553524,0.584167,0.541329
2800,0.369013,0.382861,0.391759,0.359781,0.613880,0.461870,0.610147,0.541398,0.483803,0.429039,0.533352,0.399631,0.707415,0.540734,0.638847,0.545294,0.498326,0.445407,0.545389,0.386602,0.664659,0.514247,0.657576,0.544159,0.483448,0.418323,0.491669,0.392942,0.602430,0.488747,0.619399,0.532849,0.488563,0.442679,0.457194,0.418285,0.549878,0.480349,0.630207,0.544820,0.458613,0.455071,0.446096,0.442713,0.592677,0.553171,0.587832,0.540164
3000,0.364243,0.378102,0.396362,0.358388,0.637722,0.468913,0.619701,0.546085,0.485443,0.425522,0.543908,0.397557,0.731780,0.544500,0.649722,0.548231,0.498634,0.442214,0.555719,0.382716,0.682416,0.514545,0.667732,0.543486,0.485086,0.414545,0.495598,0.389028,0.609028,0.481263,0.623704,0.529454,0.488508,0.439424,0.457224,0.413276,0.557305,0.477027,0.634892,0.540932,0.455809,0.452209,0.441281,0.437394,0.597230,0.553232,0.590923,0.538173
3200,0.359695,0.373419,0.399954,0.356503,0.660906,0.474554,0.627975,0.549484,0.486849,0.422512,0.554687,0.395603,0.756085,0.548026,0.659537,0.549440,0.498555,0.438194,0.568551,0.381163,0.702538,0.515379,0.677137,0.541377,0.486419,0.410996,0.500547,0.385868,0.616700,0.474751,0.628046,0.525394,0.487506,0.435502,0.457993,0.407884,0.564840,0.473678,0.640113,0.536253,0.450983,0.447301,0.436783,0.432306,0.600770,0.552343,0.594246,0.536150
3400,0.355467,0.369212,0.403909,0.355100,0.683529,0.479318,0.636393,0.553578,0.489713,0.420297,0.565588,0.394670,0.780488,0.552288,0.669739,0.551435,0.500587,0.436343,0.579769,0.378820,0.721662,0.515249,0.685473,0.538201,0.488328,0.408135,0.506681,0.383764,0.625536,0.468654,0.631580,0.520478,0.487531,0.432817,0.459604,0.403684,0.573452,0.471143,0.644339,0.530635,0.447479,0.444037,0.432963,0.427832,0.604924,0.551846,0.596702,0.533245
3600,0.351719,0.365416,0.407848,0.354119,0.703843,0.482580,0.644560,0.557368,0.490934,0.417588,0.575041,0.393081,0.803203,0.554171,0.679064,0.551932,0.500876,0.433631,0.590384,0.376961,0.740545,0.517735,0.694391,0.534972,0.490372,0.405614,0.512973,0.382467,0.634144,0.462710,0.635409,0.515530,0.489222,0.430835,0.461387,0.399923,0.580652,0.467785,0.648251,0.524598,0.443807,0.439869,0.428849,0.423166,0.606317,0.549292,0.598770,0.529671
3800,0.348272,0.361823,0.411862,0.353126,0.722227,0.484927,0.651254,0.560543,0.493183,0.415447,0.585573,0.392924,0.826231,0.557620,0.688209,0.552637,0.502137,0.431774,0.600755,0.375588,0.758605,0.517798,0.703852,0.531971,0.494083,0.404021,0.519332,0.381491,0.642412,0.456098,0.638803,0.510615,0.491588,0.429869,0.464177,0.397460,0.589124,0.465711,0.651506,0.518543,0.440652,0.436371,0.426168,0.419339,0.608796,0.546892,0.600731,0.526008
4000,0.345538,0.358945,0.414855,0.351925,0.740642,0.485921,0.655710,0.561721,0.494691,0.413496,0.593678,0.391272,0.846852,0.559504,0.695520,0.552246,0.503363,0.429585,0.610518,0.374766,0.775229,0.518132,0.711161,0.528021,0.498134,0.402995,0.525035,0.380646,0.651867,0.451831,0.641578,0.504818,0.493208,0.428016,0.467440,0.395538,0.596629,0.463297,0.654790,0.512320,0.438482,0.434064,0.423553,0.415742,0.610527,0.544279,0.602713,0.522070
