step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498377,0.498485,0.497191,0.497191,0.497564,0.497562,0.497218,0.497167,0.497626,0.497044,0.497408,0.497521,0.498743,0.498747,0.498166,0.497870,0.498238,0.497811,0.498294,0.498325,0.498764,0.498766,0.501518,0.500948,0.498524,0.498504,0.498522,0.498494,0.498547,0.498567,0.502439,0.502091,0.498179,0.498134,0.498198,0.498174,0.498177,0.498195,0.502602,0.502259,0.498105,0.498063,0.498013,0.497988,0.498150,0.498165,0.502614,0.502245
400,0.495521,0.495927,0.489895,0.490164,0.487995,0.488113,0.488520,0.487875,0.498614,0.490262,0.488341,0.488257,0.489887,0.489919,0.492321,0.490486,0.500925,0.493236,0.491854,0.491550,0.494045,0.494099,0.503545,0.498694,0.496194,0.496111,0.496873,0.496956,0.497698,0.497738,0.511198,0.509519,0.495630,0.495147,0.495721,0.495222,0.495218,0.495323,0.511956,0.510756,0.496086,0.494577,0.496278,0.494520,0.494033,0.494125,0.512553,0.510621
600,0.488924,0.489677,0.480219,0.481245,0.473069,0.473345,0.477450,0.475145,0.508435,0.477847,0.471394,0.470802,0.473456,0.473429,0.485916,0.480664,0.511662,0.486578,0.477232,0.476263,0.482674,0.482611,0.504630,0.493187,0.494954,0.490287,0.491785,0.491692,0.494079,0.494211,0.521803,0.518454,0.488080,0.485741,0.488568,0.486281,0.485801,0.486209,0.529247,0.525558,0.489184,0.483294,0.489872,0.483049,0.482978,0.483048,0.529331,0.521984
800,0.473858,0.474886,0.462849,0.464571,0.452858,0.453343,0.465644,0.460447,0.525581,0.462005,0.448610,0.447201,0.451099,0.450856,0.480228,0.469993,0.527785,0.477827,0.456082,0.454136,0.467795,0.467508,0.505022,0.486545,0.495069,0.482924,0.483464,0.482755,0.482430,0.482703,0.527709,0.520787,0.485576,0.478158,0.486445,0.478551,0.475418,0.475737,0.553181,0.548273,0.483747,0.473627,0.485451,0.473056,0.473702,0.473873,0.549028,0.537562
1000,0.452916,0.453997,0.439305,0.441260,0.428615,0.429148,0.453905,0.444543,0.548799,0.445014,0.424718,0.421978,0.426515,0.425926,0.476354,0.458964,0.548873,0.467840,0.433507,0.430013,0.449990,0.449315,0.506042,0.478931,0.499815,0.475829,0.472904,0.471528,0.465663,0.465919,0.531557,0.519396,0.485358,0.473663,0.486775,0.475129,0.468021,0.468090,0.574475,0.563640,0.480557,0.461427,0.484438,0.460526,0.462632,0.462692,0.567264,0.549384
1200,0.431181,0.432190,0.414784,0.416698,0.404310,0.404773,0.443619,0.427702,0.575361,0.431674,0.405856,0.399174,0.402907,0.401988,0.477186,0.448025,0.571832,0.458703,0.415043,0.408310,0.429525,0.428449,0.509964,0.470253,0.505919,0.467467,0.460247,0.457719,0.444555,0.444767,0.534349,0.515116,0.488091,0.473375,0.490269,0.475277,0.454996,0.455358,0.596035,0.572539,0.480798,0.444602,0.486505,0.443221,0.447537,0.447294,0.584146,0.555563
1400,0.409410,0.410356,0.391592,0.393446,0.381353,0.381695,0.435753,0.411751,0.602611,0.421253,0.400845,0.379284,0.381164,0.379766,0.481137,0.437691,0.597500,0.449255,0.399910,0.387696,0.408863,0.407343,0.515461,0.461985,0.514933,0.460873,0.448152,0.443981,0.423817,0.423469,0.536499,0.509820,0.488684,0.470772,0.492988,0.475115,0.445729,0.439000,0.610505,0.578016,0.482785,0.429427,0.489987,0.426770,0.432771,0.431701,0.595975,0.559824
1600,0.389286,0.390145,0.369850,0.371620,0.360035,0.360203,0.430899,0.396338,0.632505,0.413088,0.413828,0.363175,0.361342,0.359165,0.488907,0.429082,0.624222,0.441152,0.394580,0.370218,0.388965,0.386929,0.521699,0.453630,0.524994,0.454348,0.436590,0.430313,0.404178,0.402852,0.538036,0.503347,0.490550,0.469101,0.495031,0.474609,0.438191,0.423142,0.621871,0.582466,0.487197,0.415534,0.497578,0.411449,0.419824,0.414077,0.604411,0.562956
1800,0.369662,0.370441,0.349674,0.351364,0.340374,0.340302,0.428729,0.380830,0.662467,0.407481,0.433175,0.352199,0.344294,0.340342,0.500275,0.419936,0.650318,0.433348,0.400270,0.356081,0.369568,0.366962,0.530560,0.444579,0.536718,0.448362,0.424641,0.415942,0.386109,0.383545,0.539768,0.496255,0.491394,0.466031,0.495277,0.472961,0.433963,0.414212,0.632045,0.586718,0.492887,0.404754,0.505189,0.398663,0.410464,0.396899,0.611669,0.565791
