step,train_loss,val_loss,val_loss_hard
0,5.553478,5.552342,5.552342
1000,2.818942,2.727399,2.727399
2000,2.420635,2.398024,2.398024
3000,2.257841,2.248205,2.248205
4000,2.157684,2.156806,2.156806
5000,2.088575,2.087373,2.087373
6000,2.039769,2.036937,2.036937
7000,2.014028,2.005074,2.005074
8000,1.985681,1.983733,1.983733
9000,1.967902,1.960000,1.960000
10000,1.940668,1.944507,1.944507
11000,1.931710,1.926423,1.926423
12000,1.914973,1.917518,1.917518
13000,1.907270,1.906372,1.906372
14000,1.899447,1.895575,1.895575
15000,1.890410,1.889622,1.889622
16000,1.882106,1.878714,1.878714
17000,1.877891,1.874429,1.874429
18000,1.870289,1.864649,1.864649
19000,1.867500,1.861370,1.861370
20000,1.858661,1.866961,1.866961
21000,1.849318,1.856605,1.856605
22000,1.850204,1.848804,1.848804
23000,1.843927,1.841737,1.841737
24000,1.842917,1.836562,1.836562
25000,1.833284,1.831446,1.831446
26000,1.832687,1.835369,1.835369
27000,1.824654,1.822734,1.822734
28000,1.824709,1.821569,1.821569
29000,1.822026,1.815314,1.815314
30000,1.813729,1.817467,1.817467
31000,1.817838,1.811512,1.811512
32000,1.814647,1.810233,1.810233
33000,1.816036,1.811407,1.811407
34000,1.815803,1.804762,1.804762
35000,1.807006,1.802906,1.802906
36000,1.804426,1.801566,1.801566
37000,1.802320,1.799843,1.799843
38000,1.800925,1.798293,1.798293
39000,1.804186,1.798291,1.798291
40000,1.800289,1.801771,1.801771
41000,1.794177,1.792846,1.792846
42000,1.796254,1.799132,1.799132
43000,1.793385,1.791542,1.791542
44000,1.796671,1.790921,1.790921
45000,1.790138,1.789684,1.789684
46000,1.792984,1.789808,1.789808
47000,1.792076,1.786918,1.786918
48000,1.786270,1.785529,1.785529
49000,1.789202,1.791580,1.791580
