step,train_loss,val_loss
0,5.536235,5.538414
1000,2.024098,1.923798
2000,1.627064,1.614903
3000,1.545665,1.536951
4000,1.501146,1.502888
5000,1.481921,1.478641
6000,1.455130,1.458198
7000,1.442907,1.446469
8000,1.430554,1.434826
9000,1.419424,1.426534
10000,1.409526,1.415142
11000,1.400863,1.397223
12000,1.385261,1.386844
13000,1.372793,1.376525
14000,1.365620,1.368050
15000,1.357265,1.359686
16000,1.351114,1.354213
17000,1.344106,1.343844
18000,1.331837,1.338131
19000,1.330287,1.333475
20000,1.330576,1.328958
21000,1.318246,1.324177
22000,1.319149,1.318495
23000,1.312050,1.312874
24000,1.309434,1.311611
25000,1.305918,1.307246
26000,1.300250,1.301928
27000,1.300623,1.300847
28000,1.292955,1.297190
29000,1.288279,1.294794
30000,1.282947,1.292244
31000,1.287913,1.289243
32000,1.277806,1.284639
33000,1.277944,1.283944
34000,1.276878,1.281088
35000,1.280396,1.279736
36000,1.274995,1.275087
37000,1.267315,1.274454
38000,1.267751,1.272564
39000,1.265891,1.271512
40000,1.261733,1.266890
41000,1.264486,1.265887
42000,1.256237,1.264085
43000,1.257342,1.263201
44000,1.259216,1.260542
45000,1.250611,1.257403
46000,1.251826,1.256517
47000,1.251156,1.254588
48000,1.251920,1.253990
49000,1.243185,1.250969
50000,1.243163,1.249794
51000,1.247970,1.247785
52000,1.241294,1.246122
53000,1.236876,1.244284
54000,1.241673,1.242789
55000,1.232415,1.241667
56000,1.235781,1.239693
57000,1.239359,1.239146
58000,1.230254,1.237481
59000,1.227851,1.236183
60000,1.229976,1.235190
61000,1.227801,1.233554
62000,1.223659,1.231608
63000,1.222194,1.231834
64000,1.217315,1.229644
65000,1.214546,1.228432
66000,1.218249,1.227293
67000,1.220685,1.226169
68000,1.219216,1.224374
69000,1.214496,1.223521
70000,1.216356,1.222670
71000,1.218501,1.221296
72000,1.214870,1.220849
73000,1.211231,1.219495
74000,1.213169,1.218060
75000,1.206492,1.216578
76000,1.208152,1.216737
77000,1.207434,1.215059
78000,1.202625,1.214044
79000,1.204451,1.213352
80000,1.205281,1.212577
81000,1.201441,1.211702
82000,1.207330,1.211003
83000,1.197864,1.210423
84000,1.200784,1.209505
85000,1.198795,1.208470
86000,1.194859,1.208178
87000,1.198730,1.207440
88000,1.196259,1.206639
89000,1.197492,1.205784
90000,1.196495,1.205653
91000,1.196068,1.204704
92000,1.192748,1.204192
93000,1.193603,1.203986
94000,1.192800,1.203479
95000,1.192977,1.203122
96000,1.197424,1.203022
97000,1.189416,1.202585
98000,1.192364,1.202095
99000,1.192156,1.202188
