step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496447,0.500000,0.498007,0.500000,0.501269,0.500000,0.497045,0.500000,0.497650,0.500000,0.499223,0.500000,0.498198,0.500000,0.496882,0.500000,0.497740,0.500000,0.497916,0.500000,0.500539,0.500000,0.496790,0.500000,0.498543,0.500000,0.499214,0.500000,0.499776,0.500000,0.496995,0.500000,0.499081,0.500000,0.499273,0.500000,0.499958,0.500000,0.497633,0.500000,0.499407,0.500000,0.499572,0.500000,0.500088,0.500000,0.498446,0.500000
400,0.485180,0.500000,0.490011,0.500000,0.494848,0.500000,0.486597,0.500000,0.489944,0.500000,0.491909,0.500000,0.492261,0.500000,0.486751,0.500000,0.488818,0.500000,0.488376,0.500000,0.499571,0.500000,0.486757,0.500000,0.491699,0.500000,0.492511,0.500000,0.497365,0.500000,0.486556,0.500000,0.493004,0.500000,0.493085,0.500000,0.499027,0.500000,0.488963,0.500000,0.495940,0.500000,0.494103,0.500000,0.500106,0.500000,0.492579,0.500000
600,0.467238,0.500000,0.477017,0.500000,0.484177,0.500000,0.470003,0.500000,0.478750,0.500000,0.478177,0.500000,0.484520,0.500000,0.470258,0.500000,0.473824,0.500000,0.474362,0.500000,0.494939,0.500000,0.472989,0.500000,0.480732,0.500000,0.480266,0.500000,0.493125,0.500000,0.470631,0.500000,0.483279,0.500000,0.484911,0.500000,0.496790,0.500000,0.474569,0.500000,0.489272,0.500000,0.485917,0.500000,0.499963,0.500000,0.486388,0.500000
800,0.443972,0.500000,0.457611,0.500000,0.476020,0.500000,0.447735,0.500000,0.461280,0.500000,0.458199,0.500000,0.473958,0.500000,0.448395,0.500000,0.455231,0.500000,0.455523,0.500000,0.489182,0.500000,0.455427,0.500000,0.466783,0.500000,0.461150,0.500000,0.488089,0.500000,0.452261,0.500000,0.468431,0.500000,0.470309,0.500000,0.492801,0.500000,0.454802,0.500000,0.479916,0.500000,0.472371,0.500000,0.499605,0.500000,0.480952,0.500000
1000,0.419324,0.500000,0.436272,0.500000,0.471805,0.500000,0.423538,0.500000,0.440315,0.500000,0.436182,0.500000,0.462856,0.500000,0.424530,0.500000,0.434511,0.500000,0.434603,0.500000,0.482927,0.500000,0.436386,0.500000,0.450380,0.500000,0.439916,0.500000,0.484014,0.500000,0.434384,0.500000,0.451741,0.500000,0.454339,0.500000,0.488268,0.500000,0.434595,0.500000,0.468537,0.500000,0.459991,0.500000,0.499367,0.500000,0.476638,0.500000
1200,0.397389,0.500000,0.415924,0.500000,0.470484,0.500000,0.401348,0.500000,0.421125,0.500000,0.416058,0.500000,0.452786,0.500000,0.402140,0.500000,0.416854,0.500000,0.413648,0.500000,0.477727,0.500000,0.416766,0.500000,0.434851,0.500000,0.419413,0.500000,0.480824,0.500000,0.418029,0.500000,0.436954,0.500000,0.440286,0.500000,0.484847,0.500000,0.417325,0.500000,0.456901,0.500000,0.446857,0.500000,0.499239,0.500000,0.472950,0.500000
1400,0.378245,0.500000,0.398559,0.500000,0.470875,0.500000,0.381169,0.500000,0.404382,0.500000,0.397184,0.500000,0.445772,0.500000,0.381364,0.500000,0.399903,0.500000,0.394121,0.500000,0.474432,0.500000,0.399750,0.500000,0.422871,0.500000,0.400037,0.500000,0.479821,0.500000,0.402414,0.500000,0.423694,0.500000,0.425795,0.500000,0.482046,0.500000,0.402476,0.500000,0.447825,0.500000,0.434319,0.500000,0.499116,0.500000,0.470043,0.500000
1600,0.360812,0.500000,0.382813,0.500000,0.474803,0.500000,0.362650,0.500000,0.388983,0.500000,0.379584,0.500000,0.439786,0.500000,0.362301,0.500000,0.386370,0.500000,0.376749,0.500000,0.473246,0.500000,0.384139,0.500000,0.412716,0.500000,0.381663,0.500000,0.481823,0.500000,0.387638,0.500000,0.414499,0.500000,0.411735,0.500000,0.479974,0.500000,0.390073,0.500000,0.441709,0.500000,0.423080,0.500000,0.499889,0.500000,0.467069,0.500000
1800,0.344941,0.500000,0.368214,0.500000,0.480407,0.500000,0.346524,0.500000,0.375967,0.500000,0.362916,0.500000,0.436596,0.500000,0.344995,0.500000,0.372904,0.500000,0.359956,0.500000,0.472955,0.500000,0.370025,0.500000,0.404521,0.500000,0.364523,0.500000,0.483494,0.500000,0.375197,0.500000,0.405245,0.500000,0.398412,0.500000,0.479342,0.500000,0.380333,0.500000,0.437137,0.500000,0.412552,0.500000,0.500929,0.500000,0.464444,0.500000
2000,0.330943,0.500000,0.354801,0.500000,0.487897,0.500000,0.331531,0.500000,0.364578,0.500000,0.348162,0.500000,0.434177,0.500000,0.328962,0.500000,0.360140,0.500000,0.344803,0.500000,0.476179,0.500000,0.356467,0.500000,0.397149,0.500000,0.348707,0.500000,0.487802,0.500000,0.363763,0.500000,0.397038,0.500000,0.384449,0.500000,0.479256,0.500000,0.371374,0.500000,0.429993,0.500000,0.403123,0.500000,0.502096,0.500000,0.462035,0.500000
2200,0.317978,0.500000,0.341974,0.500000,0.495769,0.500000,0.317686,0.500000,0.355165,0.500000,0.336077,0.500000,0.433970,0.500000,0.314931,0.500000,0.349905,0.500000,0.330807,0.500000,0.480488,0.500000,0.343860,0.500000,0.394103,0.500000,0.334069,0.500000,0.493258,0.500000,0.354253,0.500000,0.391216,0.500000,0.372322,0.500000,0.479497,0.500000,0.364250,0.500000,0.424962,0.500000,0.394158,0.500000,0.504063,0.500000,0.460045,0.500000
2400,0.306610,0.500000,0.330317,0.500000,0.505710,0.500000,0.305285,0.500000,0.346730,0.500000,0.323761,0.500000,0.434100,0.500000,0.301589,0.500000,0.339924,0.500000,0.318084,0.500000,0.486071,0.500000,0.332466,0.500000,0.391013,0.500000,0.320407,0.500000,0.498735,0.500000,0.346053,0.500000,0.387968,0.500000,0.360095,0.500000,0.480780,0.500000,0.359934,0.500000,0.421199,0.500000,0.384195,0.500000,0.504759,0.500000,0.458218,0.500000
2600,0.296171,0.500000,0.318863,0.500000,0.514588,0.500000,0.294363,0.500000,0.339537,0.500000,0.313425,0.500000,0.435855,0.500000,0.289178,0.500000,0.332134,0.500000,0.307577,0.500000,0.492222,0.500000,0.323073,0.500000,0.388893,0.500000,0.307407,0.500000,0.505554,0.500000,0.340416,0.500000,0.384241,0.500000,0.349204,0.500000,0.483149,0.500000,0.357198,0.500000,0.419592,0.500000,0.374892,0.500000,0.507428,0.500000,0.456753,0.500000
2800,0.286397,0.500000,0.307875,0.500000,0.524239,0.500000,0.284166,0.500000,0.332501,0.500000,0.304502,0.500000,0.438167,0.500000,0.277850,0.500000,0.324936,0.500000,0.297558,0.500000,0.498834,0.500000,0.314930,0.500000,0.387677,0.500000,0.295463,0.500000,0.514010,0.500000,0.334798,0.500000,0.386602,0.500000,0.337947,0.500000,0.486051,0.500000,0.355974,0.500000,0.419845,0.500000,0.365159,0.500000,0.511466,0.500000,0.455271,0.500000
3000,0.277845,0.500000,0.298334,0.500000,0.535561,0.500000,0.275307,0.500000,0.327238,0.500000,0.295576,0.500000,0.440745,0.500000,0.267726,0.500000,0.318763,0.500000,0.288884,0.500000,0.506329,0.500000,0.307786,0.500000,0.390024,0.500000,0.285101,0.500000,0.521732,0.500000,0.330279,0.500000,0.387865,0.500000,0.327133,0.500000,0.489732,0.500000,0.354155,0.500000,0.420634,0.500000,0.356577,0.500000,0.514281,0.500000,0.454387,0.500000
3200,0.270449,0.500000,0.289284,0.500000,0.547503,0.500000,0.266446,0.500000,0.320884,0.500000,0.287327,0.500000,0.444525,0.500000,0.258440,0.500000,0.314864,0.500000,0.280715,0.500000,0.515262,0.500000,0.301398,0.500000,0.392161,0.500000,0.276158,0.500000,0.529088,0.500000,0.327228,0.500000,0.387865,0.500000,0.317822,0.500000,0.492516,0.500000,0.353346,0.500000,0.423818,0.500000,0.349784,0.500000,0.518476,0.500000,0.453275,0.500000
