step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497677,0.498091,0.497910,0.497970,0.498100,0.498006,0.498566,0.498075,0.499947,0.499553,0.498641,0.498592,0.499748,0.499635,0.499183,0.498560,0.499363,0.499133,0.499491,0.499394,0.500247,0.500183,0.499997,0.499186,0.499472,0.499533,0.499800,0.499785,0.500536,0.500521,0.500799,0.499989,0.499286,0.499211,0.499460,0.499464,0.500272,0.500258,0.501363,0.500665,0.499226,0.499240,0.499515,0.499513,0.500148,0.500123,0.501574,0.501079
400,0.490029,0.492112,0.488363,0.488882,0.489050,0.488734,0.493243,0.491365,0.500451,0.499135,0.491545,0.490932,0.494798,0.493989,0.495514,0.492637,0.498603,0.497206,0.495301,0.494896,0.499314,0.498302,0.501645,0.496322,0.497638,0.497550,0.498135,0.498218,0.505211,0.504809,0.506806,0.501636,0.498192,0.497765,0.495776,0.495616,0.500581,0.500172,0.509083,0.504636,0.499451,0.499412,0.498707,0.498684,0.502088,0.501868,0.510154,0.507422
600,0.478445,0.483073,0.473145,0.474781,0.474968,0.473988,0.488121,0.482624,0.499540,0.495650,0.478970,0.476877,0.484275,0.481847,0.490540,0.482614,0.497867,0.492870,0.486152,0.484245,0.498262,0.494703,0.507505,0.491733,0.495172,0.494656,0.491382,0.491450,0.515373,0.512934,0.518302,0.503340,0.495802,0.494356,0.487782,0.486891,0.500801,0.498699,0.521846,0.508530,0.499434,0.499060,0.494683,0.494217,0.505972,0.504662,0.523969,0.514724
800,0.463981,0.471384,0.453019,0.455632,0.459148,0.455535,0.483869,0.470455,0.498539,0.490623,0.465151,0.459433,0.471280,0.464443,0.488786,0.469806,0.497889,0.486924,0.473852,0.469380,0.499084,0.490484,0.517410,0.485909,0.488712,0.487070,0.480042,0.479561,0.532364,0.525663,0.534108,0.503714,0.494427,0.490006,0.475583,0.473577,0.503886,0.498311,0.539130,0.511036,0.499513,0.498263,0.485205,0.483769,0.513872,0.509234,0.541200,0.520561
1000,0.449415,0.458893,0.432227,0.435429,0.454428,0.439652,0.483282,0.457190,0.497732,0.483638,0.456945,0.443226,0.466267,0.447655,0.493166,0.456098,0.497428,0.479700,0.461326,0.452162,0.503594,0.485667,0.531637,0.479016,0.481482,0.478047,0.467280,0.465590,0.552404,0.539582,0.552040,0.501025,0.489458,0.481862,0.462499,0.459068,0.509108,0.497681,0.557155,0.508183,0.497418,0.496035,0.474169,0.471665,0.520635,0.511971,0.556922,0.519311
1200,0.437339,0.448566,0.414001,0.416932,0.464193,0.429501,0.486849,0.445715,0.497009,0.477223,0.455683,0.431787,0.475965,0.435402,0.502301,0.444342,0.497761,0.471673,0.453708,0.437854,0.508669,0.478494,0.546730,0.469100,0.477028,0.470059,0.456529,0.452763,0.572802,0.552186,0.566782,0.493139,0.488143,0.475439,0.452660,0.446669,0.513809,0.495086,0.571100,0.500461,0.496259,0.494327,0.463075,0.459607,0.526219,0.513242,0.567189,0.511747
1400,0.426169,0.438673,0.397951,0.399290,0.482614,0.427257,0.490872,0.433799,0.497371,0.471456,0.460676,0.420762,0.493192,0.425134,0.513011,0.433182,0.498420,0.463569,0.450228,0.425055,0.517111,0.471700,0.561443,0.460801,0.472833,0.461862,0.447312,0.440558,0.590677,0.559666,0.580538,0.484767,0.485318,0.467670,0.443011,0.433577,0.517951,0.491825,0.582750,0.490538,0.492945,0.490562,0.452959,0.447511,0.528301,0.510150,0.574771,0.501797
1600,0.416383,0.429692,0.384978,0.383219,0.505812,0.428072,0.495778,0.421492,0.498297,0.465572,0.469127,0.412748,0.515139,0.419549,0.528397,0.424775,0.501965,0.457072,0.447984,0.412680,0.527342,0.464893,0.576373,0.451273,0.469395,0.453707,0.438629,0.427915,0.605889,0.563240,0.591448,0.473493,0.483125,0.459799,0.435153,0.421331,0.523760,0.487536,0.592041,0.479104,0.490161,0.487221,0.445865,0.438141,0.529108,0.503149,0.579958,0.489639
1800,0.407882,0.421646,0.376491,0.369591,0.530029,0.430361,0.501658,0.409622,0.499663,0.459758,0.480413,0.406594,0.539801,0.418501,0.543946,0.415941,0.504570,0.450117,0.449642,0.400835,0.540543,0.458536,0.593638,0.441921,0.468668,0.446995,0.430468,0.415467,0.620366,0.564754,0.603946,0.463721,0.482630,0.453207,0.428282,0.409923,0.528438,0.482372,0.600997,0.467106,0.487681,0.483765,0.438000,0.427991,0.528141,0.494282,0.584703,0.477389
