step,train_loss,val_bpb
200,8.968203,2.447092
400,7.668619,2.238106
600,7.115223,2.115391
800,6.819265,2.050963
1000,6.641352,2.007690
1200,6.526006,1.977300
1400,6.434432,1.956802
1600,6.344414,1.935299
1800,6.296876,1.918221
2000,6.246188,1.903925
2200,6.182654,1.890356
2400,6.147014,1.876458
2600,6.104605,1.860354
2800,6.048363,1.845827
3000,5.996256,1.829251
3200,5.958206,1.817622
3400,5.900305,1.807826
3600,5.890112,1.801369
3800,5.849873,1.791347
4000,5.806424,1.783874
4200,5.799547,1.774574
4400,5.784878,1.769147
4600,5.758272,1.762986
4800,5.753750,1.756741
5000,5.723849,1.749625
5200,5.689750,1.744530
5400,5.660721,1.740588
5600,5.678044,1.736953
5800,5.649981,1.733175
6000,5.640087,1.728931
6200,5.623164,1.724825
6400,5.609173,1.720726
6600,5.607858,1.717192
6800,5.592687,1.716012
7000,5.593232,1.715177
7200,5.589110,1.712270
7400,5.587122,1.710867
7600,5.565894,1.709154
7800,5.569549,1.707337
8000,5.557760,1.707050
