step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498455,0.498678,0.497733,0.497744,0.498979,0.498840,0.498420,0.497802,0.501114,0.499909,0.498490,0.498387,0.500199,0.500130,0.499572,0.498549,0.501167,0.500074,0.499195,0.499141,0.500391,0.500331,0.500724,0.499603,0.499945,0.499501,0.499755,0.499722,0.500722,0.500666,0.501245,0.500440,0.499611,0.499476,0.499785,0.499783,0.500849,0.500833,0.501126,0.500593,0.500437,0.500434,0.499824,0.499824,0.500432,0.500423,0.500900,0.500474
400,0.494675,0.496413,0.488154,0.488379,0.489113,0.488898,0.494920,0.491697,0.508049,0.503077,0.491113,0.490058,0.496348,0.495543,0.498717,0.493553,0.506832,0.500850,0.494045,0.493316,0.499788,0.499203,0.504110,0.497775,0.501833,0.499018,0.497865,0.497716,0.503697,0.502966,0.506335,0.501510,0.500181,0.499432,0.499529,0.499621,0.505585,0.505453,0.506436,0.503225,0.502976,0.502005,0.499629,0.499673,0.501421,0.501318,0.504055,0.502227
600,0.490644,0.494449,0.473507,0.474097,0.473740,0.473092,0.492965,0.483758,0.519420,0.506596,0.478788,0.475525,0.487099,0.484536,0.499314,0.485111,0.517555,0.501304,0.483402,0.480988,0.498746,0.496193,0.511896,0.494496,0.507099,0.497660,0.490200,0.489442,0.506508,0.503849,0.516051,0.502616,0.501143,0.497694,0.497182,0.497527,0.516275,0.515276,0.515227,0.505737,0.506121,0.502664,0.498600,0.498893,0.502438,0.501925,0.507132,0.503241
800,0.487719,0.493453,0.455776,0.456305,0.456476,0.453481,0.496414,0.474431,0.535781,0.509692,0.464417,0.456734,0.474937,0.468038,0.505942,0.474221,0.532885,0.501005,0.471443,0.465170,0.499842,0.491891,0.526857,0.490223,0.517623,0.495298,0.478064,0.476005,0.513892,0.506275,0.532076,0.503502,0.503509,0.494338,0.490300,0.491064,0.537064,0.533950,0.528255,0.507978,0.511781,0.504692,0.496069,0.497125,0.504376,0.502279,0.510521,0.503829
1000,0.483605,0.490149,0.439135,0.438462,0.452553,0.437269,0.506228,0.465912,0.554582,0.512941,0.456261,0.436610,0.471733,0.452700,0.520743,0.464559,0.551869,0.499238,0.462869,0.449368,0.505890,0.487446,0.547348,0.484925,0.531983,0.492595,0.463422,0.459216,0.526493,0.510321,0.552830,0.503049,0.504869,0.487883,0.482537,0.483429,0.559681,0.551969,0.542745,0.508912,0.516311,0.505632,0.492632,0.494933,0.505216,0.500864,0.513291,0.503733
1200,0.480581,0.487298,0.426389,0.422817,0.465968,0.426991,0.518747,0.457553,0.570811,0.513664,0.461234,0.421629,0.484419,0.443441,0.539393,0.457567,0.572064,0.498060,0.459088,0.435591,0.513899,0.481009,0.571016,0.481223,0.547419,0.490528,0.451480,0.443111,0.539760,0.512548,0.575742,0.501264,0.509712,0.485191,0.475126,0.475543,0.583694,0.570091,0.557465,0.508627,0.518326,0.505110,0.489291,0.492744,0.507010,0.498699,0.515662,0.503362
1400,0.477804,0.484347,0.417500,0.409155,0.486750,0.423915,0.532494,0.449322,0.588115,0.513631,0.475209,0.409948,0.504124,0.436911,0.560792,0.451581,0.592281,0.495091,0.461157,0.423200,0.524108,0.474556,0.595450,0.476851,0.565774,0.488686,0.440933,0.427663,0.552412,0.513409,0.596835,0.497524,0.516050,0.483168,0.467892,0.467423,0.605205,0.583429,0.570268,0.507690,0.520991,0.504381,0.485303,0.490449,0.508293,0.495131,0.517253,0.502703
1600,0.475523,0.481225,0.412464,0.397093,0.511316,0.424581,0.547307,0.440629,0.605674,0.514266,0.494623,0.401697,0.527139,0.436360,0.586396,0.447786,0.613925,0.492126,0.467563,0.411217,0.536479,0.467111,0.622129,0.472680,0.582494,0.486790,0.436677,0.414280,0.566186,0.513032,0.619280,0.492219,0.521721,0.479850,0.462177,0.459938,0.623552,0.591644,0.582078,0.505851,0.524363,0.503550,0.481467,0.487770,0.507276,0.488774,0.518437,0.501770
1800,0.473967,0.478792,0.410905,0.387223,0.537755,0.429452,0.564715,0.432717,0.621528,0.512592,0.513660,0.396158,0.552407,0.437286,0.612732,0.443726,0.635566,0.489772,0.479228,0.401884,0.550196,0.459490,0.648701,0.468027,0.602465,0.486431,0.436834,0.400672,0.578677,0.511337,0.641561,0.486388,0.530656,0.478317,0.455794,0.450719,0.637073,0.593621,0.591717,0.503656,0.527125,0.502643,0.478272,0.485689,0.507559,0.482793,0.519458,0.500800
2000,0.471190,0.474889,0.413286,0.379255,0.564640,0.434668,0.581474,0.425143,0.636944,0.511657,0.535672,0.392249,0.578492,0.438981,0.638706,0.440241,0.659236,0.486967,0.494994,0.394325,0.564680,0.453468,0.675921,0.462909,0.621124,0.485197,0.440404,0.388533,0.590213,0.508087,0.663700,0.479808,0.541244,0.477959,0.449813,0.441764,0.644817,0.591421,0.600195,0.501179,0.531710,0.502932,0.475634,0.483803,0.509284,0.477070,0.520345,0.499812
2200,0.470322,0.472740,0.416574,0.372658,0.592312,0.438653,0.598343,0.417709,0.651324,0.509636,0.558252,0.389671,0.606604,0.443552,0.665997,0.438984,0.681822,0.484694,0.511392,0.387376,0.580927,0.447496,0.704443,0.458540,0.639734,0.483266,0.448329,0.379116,0.604124,0.505774,0.686651,0.473804,0.549292,0.474504,0.444460,0.432328,0.650125,0.586121,0.607224,0.498398,0.534322,0.501817,0.473473,0.482383,0.512488,0.472003,0.521091,0.498788
2400,0.468782,0.469888,0.422350,0.366702,0.620867,0.443655,0.614150,0.409738,0.667056,0.508443,0.581337,0.388250,0.635528,0.448205,0.693161,0.436919,0.705024,0.481183,0.530772,0.381996,0.599052,0.441150,0.732931,0.453888,0.661494,0.482746,0.459948,0.372188,0.616699,0.502214,0.708718,0.467132,0.559635,0.472984,0.440946,0.424048,0.654473,0.580746,0.614161,0.495460,0.536274,0.499758,0.471549,0.480909,0.513616,0.465260,0.521773,0.497613
2600,0.466977,0.466603,0.429520,0.362332,0.649797,0.447770,0.630158,0.403543,0.679474,0.506281,0.604951,0.387788,0.665717,0.452803,0.719180,0.434956,0.729057,0.479086,0.550803,0.377602,0.617242,0.434619,0.760422,0.449370,0.680816,0.480920,0.472217,0.365686,0.627757,0.498433,0.729553,0.460392,0.569908,0.471814,0.439247,0.417335,0.657812,0.574209,0.619416,0.492694,0.538334,0.497133,0.470131,0.479708,0.518467,0.460736,0.522469,0.496607
