step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
32500,3.575570,1.144538,9.010719,15.451181,15.852902,15.949811,16.282896,18.368078,0.455831,0.786582,0.807352,0.812438,0.829873,0.935320,10.516401,18.740290,17.469086,18.067875,20.724981,25.844666,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33000,3.560200,1.144118,9.017958,15.458995,15.857684,15.955444,16.287798,18.368315,0.456191,0.786970,0.807594,0.812721,0.830124,0.935319,10.539152,18.749123,17.487400,18.083405,20.752678,25.882828,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33500,3.550602,1.143637,9.024428,15.466073,15.866431,15.954476,16.292166,18.372402,0.456532,0.787330,0.808033,0.812665,0.830341,0.935528,10.560869,18.758537,17.500851,18.098667,20.776215,25.918406,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34000,3.550032,1.142737,9.036168,15.471531,15.872046,15.960035,16.296926,18.378807,0.457153,0.787599,0.808322,0.812940,0.830583,0.935846,10.583285,18.767027,17.519581,18.115067,20.800344,25.949970,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34500,3.543734,1.141281,9.048588,15.477671,15.880582,15.962292,16.304899,18.383366,0.457799,0.787905,0.808755,0.813060,0.830985,0.936068,10.605620,18.775665,17.535746,18.130968,20.822279,25.982117,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35000,3.550606,1.141154,9.060143,15.484190,15.886092,15.967064,16.309027,18.386160,0.458422,0.788228,0.809029,0.813299,0.831196,0.936200,10.627686,18.785921,17.551535,18.148800,20.846165,26.013145,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35500,3.541594,1.140322,9.075919,15.496176,15.891628,15.970074,16.314466,18.390352,0.459241,0.788826,0.809307,0.813442,0.831473,0.936407,10.649271,18.795982,17.567261,18.164894,20.867071,26.042427,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36000,3.535933,1.139703,9.083545,15.505167,15.897642,15.978883,16.318874,18.396080,0.459636,0.789280,0.809610,0.813893,0.831693,0.936696,10.668230,18.805161,17.583302,18.181063,20.888468,26.073475,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36500,3.550279,1.138583,9.094413,15.511619,15.899240,15.986113,16.323994,18.400280,0.460208,0.789610,0.809689,0.814260,0.831951,0.936907,10.689683,18.813129,17.596437,18.195877,20.909275,26.103634,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37000,3.519389,1.137874,9.112274,15.522304,15.912683,15.989260,16.334238,18.404636,0.461148,0.790153,0.810373,0.814420,0.832475,0.937121,10.709785,18.820471,17.610636,18.209536,20.929569,26.128689,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37500,3.531168,1.137662,9.127524,15.535479,15.916199,15.996387,16.336529,18.409058,0.461942,0.790820,0.810548,0.814778,0.832591,0.937339,10.730221,18.828259,17.625481,18.224730,20.949047,26.153481,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38000,3.519991,1.136936,9.140458,15.543155,15.920982,16.000973,16.344877,18.413620,0.462610,0.791211,0.810788,0.815012,0.833012,0.937566,10.748694,18.835913,17.641054,18.238150,20.968594,26.178886,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38500,3.511459,1.135967,9.151933,15.555092,15.930993,16.006474,16.352291,18.418968,0.463205,0.791817,0.811295,0.815293,0.833385,0.937836,10.766811,18.843210,17.654375,18.251295,20.985561,26.201708,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39000,3.500220,1.136175,9.169033,15.560099,15.939352,16.011621,16.361624,18.424877,0.464098,0.792071,0.811721,0.815549,0.833865,0.938137,10.784743,18.849380,17.668612,18.262936,21.004154,26.223480,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39500,3.499910,1.135476,9.185989,15.567777,15.947844,16.017048,16.368891,18.429701,0.464975,0.792459,0.812158,0.815825,0.834233,0.938378,10.801813,18.856228,17.681295,18.276312,21.020901,26.245300,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40000,3.505284,1.135562,9.201307,15.575855,15.954457,16.023399,16.374809,18.435530,0.465779,0.792864,0.812494,0.816149,0.834535,0.938669,10.817080,18.863409,17.693502,18.288843,21.036444,26.264963,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40500,3.487079,1.134284,9.214346,15.585292,15.961067,16.028080,16.380562,18.439186,0.466467,0.793339,0.812830,0.816386,0.834828,0.938855,10.835133,18.869766,17.705261,18.300570,21.050783,26.285732,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41000,3.492397,1.134301,9.227703,15.593342,15.965443,16.033974,16.385767,18.445030,0.467164,0.793746,0.813052,0.816684,0.835092,0.939154,10.850576,18.876110,17.717817,18.312958,21.066664,26.304466,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41500,3.509476,1.132907,9.241236,15.604933,15.971358,16.042984,16.393450,18.450384,0.467867,0.794335,0.813351,0.817143,0.835482,0.939424,10.865291,18.881725,17.728285,18.323980,21.079777,26.323029,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42000,3.479891,1.133294,9.252159,15.612645,15.979683,16.047058,16.401432,18.455509,0.468437,0.794730,0.813776,0.817351,0.835888,0.939684,10.880588,18.887341,17.738499,18.335114,21.093113,26.339989,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42500,3.478139,1.132559,9.269681,15.620389,15.986113,16.053516,16.408005,18.459883,0.469343,0.795125,0.814103,0.817681,0.836221,0.939902,10.893688,18.892614,17.749069,18.344997,21.106808,26.354780,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43000,3.495787,1.132278,9.281301,15.629054,15.991311,16.057617,16.411938,18.463379,0.469945,0.795566,0.814364,0.817891,0.836422,0.940078,10.907624,18.897606,17.759712,18.355230,21.119043,26.371471,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43500,3.474328,1.132369,9.294230,15.635878,15.996566,16.064417,16.419458,18.467358,0.470609,0.795915,0.814635,0.818237,0.836806,0.940280,10.920677,18.902420,17.770233,18.363951,21.132647,26.386770,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44000,3.467098,1.132473,9.306537,15.642189,16.003906,16.068172,16.426582,18.473413,0.471248,0.796238,0.815006,0.818428,0.837167,0.940590,10.933076,18.907074,17.779280,18.372974,21.143587,26.401667,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44500,3.478481,1.132178,9.318312,15.649387,16.010950,16.072924,16.431664,18.477367,0.471862,0.796604,0.815371,0.818669,0.837427,0.940789,10.945084,18.911661,17.789206,18.382372,21.154684,26.415936,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45000,3.461623,1.131893,9.330819,15.656793,16.017029,16.076870,16.438040,18.481709,0.472510,0.796980,0.815679,0.818872,0.837751,0.941009,10.956461,18.916183,17.798903,18.391029,21.166073,26.429113,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45500,3.455954,1.131686,9.342659,15.663735,16.022055,16.084160,16.443907,18.485765,0.473131,0.797330,0.815936,0.819242,0.838052,0.941215,10.967997,18.921059,17.806997,18.399706,21.176010,26.441887,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46000,3.471776,1.131340,9.353962,15.671413,16.027411,16.088394,16.448849,18.490273,0.473720,0.797718,0.816210,0.819456,0.838304,0.941445,10.980187,18.925804,17.815046,18.408331,21.187128,26.454668,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46500,3.459002,1.131459,9.366412,15.678113,16.033230,16.095268,16.454487,18.493881,0.474365,0.798056,0.816507,0.819806,0.838592,0.941627,10.989958,18.930315,17.823830,18.417728,21.197393,26.468096,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47000,3.465770,1.131199,9.374545,15.684468,16.037817,16.101231,16.459743,18.497812,0.474787,0.798383,0.816741,0.820111,0.838856,0.941828,11.001085,18.934341,17.832119,18.424889,21.206497,26.481853,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47500,3.459648,1.131465,9.386335,15.691814,16.045513,16.105743,16.466845,18.502470,0.475394,0.798757,0.817132,0.820341,0.839219,0.942067,11.012457,18.938854,17.840567,18.433060,21.216551,26.493431,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
48000,3.459549,1.131286,9.398467,15.700343,16.050406,16.110643,16.471361,18.507530,0.476020,0.799192,0.817379,0.820592,0.839449,0.942322,11.023375,18.942638,17.848320,18.441628,21.226505,26.505054,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
