step,train_loss,val_bpb
200,8.237058,2.309184
400,7.146005,2.067958
600,6.687100,2.004593
800,6.498862,1.969400
1000,6.379750,1.934128
1200,6.282156,1.901536
1400,6.182342,1.873222
1600,6.060463,1.843364
1800,5.988340,1.818831
2000,5.914606,1.804579
2200,5.840129,1.788666
2400,5.809960,1.774623
2600,5.768203,1.757988
2800,5.721022,1.750601
3000,5.677431,1.737189
3200,5.651124,1.726830
3400,5.600048,1.720805
3600,5.598184,1.715760
3800,5.559797,1.708214
4000,5.515114,1.697162
4200,5.517747,1.693638
4400,5.508380,1.689175
4600,5.479078,1.680461
4800,5.477027,1.676278
5000,5.446272,1.668550
5200,5.418961,1.664294
5400,5.388850,1.659856
5600,5.409121,1.655430
5800,5.383974,1.653737
6000,5.374593,1.649883
6200,5.359375,1.646422
6400,5.346017,1.643977
6600,5.339931,1.640518
6800,5.327863,1.637166
7000,5.329712,1.636087
7200,5.324202,1.633175
7400,5.321492,1.632765
7600,5.302400,1.630269
7800,5.310000,1.628797
8000,5.297822,1.628357
