step,train_loss,val_loss
0,5.589944,5.599935
1000,2.194696,2.117224
2000,1.926083,1.918965
3000,1.764581,1.749011
4000,1.661539,1.661151
5000,1.625302,1.620149
6000,1.592174,1.599100
7000,1.589154,1.577700
8000,1.563457,1.563503
9000,1.554085,1.544579
10000,1.532374,1.530453
11000,1.518051,1.508909
12000,1.501261,1.493707
13000,1.477021,1.478996
14000,1.463586,1.466428
15000,1.454924,1.456948
16000,1.445627,1.446343
17000,1.445995,1.438749
18000,1.431057,1.430931
19000,1.428694,1.425106
20000,1.418124,1.419922
21000,1.413330,1.415396
22000,1.416153,1.411745
23000,1.400080,1.410491
24000,1.406721,1.406968
