step,train_loss,val_loss
0,5.540302,5.531661
1000,2.164206,2.099613
2000,1.729963,1.718064
3000,1.634977,1.627589
4000,1.565381,1.562465
5000,1.529920,1.529294
6000,1.504337,1.507072
7000,1.501146,1.489601
8000,1.475645,1.475885
9000,1.470679,1.461816
10000,1.454685,1.448683
11000,1.447140,1.439262
12000,1.435185,1.430888
13000,1.417892,1.420037
14000,1.407453,1.411680
15000,1.401312,1.404215
16000,1.392266,1.396385
17000,1.395268,1.388797
18000,1.382506,1.382206
19000,1.380351,1.377912
20000,1.371153,1.372746
21000,1.368095,1.369459
22000,1.366742,1.365418
23000,1.353698,1.362709
24000,1.357398,1.360071
