step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
9500,4.002830,1.229686,17.603037,18.585365,19.540436,19.593538,19.522371,20.072998,0.898088,0.948181,0.996638,0.999462,0.995945,1.024027,13.842936,18.756437,17.813145,18.146221,19.413298,22.723183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.48749399,1.59107363,1.88403642,1.92593420,1.91938841,2.08825135,1.21237195,1.22018647,1.11274827,1.06555247,0.96740812,0.78460461,8.08890595e-03,3.71557497e-03,3.72434268e-03,9.41924378e-03,1.00353733e-02,1.04684448e-02,1.11704562e-02
10000,3.985894,1.224261,17.509018,18.514931,19.513084,19.564337,19.483189,20.047369,0.893266,0.944562,0.995192,0.997926,0.993924,1.022687,13.559613,18.698757,17.711159,18.055801,19.407084,22.826429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.46525097,1.56921875,1.86770964,1.90615261,1.90054607,2.07425857,1.21969593,1.23234487,1.11940682,1.07118320,0.96789861,0.77749145,8.27659018e-03,3.80792283e-03,3.82230920e-03,9.68071073e-03,1.02769574e-02,1.06694363e-02,1.14022046e-02
10500,3.995468,1.218935,17.409641,18.457054,19.494284,19.536308,19.442871,20.032566,0.888170,0.941581,0.994185,0.996451,0.991845,1.021899,13.313353,18.642120,17.612602,17.967329,19.398584,22.918489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.44244587,1.55236959,1.85612988,1.88836491,1.87799013,2.06238985,1.22826195,1.24148726,1.12485516,1.07555521,0.97071868,0.77018178,8.45230611e-03,3.89084779e-03,3.91137088e-03,9.92022175e-03,1.05106700e-02,1.08569171e-02,1.16238091e-02
11000,3.938107,1.213855,17.333958,18.406502,19.467674,19.516300,19.417431,20.010168,0.884277,0.938979,0.992766,0.995399,0.990527,1.020720,13.085793,18.585920,17.518927,17.885706,19.400463,23.015543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.42459643,1.53776717,1.84062517,1.87332582,1.86070609,2.04899788,1.23402071,1.24993467,1.13294184,1.07873297,0.96991432,0.76473522,8.61321025e-03,3.96373915e-03,4.01769858e-03,1.01365633e-02,1.07211489e-02,1.10235121e-02,1.18165994e-02
11500,3.929264,1.209998,17.262810,18.354607,19.445885,19.499479,19.388905,19.986563,0.880622,0.936302,0.991602,0.994497,0.989055,1.019474,12.884017,18.535717,17.427092,17.809422,19.402575,23.107901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.40761578,1.52218020,1.82840991,1.85865593,1.84421659,2.03597307,1.23846209,1.25978315,1.13853312,1.08251941,0.97063363,0.75966108,8.76946592e-03,4.04563546e-03,4.11762670e-03,1.03469463e-02,1.09152030e-02,1.11936629e-02,1.19977212e-02
12000,3.924440,1.206371,17.196358,18.311659,19.426104,19.479025,19.356178,19.967419,0.877192,0.934087,0.990531,0.993411,0.987361,1.018463,12.710958,18.482845,17.341862,17.736750,19.410269,23.196804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.39170790,1.51014113,1.81546807,1.84314001,1.82652271,2.02354026,1.24282289,1.26730084,1.14538503,1.08682430,0.97212803,0.75428855,8.91201687e-03,4.11852682e-03,4.20887209e-03,1.05431993e-02,1.10964999e-02,1.13468803e-02,1.21581228e-02
12500,3.903210,1.202705,17.126049,18.270817,19.410856,19.463369,19.335718,19.951426,0.873571,0.931981,0.989708,0.992576,0.986300,1.017607,12.553340,18.435429,17.264597,17.666164,19.420982,23.276260,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.37469590,1.49845266,1.80523276,1.83020830,1.81315899,2.01209807,1.24802852,1.27313185,1.15060925,1.09060860,0.97148114,0.74951434,9.05424519e-03,4.19919705e-03,4.30115592e-03,1.07302982e-02,1.12704365e-02,1.14984065e-02,1.23259770e-02
13000,3.888691,1.198836,17.073275,18.226826,19.396118,19.453522,19.318037,19.934921,0.870841,0.929708,0.988899,0.992030,0.985373,1.016732,12.419930,18.384739,17.186401,17.597275,19.424398,23.355225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.36134207,1.48524141,1.79425001,1.81881130,1.79988456,2.00086355,1.25032187,1.28053427,1.15754426,1.09357750,0.97096300,0.74422693,9.19064026e-03,4.27105324e-03,4.39544441e-03,1.09070409e-02,1.14377830e-02,1.16463909e-02,1.24861291e-02
13500,3.885633,1.196046,17.021240,18.190283,19.385113,19.443539,19.299105,19.915855,0.868158,0.927814,0.988286,0.991485,0.984385,1.015719,12.306320,18.337456,17.117701,17.541246,19.434099,23.426481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.34884489,1.47344041,1.78625166,1.80842173,1.78662384,1.98946583,1.25159478,1.28668511,1.16129112,1.09624958,0.97232550,0.74033183,9.32383809e-03,4.35780734e-03,4.48535616e-03,1.10781360e-02,1.16073461e-02,1.17760124e-02,1.26383705e-02
14000,3.865368,1.192674,16.973160,18.160761,19.376627,19.431900,19.273758,19.898777,0.865675,0.926274,0.987792,0.990854,0.983067,1.014811,12.208169,18.291237,17.052998,17.485958,19.446117,23.507145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.33845901,1.46527827,1.77820349,1.79797018,1.77225697,1.97867775,1.25084996,1.28982925,1.16545677,1.09918237,0.97274756,0.73698419,9.45066249e-03,4.43692552e-03,4.58536390e-03,1.12406434e-02,1.17543852e-02,1.19051719e-02,1.27814850e-02
14500,3.848652,1.191221,16.924990,18.130419,19.372717,19.421770,19.255846,19.885220,0.863191,0.924699,0.987542,0.990299,0.982142,1.014075,12.120017,18.250099,16.992332,17.433786,19.453859,23.578863,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.32748473,1.45594060,1.77274168,1.78810596,1.75993609,1.96967459,1.25117576,1.29472196,1.16788614,1.10223329,0.97361153,0.73301756,9.57757561e-03,4.51536616e-03,4.68254602e-03,1.14048729e-02,1.18975528e-02,1.20404642e-02,1.29246516e-02
15000,3.848759,1.188204,16.881762,18.103834,19.364830,19.418997,19.246454,19.866579,0.860955,0.923322,0.987093,0.990124,0.981644,1.013080,12.040681,18.209774,16.938765,17.386410,19.467527,23.641712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.31757450,1.44814968,1.76543832,1.78019691,1.75052917,1.95849383,1.25158226,1.29899716,1.17287290,1.10336995,0.97288173,0.73007864,9.69437952e-03,4.58253268e-03,4.76763165e-03,1.15539636e-02,1.20423753e-02,1.21670375e-02,1.30527364e-02
15500,3.836313,1.184978,16.845720,18.070534,19.360239,19.412947,19.231560,19.855692,0.859087,0.921602,0.986793,0.989781,0.980865,1.012489,11.979294,18.170862,16.887604,17.341373,19.475935,23.713623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30911601,1.43894935,1.76031625,1.77063143,1.73868716,1.95008171,1.25073206,1.30149281,1.17661071,1.10661113,0.97331071,0.72680885,9.81249901e-03,4.66447137e-03,4.86824801e-03,1.17015755e-02,1.21740671e-02,1.22861322e-02,1.31804999e-02
16000,3.826205,1.182431,16.814678,18.045048,19.356014,19.407869,19.217920,19.844893,0.857478,0.920284,0.986531,0.989480,0.980147,1.011895,11.908545,18.132820,16.833397,17.300270,19.487944,23.780672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30161703,1.43253088,1.75477827,1.76165974,1.72796035,1.94218802,1.24826670,1.30342174,1.17972255,1.10796535,0.97281396,0.72437108,9.92613682e-03,4.74924734e-03,4.96924948e-03,1.18420701e-02,1.22973723e-02,1.23975258e-02,1.33013558e-02
16500,3.816546,1.180096,16.783724,18.029964,19.349552,19.401957,19.209785,19.829062,0.855856,0.919496,0.986154,0.989144,0.979719,1.011053,11.844346,18.095774,16.792250,17.260933,19.512167,23.846989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.29487526,1.42822397,1.74934793,1.75460935,1.71908081,1.93224680,1.24696159,1.30483925,1.18339145,1.10991204,0.97286141,0.72261339,1.00351796e-02,4.82505979e-03,5.07160090e-03,1.19757745e-02,1.24185439e-02,1.25096627e-02,1.34104360e-02
17000,3.803680,1.178962,16.752926,18.003353,19.345804,19.403206,19.205448,19.824778,0.854255,0.918115,0.985904,0.989168,0.979479,1.010804,11.793782,18.060791,16.751686,17.225725,19.527485,23.906921,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28846037,1.42116642,1.74505258,1.74958301,1.71140862,1.92533624,1.24651158,1.30869043,1.18673718,1.11191452,0.97243160,0.72017819,1.01432283e-02,4.90523828e-03,5.16310986e-03,1.21089285e-02,1.25376936e-02,1.26231732e-02,1.35212261e-02
17500,3.784993,1.176762,16.730648,17.989317,19.347279,19.402357,19.197756,19.815454,0.853099,0.917378,0.985940,0.989098,0.979064,1.010298,11.735837,18.030584,16.712267,17.191681,19.545382,23.971069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.28343689,1.41726959,1.74188626,1.74381697,1.70296621,1.91760743,1.24402905,1.30903864,1.18935680,1.11361456,0.97239214,0.71802390,1.02447484e-02,4.97256778e-03,5.25165908e-03,1.22401807e-02,1.26517219e-02,1.27260108e-02,1.36263501e-02
18000,3.779023,1.174904,16.704811,17.967882,19.347235,19.403099,19.196033,19.809376,0.851761,0.916263,0.985899,0.989102,0.978974,1.009968,11.690779,18.001478,16.670454,17.161247,19.566423,24.025303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27761233,1.41064501,1.73897159,1.73765910,1.69786286,1.91067410,1.24349582,1.31264806,1.19132710,1.11601114,0.97157645,0.71620977,1.03465594e-02,5.04095852e-03,5.34128258e-03,1.23687452e-02,1.27640935e-02,1.28327096e-02,1.37315672e-02
18500,3.770247,1.172680,16.684835,17.957783,19.344093,19.406523,19.188684,19.799473,0.850714,0.915720,0.985689,0.989245,0.978571,1.009423,11.651432,17.972094,16.636499,17.132278,19.582172,24.086311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27379405,1.40788758,1.73495615,1.73399627,1.69021678,1.90443027,1.24216950,1.31283128,1.19500399,1.11664867,0.97221082,0.71476048,1.04475475e-02,5.12118125e-03,5.43250283e-03,1.24930209e-02,1.28775965e-02,1.29281729e-02,1.38328103e-02
19000,3.762987,1.170633,16.668631,17.943361,19.348005,19.404306,19.181564,19.792328,0.849866,0.914959,0.985831,0.989112,0.978198,1.009027,11.615005,17.945053,16.609930,17.103893,19.603514,24.141636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.27058494,1.40309417,1.73427963,1.72835469,1.68286574,1.89838874,1.23952687,1.31282318,1.19560587,1.11825264,0.97196823,0.71362782,1.05457604e-02,5.19590778e-03,5.52354800e-03,1.26157068e-02,1.29804621e-02,1.30269434e-02,1.39319943e-02
19500,3.766138,1.168860,16.655550,17.933117,19.350986,19.410940,19.182373,19.789068,0.849184,0.914413,0.985932,0.989406,0.978221,1.008826,11.571451,17.918638,16.583763,17.083683,19.617861,24.200384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26782072,1.39991021,1.73295617,1.72549653,1.67786157,1.89235890,1.23770809,1.31277668,1.19871569,1.11909604,0.97137761,0.71215552,1.06463851e-02,5.28196665e-03,5.61924139e-03,1.27345724e-02,1.30902883e-02,1.31269125e-02,1.40253296e-02
20000,3.751793,1.166560,16.641006,17.921974,19.353035,19.414545,19.182617,19.784508,0.848419,0.913825,0.986003,0.989564,0.978219,1.008559,11.537642,17.896862,16.559235,17.061785,19.640400,24.249649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26460660,1.39677906,1.73109186,1.72194624,1.67303967,1.88793898,1.23610246,1.31355357,1.20196748,1.11977100,0.97160500,0.71042967,1.07468704e-02,5.36706671e-03,5.71803050e-03,1.28489975e-02,1.31941009e-02,1.32291429e-02,1.41238840e-02
20500,3.747579,1.164835,16.629015,17.914852,19.355953,19.422426,19.183004,19.778824,0.847788,0.913451,0.986113,0.989941,0.978230,1.008237,11.513399,17.876703,16.535847,17.045158,19.657656,24.306608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26203442,1.39549065,1.73003721,1.71966636,1.66871560,1.88260341,1.23570669,1.31253004,1.20453835,1.12148952,0.97196096,0.70964354,1.08449487e-02,5.45372395e-03,5.81317442e-03,1.29672233e-02,1.32991225e-02,1.33241052e-02,1.42123429e-02
21000,3.752716,1.163458,16.620407,17.904047,19.361629,19.423489,19.182388,19.779938,0.847321,0.912876,0.986368,0.989959,0.978178,1.008272,11.488776,17.856123,16.513355,17.028543,19.682205,24.360775,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26010311,1.39292967,1.73056173,1.71547151,1.66382647,1.87912786,1.23306763,1.31116593,1.20505011,1.12306190,0.97249281,0.70843190,1.09376445e-02,5.53503539e-03,5.90503030e-03,1.30817369e-02,1.33934105e-02,1.34108765e-02,1.42997773e-02
21500,3.722678,1.161466,16.615913,17.904995,19.365749,19.433176,19.190443,19.778553,0.847068,0.912915,0.986528,0.990429,0.978572,1.008174,11.469242,17.835630,16.492016,17.015406,19.705973,24.411652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25878489,1.39318657,1.73044431,1.71452284,1.66142285,1.87465608,1.23142028,1.31001067,1.20639384,1.12281954,0.97210264,0.70791030,1.10353982e-02,5.62324794e-03,6.00312185e-03,1.31983329e-02,1.34926541e-02,1.35112321e-02,1.43838003e-02
22000,3.727969,1.159844,16.609692,17.893887,19.368927,19.442616,19.192699,19.776134,0.846732,0.912329,0.986656,0.990891,0.978680,1.008022,11.443490,17.818666,16.475443,17.003410,19.730431,24.459713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25755358,1.38982832,1.73039758,1.71392560,1.65732288,1.87113178,1.22953272,1.30994797,1.20745957,1.12384760,0.97257823,0.70714486,1.11279193e-02,5.71195828e-03,6.09570974e-03,1.33089032e-02,1.35938767e-02,1.35948537e-02,1.44622140e-02
22500,3.711952,1.158924,16.607849,17.888672,19.373743,19.451332,19.197842,19.775721,0.846625,0.912048,0.986869,0.991305,0.978922,1.007974,11.427612,17.804321,16.459209,16.996101,19.755182,24.509874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25771904,1.38826239,1.73115373,1.71306133,1.65482092,1.86727309,1.22774887,1.30873454,1.20838487,1.12498593,0.97326601,0.70657575,1.12148481e-02,5.79102244e-03,6.18309667e-03,1.34115405e-02,1.36837345e-02,1.36818886e-02,1.45378057e-02
23000,3.703730,1.157469,16.606668,17.894276,19.378819,19.460310,19.203583,19.782616,0.846553,0.912326,0.987098,0.991737,0.979211,1.008316,11.412170,17.788324,16.450745,16.990873,19.779997,24.559341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25778401,1.39033353,1.73114550,1.71221995,1.65294445,1.86569333,1.22571015,1.30655658,1.21101809,1.12675297,0.97287005,0.70543921,1.13090562e-02,5.88191114e-03,6.28334004e-03,1.35220364e-02,1.37770576e-02,1.37715265e-02,1.46184657e-02
23500,3.690988,1.155216,16.609072,17.886667,19.389019,19.469660,19.211601,19.785933,0.846660,0.911919,0.987587,0.992196,0.979608,1.008466,11.400331,17.773582,16.438040,16.976864,19.805723,24.605623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25857818,1.38853085,1.73466027,1.71239018,1.65192771,1.86421454,1.22351360,1.30628228,1.21042764,1.12772417,0.97322768,0.70481277,1.13978069e-02,5.96611481e-03,6.36914000e-03,1.36277918e-02,1.38711911e-02,1.38541516e-02,1.46984523e-02
24000,3.678937,1.154463,16.605774,17.885736,19.393742,19.480581,19.219961,19.788370,0.846467,0.911859,0.987800,0.992732,0.980031,1.008568,11.390352,17.759819,16.427124,16.975565,19.826437,24.653360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.25820184,1.38823795,1.73521054,1.71328330,1.65126121,1.86171162,1.22241354,1.30395126,1.21129787,1.12774074,0.97280675,0.70456827,1.14867572e-02,6.05613971e-03,6.45778887e-03,1.37309525e-02,1.39617585e-02,1.39404796e-02,1.47734238e-02
