step,train_loss,val_loss,val_loss_hard
0,5.553674,5.552828,5.552828
1000,2.828569,2.784414,2.784414
2000,2.487293,2.476822,2.476822
3000,2.375460,2.358036,2.358036
4000,2.252009,2.259964,2.259964
5000,2.184519,2.175941,2.175941
6000,2.113731,2.110836,2.110836
7000,2.063401,2.055543,2.055543
8000,2.014958,2.023455,2.023455
9000,1.995095,1.993619,1.993619
10000,1.969126,1.968312,1.968312
11000,1.951303,1.949539,1.949539
12000,1.925389,1.924222,1.924222
13000,1.914403,1.903125,1.903125
14000,1.904504,1.889129,1.889129
15000,1.896260,1.873929,1.873929
16000,1.856837,1.865560,1.865560
17000,1.855424,1.852816,1.852816
18000,1.848364,1.846559,1.846559
19000,1.837865,1.835572,1.835572
20000,1.810814,1.826063,1.826063
21000,1.822587,1.819151,1.819151
22000,1.807720,1.806358,1.806358
23000,1.805364,1.796151,1.796151
24000,1.789672,1.790623,1.790623
25000,1.793996,1.782918,1.782918
26000,1.763570,1.778139,1.778139
27000,1.772500,1.771402,1.771402
28000,1.762461,1.766675,1.766675
29000,1.759257,1.760871,1.760871
30000,1.750820,1.753464,1.753464
31000,1.750081,1.744851,1.744851
32000,1.740177,1.738146,1.738146
33000,1.744559,1.737343,1.737343
34000,1.736645,1.734667,1.734667
35000,1.719487,1.726467,1.726467
36000,1.720199,1.723832,1.723832
37000,1.712597,1.717487,1.717487
38000,1.711195,1.713363,1.713363
39000,1.716916,1.712502,1.712502
40000,1.704449,1.708610,1.708610
41000,1.708709,1.705758,1.705758
42000,1.716711,1.701262,1.701262
43000,1.703417,1.698694,1.698694
44000,1.691119,1.695880,1.695880
45000,1.691448,1.695605,1.695605
46000,1.689980,1.692979,1.692979
47000,1.689157,1.691212,1.691212
48000,1.684759,1.689846,1.689846
49000,1.681434,1.687230,1.687230
