step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.500515,0.500617,0.497445,0.497457,0.497181,0.497191,0.496723,0.496685,0.498969,0.497337,0.497439,0.497345,0.497816,0.497851,0.499366,0.498768,0.500936,0.500237,0.498849,0.498823,0.499490,0.499357,0.503283,0.503228,0.499946,0.500085,0.500351,0.500401,0.501509,0.501526,0.503268,0.503209,0.500568,0.500787,0.500195,0.500311,0.501593,0.501622,0.503341,0.503329,0.500632,0.500659,0.500869,0.500899,0.501670,0.501676,0.503385,0.503378
400,0.504872,0.505167,0.494235,0.494526,0.486497,0.486490,0.487072,0.486889,0.503139,0.492663,0.489056,0.488654,0.487112,0.487045,0.493158,0.491514,0.506631,0.501990,0.492563,0.492063,0.494060,0.492895,0.512908,0.511818,0.501514,0.502231,0.501909,0.502371,0.507119,0.505633,0.513863,0.513501,0.502376,0.502827,0.502658,0.502998,0.506139,0.506112,0.514175,0.513931,0.502139,0.502251,0.503124,0.503514,0.507046,0.507013,0.514245,0.513982
600,0.511351,0.511876,0.491305,0.492241,0.469372,0.469080,0.475426,0.474681,0.512067,0.487423,0.477092,0.476295,0.471986,0.470669,0.487230,0.483521,0.517535,0.504766,0.483098,0.482125,0.488845,0.485136,0.522553,0.518134,0.503810,0.503860,0.500748,0.501409,0.519442,0.516366,0.530637,0.530059,0.509856,0.510391,0.510632,0.511282,0.516032,0.514047,0.529952,0.529545,0.509803,0.509475,0.512375,0.512666,0.516088,0.513545,0.530275,0.529834
800,0.517016,0.517706,0.478759,0.480379,0.447740,0.446293,0.461251,0.459612,0.530189,0.482857,0.461717,0.459500,0.460821,0.451133,0.478840,0.472427,0.529514,0.505575,0.469539,0.467870,0.485614,0.476430,0.528574,0.519784,0.508425,0.506123,0.499259,0.499826,0.536642,0.531488,0.553103,0.552155,0.518980,0.519999,0.519735,0.521133,0.531368,0.527493,0.550910,0.550749,0.518131,0.517967,0.521872,0.522873,0.531123,0.525395,0.549042,0.548437
1000,0.514489,0.514876,0.463867,0.465696,0.432956,0.423532,0.445548,0.442626,0.552307,0.481840,0.450309,0.443663,0.466697,0.434224,0.468882,0.458479,0.544535,0.506460,0.457313,0.453805,0.487356,0.468692,0.532861,0.517918,0.512413,0.505724,0.496345,0.496261,0.553975,0.543953,0.577042,0.576880,0.529173,0.530909,0.529596,0.532049,0.550778,0.545310,0.574510,0.575174,0.526220,0.525894,0.530941,0.532375,0.547098,0.538508,0.571346,0.570176
1200,0.505199,0.505173,0.446383,0.448245,0.440766,0.404260,0.429954,0.425149,0.575031,0.478521,0.438760,0.426938,0.484767,0.421643,0.458490,0.443153,0.559354,0.506121,0.445643,0.440003,0.493666,0.460564,0.535507,0.514280,0.515146,0.503036,0.492458,0.491813,0.567426,0.551114,0.600905,0.600647,0.536831,0.540829,0.537657,0.542195,0.571924,0.564107,0.604001,0.605597,0.535217,0.536385,0.539239,0.543086,0.565046,0.553065,0.595734,0.592727
1400,0.492596,0.492074,0.428478,0.430265,0.461954,0.390853,0.416673,0.409423,0.596525,0.474632,0.434734,0.414766,0.507579,0.413407,0.450384,0.429164,0.572440,0.502040,0.436282,0.428194,0.506912,0.452617,0.535951,0.508640,0.517203,0.499345,0.487846,0.487319,0.580028,0.555133,0.622040,0.620586,0.546631,0.552261,0.545802,0.552392,0.591952,0.582038,0.633946,0.636278,0.544140,0.546055,0.550127,0.556041,0.581518,0.566556,0.620337,0.613040
1600,0.480807,0.479738,0.412471,0.414146,0.486284,0.384065,0.404696,0.394115,0.618376,0.471817,0.434721,0.405206,0.534580,0.408847,0.444329,0.415178,0.586306,0.499468,0.427474,0.416461,0.523663,0.446444,0.537231,0.503368,0.519843,0.494724,0.483804,0.482981,0.588944,0.555122,0.638447,0.636754,0.556219,0.563945,0.557174,0.566143,0.616108,0.601083,0.666728,0.668847,0.556690,0.557140,0.560862,0.569687,0.600044,0.580313,0.645105,0.628241
1800,0.468264,0.466665,0.395905,0.397488,0.512819,0.383272,0.394725,0.379686,0.641007,0.468013,0.439849,0.397171,0.563050,0.407283,0.441340,0.401960,0.599852,0.496735,0.420711,0.406393,0.546018,0.441489,0.538671,0.497478,0.522481,0.491607,0.479361,0.478421,0.594877,0.552589,0.652278,0.649539,0.563784,0.572653,0.568492,0.580171,0.640117,0.621490,0.699726,0.699343,0.566334,0.563123,0.571044,0.578563,0.616788,0.592076,0.669601,0.640301
2000,0.453123,0.451077,0.380101,0.381548,0.540202,0.382552,0.386476,0.366325,0.661714,0.462374,0.443026,0.389160,0.592489,0.405752,0.441330,0.390715,0.612736,0.492673,0.413872,0.395248,0.568423,0.437983,0.538981,0.490571,0.525150,0.488483,0.474646,0.473901,0.602052,0.549107,0.663668,0.659405,0.570692,0.580407,0.577334,0.591990,0.660220,0.636133,0.730916,0.723162,0.577968,0.570936,0.581452,0.587716,0.634100,0.604751,0.694779,0.651661
2200,0.439755,0.437338,0.365706,0.367070,0.568205,0.383266,0.381445,0.355262,0.680325,0.457271,0.447266,0.382201,0.622428,0.404582,0.442599,0.381299,0.625160,0.488248,0.407912,0.385356,0.591779,0.433076,0.539160,0.484726,0.529186,0.486127,0.470655,0.469900,0.607374,0.544637,0.671646,0.666926,0.580429,0.591520,0.588178,0.604158,0.683294,0.649748,0.760242,0.742578,0.589001,0.572711,0.594741,0.589303,0.656227,0.620882,0.717348,0.660619
2400,0.426261,0.423416,0.350949,0.352210,0.597856,0.382645,0.377896,0.344727,0.698620,0.451393,0.452909,0.377815,0.653511,0.402652,0.446878,0.372282,0.637620,0.483554,0.404502,0.377172,0.615629,0.430342,0.539316,0.478982,0.531543,0.482276,0.466354,0.465475,0.612700,0.539328,0.677673,0.670868,0.588476,0.601507,0.597374,0.615151,0.702482,0.658546,0.783663,0.755404,0.599701,0.571319,0.606930,0.587196,0.673961,0.632137,0.738170,0.669087
2600,0.414322,0.411124,0.338149,0.339325,0.627290,0.381738,0.376828,0.335613,0.714544,0.446053,0.457474,0.373529,0.685581,0.402783,0.451817,0.364990,0.651079,0.480213,0.402475,0.369603,0.641799,0.427834,0.539513,0.472823,0.536623,0.480230,0.462812,0.461680,0.617881,0.533868,0.683834,0.675492,0.597294,0.611719,0.607715,0.626829,0.722134,0.667628,0.801420,0.764050,0.608415,0.571517,0.616455,0.586227,0.693622,0.641533,0.753002,0.674580
2800,0.402985,0.399454,0.325687,0.326786,0.658080,0.382417,0.378609,0.327195,0.731225,0.441413,0.464885,0.370659,0.718645,0.401633,0.461472,0.358859,0.663147,0.475673,0.402103,0.362821,0.669908,0.425829,0.539734,0.466117,0.539415,0.476971,0.457870,0.456644,0.624063,0.526026,0.686336,0.675198,0.607579,0.622345,0.617794,0.638170,0.740958,0.675772,0.818564,0.772269,0.619244,0.570288,0.629487,0.582814,0.713143,0.646972,0.767933,0.679736
3000,0.391208,0.387474,0.313562,0.314599,0.688515,0.381533,0.380289,0.319931,0.747362,0.436467,0.470745,0.367986,0.750999,0.400114,0.469786,0.354140,0.676131,0.472249,0.403936,0.356166,0.698560,0.424465,0.540760,0.460857,0.542142,0.474477,0.454926,0.453330,0.632855,0.519302,0.690348,0.676440,0.613335,0.628965,0.626272,0.647566,0.759773,0.681553,0.831482,0.778627,0.627838,0.565557,0.640225,0.578364,0.730209,0.651462,0.778900,0.683269
3200,0.380630,0.376708,0.302707,0.303662,0.718945,0.379754,0.384495,0.313417,0.760368,0.430317,0.476390,0.365508,0.783393,0.397780,0.479513,0.349755,0.687920,0.468705,0.405443,0.351138,0.726841,0.422419,0.542396,0.455681,0.544150,0.471038,0.451158,0.449361,0.640980,0.511568,0.692772,0.675237,0.621836,0.638563,0.633386,0.654434,0.779463,0.686468,0.845802,0.786167,0.638018,0.567603,0.653501,0.578146,0.748274,0.652051,0.791128,0.687456
3400,0.371080,0.366881,0.292204,0.293101,0.749307,0.376506,0.390328,0.308279,0.775354,0.425952,0.482373,0.363631,0.816187,0.396147,0.490176,0.346307,0.700286,0.464989,0.408442,0.346353,0.756665,0.420042,0.543537,0.450414,0.547266,0.468647,0.447554,0.445528,0.652892,0.504552,0.692479,0.671260,0.628947,0.645485,0.640165,0.660641,0.794027,0.686086,0.856183,0.791995,0.645246,0.563787,0.661018,0.572519,0.764564,0.653156,0.799458,0.690587
3600,0.362823,0.358332,0.282483,0.283339,0.779611,0.374839,0.397493,0.303469,0.789584,0.421584,0.489846,0.362214,0.849404,0.394397,0.502621,0.343418,0.712810,0.461458,0.415627,0.343380,0.786001,0.418240,0.544938,0.444989,0.551791,0.466817,0.445080,0.442620,0.666124,0.498330,0.693708,0.669260,0.632522,0.649165,0.645498,0.666377,0.807418,0.685389,0.865787,0.797329,0.653198,0.561831,0.670139,0.569488,0.782282,0.652045,0.807535,0.693544
3800,0.354599,0.349918,0.273982,0.274771,0.809216,0.370477,0.404985,0.298889,0.800258,0.416405,0.495604,0.360855,0.881129,0.391520,0.516006,0.342326,0.725772,0.459004,0.422836,0.340023,0.815325,0.414771,0.546869,0.439772,0.554721,0.464554,0.441355,0.438904,0.680532,0.492340,0.692806,0.664804,0.636944,0.653756,0.647693,0.667839,0.816740,0.681524,0.873721,0.801894,0.659115,0.558474,0.676667,0.565506,0.799991,0.649461,0.814600,0.696373
4000,0.315729,0.311533,0.308573,0.307687,0.712044,0.366696,0.355709,0.310655,0.645046,0.418808,0.388573,0.323607,0.708550,0.389148,0.429532,0.364423,0.534989,0.446838,0.368235,0.365096,0.505383,0.437622,0.694173,0.680478,0.522816,0.525548,0.524092,0.529527,0.613246,0.600418,0.878872,0.797924,0.584098,0.531622,0.584472,0.543926,0.797919,0.808207,0.904615,0.785937,0.619354,0.620051,0.607299,0.624078,0.779710,0.771298,0.739310,0.684423
4200,0.310059,0.305781,0.302923,0.302028,0.734968,0.364659,0.358133,0.308093,0.653426,0.415735,0.392636,0.321241,0.728416,0.388261,0.433472,0.361925,0.542698,0.446140,0.363520,0.359469,0.514123,0.435955,0.690442,0.673894,0.524460,0.526876,0.525983,0.531191,0.615512,0.601498,0.883880,0.800959,0.589490,0.527005,0.587351,0.538650,0.813223,0.818685,0.913523,0.788611,0.629269,0.621914,0.617296,0.630552,0.791108,0.778137,0.742296,0.686038
4400,0.305266,0.300851,0.296895,0.296026,0.757414,0.362177,0.361347,0.306141,0.662788,0.412536,0.397824,0.319577,0.747657,0.387320,0.437890,0.359955,0.549131,0.445477,0.359667,0.354906,0.524725,0.434284,0.686901,0.667040,0.524173,0.525871,0.526265,0.530939,0.616195,0.600814,0.887821,0.803547,0.595376,0.525559,0.591053,0.535812,0.827598,0.826348,0.920362,0.790863,0.637682,0.620224,0.626037,0.631451,0.799838,0.783908,0.744753,0.687539
4600,0.300490,0.295917,0.290611,0.289744,0.778765,0.359359,0.363985,0.304316,0.671433,0.410032,0.403359,0.319337,0.764900,0.386523,0.442027,0.358468,0.555895,0.445369,0.357304,0.351614,0.536838,0.433854,0.683267,0.660949,0.523935,0.525165,0.526415,0.530922,0.616573,0.600596,0.891143,0.805683,0.595923,0.522808,0.593319,0.532779,0.841859,0.833794,0.925868,0.792408,0.645340,0.620160,0.633947,0.633010,0.806434,0.788116,0.746505,0.688498
4800,0.296695,0.292020,0.286140,0.285265,0.798744,0.355988,0.367203,0.302704,0.678520,0.407574,0.407258,0.318460,0.781316,0.385569,0.446539,0.357014,0.563510,0.445827,0.354821,0.348168,0.548859,0.432969,0.679530,0.654839,0.523535,0.524378,0.526184,0.530435,0.616877,0.600325,0.893689,0.807235,0.596992,0.522987,0.597003,0.533742,0.855558,0.838631,0.930154,0.793407,0.653723,0.620274,0.642308,0.634360,0.815348,0.790407,0.747600,0.689007
