step,train_loss,val_bpb
200,8.653325,2.305784
400,7.161668,2.064104
600,6.613793,1.971339
800,6.373689,1.946423
1000,6.236507,1.895066
1200,6.126875,1.864919
1400,6.055715,1.846740
1600,5.986498,1.831559
1800,5.933595,1.826136
2000,5.876425,1.812062
2200,5.859301,1.799628
2400,5.828875,1.786902
2600,5.774879,1.773183
2800,5.746051,1.767256
3000,5.715816,1.760561
3200,5.680727,1.747706
3400,5.651774,1.739425
3600,5.627143,1.736252
3800,5.597414,1.727398
4000,5.742162,1.762764
4200,5.720273,1.756830
4400,5.698387,1.754794
4600,5.672242,1.749703
4800,5.670370,1.738820
