step,train_loss,val_bpb
200,9.391263,2.631857
400,7.607449,2.144448
600,6.637237,1.958482
800,6.175319,1.859207
1000,5.860227,1.779870
1200,5.616503,1.717626
1400,5.422613,1.664464
1600,5.269831,1.618545
1800,5.103484,1.572128
2000,4.935592,1.523759
2200,4.793657,1.486726
2400,4.685537,1.455336
2600,4.590005,1.430209
2800,4.519616,1.411400
3000,4.467572,1.394141
3200,4.431035,1.380726
3400,4.380294,1.369678
3600,4.336489,1.358488
3800,4.321916,1.349713
4000,4.288706,1.343092
4200,4.251531,1.332835
4400,4.228858,1.325786
4600,4.217288,1.319544
4800,4.190040,1.313540
5000,4.177681,1.308686
5200,4.167219,1.302327
5400,4.168288,1.297557
5600,4.127033,1.294022
5800,4.101873,1.289469
6000,4.091992,1.285325
6200,4.080245,1.280809
6400,4.063948,1.277556
6600,4.051042,1.275236
6800,4.051799,1.270863
7000,4.023750,1.268687
7200,4.000799,1.264669
7400,4.003480,1.261279
7600,3.986392,1.259064
7800,3.968707,1.256886
8000,3.960651,1.253340
8200,3.957558,1.250511
8400,3.943760,1.248189
8600,3.929614,1.245278
8800,3.918939,1.243073
9000,3.923654,1.241658
9200,3.908051,1.240374
9400,3.891602,1.238274
9600,3.886905,1.235093
9800,3.890591,1.233922
10000,3.868757,1.231165
10200,3.864828,1.230046
10400,3.876066,1.227925
10600,3.880420,1.225958
10800,3.845348,1.224953
11000,3.820444,1.223791
11200,3.825362,1.222187
11400,3.825376,1.220220
11600,3.810977,1.219077
11800,3.808068,1.217604
12000,3.802654,1.216224
12200,3.786540,1.215238
12400,3.778606,1.213998
12600,3.775589,1.212893
12800,3.767163,1.211905
13000,3.763392,1.210959
13200,3.755033,1.209645
13400,3.758897,1.209151
13600,3.750545,1.208130
13800,3.740319,1.206906
14000,3.739638,1.206920
14200,3.744621,1.206152
14400,3.733659,1.205194
14600,3.721892,1.205194
14800,3.723237,1.204355
15000,3.728574,1.204521
15200,3.714586,1.203333
15400,3.723039,1.203427
15600,3.746696,1.202724
15800,3.734547,1.202293
16000,3.711850,1.202920
