step,train_loss,val_loss,val_loss_hard
0,5.549714,5.549647,5.549647
1000,3.221369,3.187205,3.187205
2000,2.696728,2.663641,2.663641
3000,2.502295,2.486241,2.486241
4000,2.388727,2.383563,2.383563
5000,2.295848,2.287148,2.287148
6000,2.218468,2.204149,2.204149
7000,2.159270,2.146789,2.146789
8000,2.112557,2.106779,2.106779
9000,2.076021,2.072380,2.072380
10000,2.047127,2.041479,2.041479
11000,2.031698,2.022014,2.022014
12000,2.007581,2.005597,2.005597
13000,1.992819,1.983574,1.983574
14000,1.972549,1.973818,1.973818
15000,1.953612,1.962504,1.962504
16000,1.949755,1.948561,1.948561
17000,1.941385,1.933233,1.933233
18000,1.932944,1.928003,1.928003
19000,1.922818,1.919813,1.919813
20000,1.915885,1.913988,1.913988
21000,1.907798,1.904113,1.904113
22000,1.901854,1.901317,1.901317
23000,1.897172,1.897204,1.897204
24000,1.890328,1.889819,1.889819
25000,1.890524,1.883363,1.883363
26000,1.881791,1.878546,1.878546
27000,1.876439,1.876201,1.876201
28000,1.872757,1.870331,1.870331
29000,1.865119,1.869832,1.869832
30000,1.863467,1.865134,1.865134
31000,1.863975,1.860342,1.860342
32000,1.861590,1.859598,1.859598
33000,1.857862,1.853903,1.853903
34000,1.854743,1.851719,1.851719
35000,1.855333,1.852591,1.852591
36000,1.847253,1.847751,1.847751
37000,1.845755,1.847516,1.847516
38000,1.847210,1.841322,1.841322
39000,1.844903,1.839249,1.839249
40000,1.841621,1.840575,1.840575
41000,1.842871,1.837723,1.837723
42000,1.841596,1.836174,1.836174
43000,1.838705,1.838212,1.838212
44000,1.835265,1.833369,1.833369
45000,1.835200,1.832482,1.832482
46000,1.829303,1.831247,1.831247
47000,1.829111,1.831071,1.831071
48000,1.827636,1.831303,1.831303
49000,1.832348,1.829367,1.829367
