step,train_loss,val_bpb
200,8.131665,2.106104
400,6.479735,1.873115
600,5.863264,1.762112
800,5.558994,1.694060
1000,5.357148,1.647622
1200,5.209961,1.612079
1400,5.100033,1.580874
1600,5.021548,1.557431
1800,4.932802,1.535714
2000,4.860812,1.517527
2200,4.804357,1.500772
2400,4.754656,1.485900
2600,4.696174,1.470889
2800,4.653000,1.457936
3000,4.619259,1.447710
3200,4.597611,1.439180
3400,4.565200,1.432118
3600,4.537861,1.426648
3800,4.538974,1.422019
4000,4.522247,1.418594
4096,4.511757,1.417044
