step,train_loss,val_loss
0,5.636455,5.644903
1000,2.054571,2.010841
2000,1.836962,1.828091
3000,1.756544,1.753602
4000,1.710852,1.710660
5000,1.675491,1.676649
6000,1.654653,1.652312
7000,1.635588,1.632958
8000,1.617113,1.619595
9000,1.606312,1.603510
10000,1.593381,1.592037
11000,1.583762,1.577352
12000,1.563727,1.563773
13000,1.555044,1.554992
14000,1.547784,1.545706
15000,1.542017,1.538295
16000,1.531283,1.530296
17000,1.528302,1.527150
18000,1.518608,1.520428
19000,1.514633,1.515526
20000,1.512622,1.514490
21000,1.507180,1.506947
22000,1.506314,1.502917
23000,1.501694,1.500552
24000,1.497008,1.497420
25000,1.493793,1.491761
26000,1.489404,1.491670
27000,1.485694,1.487298
28000,1.484434,1.485340
29000,1.486716,1.481848
30000,1.478611,1.478783
31000,1.475806,1.479373
32000,1.473796,1.474954
33000,1.472513,1.471330
34000,1.470284,1.471078
35000,1.465393,1.469595
36000,1.463595,1.466948
37000,1.461918,1.466863
38000,1.463050,1.462729
39000,1.455055,1.461853
40000,1.460499,1.460515
41000,1.459824,1.458141
42000,1.458855,1.458832
43000,1.451714,1.455094
44000,1.447043,1.454591
45000,1.455197,1.454445
46000,1.449106,1.451431
47000,1.446492,1.449930
48000,1.447428,1.448596
49000,1.442662,1.446767
50000,1.440291,1.445676
51000,1.441662,1.444990
52000,1.437868,1.443248
53000,1.436117,1.441645
54000,1.437974,1.440580
55000,1.434360,1.439157
56000,1.432776,1.437641
57000,1.437806,1.436722
58000,1.433512,1.434846
59000,1.432666,1.434410
60000,1.431064,1.433817
61000,1.431513,1.432769
62000,1.427821,1.430976
63000,1.430449,1.430176
64000,1.428570,1.430013
65000,1.421993,1.428534
66000,1.425127,1.427123
67000,1.418924,1.426076
68000,1.421488,1.424373
69000,1.424755,1.425883
70000,1.416431,1.422912
71000,1.420247,1.420973
72000,1.418947,1.421277
73000,1.420249,1.419538
74000,1.417678,1.419123
75000,1.413461,1.418480
76000,1.416121,1.417743
77000,1.411353,1.417416
78000,1.407004,1.417767
79000,1.410393,1.416051
80000,1.406531,1.414820
81000,1.411704,1.414012
82000,1.408791,1.413352
83000,1.409852,1.413574
84000,1.407205,1.412023
85000,1.405076,1.411497
86000,1.406546,1.411355
87000,1.407139,1.410940
88000,1.409950,1.410295
89000,1.405651,1.409484
90000,1.403776,1.409544
91000,1.401571,1.409387
92000,1.401428,1.408274
93000,1.403677,1.408513
94000,1.403115,1.407761
95000,1.405617,1.408159
96000,1.407102,1.407235
97000,1.400998,1.407217
98000,1.405736,1.407356
99000,1.402913,1.406641
