step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498085,0.498468,0.499032,0.499036,0.498739,0.498686,0.498257,0.497935,0.501051,0.500351,0.499194,0.499137,0.500069,0.500020,0.498824,0.498323,0.499711,0.499412,0.499810,0.499769,0.500554,0.500527,0.500115,0.499504,0.500120,0.499453,0.499230,0.499251,0.499888,0.499894,0.500312,0.499969,0.499596,0.499370,0.498783,0.498851,0.499594,0.499609,0.500194,0.500018,0.499074,0.498937,0.499079,0.499087,0.499768,0.499738,0.500356,0.500207
400,0.491665,0.494189,0.495280,0.495593,0.492494,0.492399,0.494213,0.492182,0.506204,0.502798,0.493771,0.493137,0.498808,0.498449,0.496012,0.492862,0.499651,0.497384,0.499506,0.499443,0.502584,0.502182,0.502271,0.498217,0.503423,0.499369,0.497103,0.496968,0.499235,0.499155,0.502029,0.499995,0.501079,0.498816,0.496059,0.496224,0.498434,0.498437,0.500975,0.499807,0.498511,0.496744,0.498165,0.498282,0.499396,0.499203,0.500940,0.500179
600,0.480484,0.486696,0.483681,0.485285,0.480498,0.480175,0.491067,0.484337,0.513736,0.505241,0.483609,0.481328,0.493460,0.491691,0.494443,0.483562,0.501326,0.493613,0.495219,0.494940,0.508745,0.506407,0.509189,0.496147,0.510044,0.499111,0.489861,0.488171,0.496517,0.495703,0.507284,0.499663,0.506281,0.497841,0.490138,0.489632,0.496074,0.495566,0.503005,0.498634,0.499763,0.492547,0.494581,0.494808,0.496568,0.495678,0.502969,0.499696
800,0.465905,0.475798,0.465415,0.468167,0.465847,0.464032,0.490400,0.473775,0.524239,0.508092,0.470591,0.464941,0.485235,0.479515,0.496686,0.470756,0.505432,0.487133,0.486649,0.485405,0.520186,0.513073,0.522203,0.491924,0.520930,0.498397,0.479398,0.473775,0.492689,0.488710,0.518740,0.499398,0.518118,0.496397,0.481659,0.479200,0.492271,0.489523,0.507781,0.496282,0.506713,0.490882,0.487755,0.487120,0.492155,0.489594,0.507675,0.498734
1000,0.450525,0.462722,0.445786,0.449051,0.457843,0.449292,0.494643,0.463266,0.535191,0.508374,0.463575,0.450563,0.479114,0.464220,0.509109,0.458638,0.509985,0.479421,0.476677,0.472593,0.536308,0.521670,0.539705,0.486871,0.534695,0.496930,0.472117,0.458561,0.491854,0.481631,0.534470,0.496531,0.531947,0.494925,0.474188,0.467460,0.488387,0.480328,0.517335,0.492684,0.515291,0.487463,0.481566,0.477436,0.486086,0.480615,0.516725,0.497265
1200,0.438011,0.451016,0.429102,0.431883,0.460883,0.438676,0.502389,0.454251,0.545855,0.507939,0.463487,0.439713,0.484014,0.452572,0.525747,0.447627,0.520513,0.473686,0.470275,0.461478,0.553460,0.529359,0.561576,0.481717,0.550517,0.496576,0.470129,0.444752,0.493160,0.473175,0.553238,0.492563,0.549045,0.494629,0.470557,0.457024,0.487978,0.473009,0.528867,0.487761,0.528345,0.486796,0.477080,0.466668,0.480617,0.471649,0.528168,0.495249
1400,0.427310,0.440457,0.414811,0.415654,0.474466,0.434811,0.509397,0.443885,0.555989,0.507133,0.469147,0.430444,0.497575,0.441491,0.546569,0.439381,0.533164,0.469654,0.465735,0.449497,0.571069,0.535619,0.583904,0.476135,0.566437,0.494735,0.473953,0.431714,0.496418,0.463750,0.572688,0.487669,0.568336,0.495016,0.469722,0.446216,0.488123,0.464958,0.544289,0.483523,0.541810,0.483866,0.476786,0.457216,0.474591,0.461307,0.541867,0.492259
1600,0.418783,0.430991,0.403526,0.401101,0.492008,0.433157,0.516194,0.431746,0.564313,0.504724,0.478248,0.423174,0.515249,0.434353,0.568438,0.429855,0.547671,0.465972,0.463547,0.438775,0.586765,0.538786,0.608280,0.469271,0.584341,0.492918,0.482627,0.422332,0.507153,0.458893,0.596091,0.483543,0.587255,0.494806,0.473653,0.436644,0.492173,0.457573,0.563043,0.478753,0.555799,0.482580,0.480895,0.448494,0.470074,0.450922,0.559277,0.489771
1800,0.411219,0.422138,0.395052,0.387532,0.512448,0.432660,0.524485,0.420468,0.573512,0.503013,0.489493,0.418219,0.537980,0.431697,0.593211,0.422678,0.562068,0.462362,0.466349,0.429223,0.604206,0.541951,0.633309,0.462648,0.603485,0.491959,0.495379,0.414323,0.519044,0.454140,0.617406,0.477972,0.604529,0.493397,0.480786,0.428900,0.498711,0.451507,0.580883,0.473598,0.567662,0.480225,0.486554,0.440624,0.466991,0.441238,0.577454,0.486563
