step,train_loss,val_bpb
200,8.653206,2.295449
400,7.126688,2.049984
600,6.554632,1.957969
800,6.297900,1.912171
1000,6.162896,1.877377
1200,6.041152,1.847116
1400,5.961771,1.824013
1600,5.885409,1.804449
1800,5.829682,1.791835
2000,5.764420,1.774677
2200,5.742000,1.765578
2400,5.711649,1.755007
2600,5.656025,1.740598
2800,5.631088,1.732100
3000,5.603661,1.723546
3200,5.565857,1.713938
3400,5.539585,1.707049
3600,5.517814,1.704501
3800,5.490155,1.693163
4000,5.467741,1.687536
4200,5.445988,1.680532
4400,5.432461,1.675482
4600,5.404306,1.669562
4800,5.411093,1.663717
5000,5.369089,1.658925
5200,5.355861,1.654410
5400,5.337644,1.649428
5600,5.314845,1.646218
5800,5.312054,1.641454
6000,5.295629,1.638491
6200,5.277117,1.634247
6400,5.276649,1.632553
6600,5.258117,1.630403
6800,5.256228,1.627156
7000,5.259132,1.624505
7200,5.245171,1.623106
7400,5.222962,1.621178
7600,5.215442,1.620685
7800,5.216334,1.619040
8000,5.222143,1.618131
