step,train_loss,val_loss
0,5.626049,5.622963
1000,1.876254,1.851435
2000,1.765956,1.756507
3000,1.702011,1.704273
4000,1.673279,1.661666
5000,1.638944,1.635203
6000,1.620149,1.619178
7000,1.610166,1.600655
8000,1.598572,1.595554
9000,1.591883,1.582020
10000,1.570518,1.574184
11000,1.564731,1.564914
12000,1.557477,1.555900
13000,1.552019,1.551357
14000,1.548297,1.543997
15000,1.536971,1.535857
16000,1.535137,1.529584
17000,1.521485,1.525255
18000,1.520070,1.520423
19000,1.510562,1.514911
20000,1.522889,1.512546
21000,1.509034,1.508323
22000,1.508799,1.506079
23000,1.507766,1.503155
24000,1.502117,1.501224
