step,train_loss,val_bpb
200,8.558837,2.260122
400,6.950543,1.986596
600,6.322035,1.881960
800,6.016984,1.820006
1000,5.835245,1.770758
1200,5.684742,1.734989
1400,5.575285,1.704789
1600,5.482274,1.680042
1800,5.411714,1.664532
2000,5.330506,1.646921
2200,5.301223,1.630526
2400,5.257811,1.616847
2600,5.195499,1.602637
2800,5.165753,1.592779
3000,5.128743,1.581007
3200,5.084349,1.568378
3400,5.048288,1.560285
3600,5.022164,1.552288
3800,4.986420,1.541709
4000,4.963016,1.534931
4200,4.929226,1.524413
4400,4.911202,1.516809
4600,4.882492,1.509875
4800,4.885723,1.502867
5000,4.830701,1.493674
5200,4.813274,1.489384
5400,4.791487,1.483314
