step,train_loss,val_bpb
500,8.190328,2.335395
1000,6.583179,1.959630
1500,6.002599,1.810948
2000,5.642293,1.707595
2500,5.354672,1.623473
3000,5.134167,1.560122
3500,4.957822,1.510082
4000,4.832067,1.467476
4500,4.683825,1.426902
5000,4.569321,1.390731
5500,4.485426,1.362427
6000,4.395322,1.342187
6500,4.344081,1.326071
7000,4.290342,1.312115
7500,4.255657,1.300133
8000,4.216778,1.292903
8500,4.186175,1.284345
9000,4.177277,1.278242
9500,4.138096,1.271453
10000,4.123126,1.266833
10500,4.141812,1.264047
11000,4.093516,1.261778
11500,4.083994,1.258383
12000,4.080028,1.252758
12500,4.058390,1.250328
13000,4.045545,1.247982
13500,4.042647,1.244174
14000,4.022047,1.242122
14500,4.007855,1.239173
15000,4.008473,1.236472
15500,3.996577,1.235709
16000,3.987997,1.231558
16500,3.978561,1.230734
17000,3.966879,1.228030
17500,3.949404,1.225794
18000,3.943621,1.224111
18500,3.935597,1.223465
19000,3.929295,1.220896
19500,3.934085,1.218908
20000,3.921434,1.215958
20500,3.917604,1.216162
21000,3.924989,1.213613
21500,3.897297,1.211880
22000,3.901824,1.211179
22500,3.886968,1.210570
23000,3.880062,1.208507
23500,3.868810,1.207772
24000,3.858591,1.206232
24500,3.867162,1.204599
25000,3.846456,1.203319
25500,3.846392,1.202323
26000,3.863029,1.201016
26500,3.832685,1.200375
27000,3.827447,1.198850
27500,3.838787,1.197779
28000,3.819878,1.197451
28500,3.808683,1.195517
29000,3.814002,1.194799
29500,3.800569,1.193214
