step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
5500,4.363480,1.324835,19.064919,19.428917,19.661173,19.725172,20.391510,20.070934,0.972859,0.991394,1.003196,1.006466,1.040452,1.024147,16.552296,18.321835,19.160618,19.205227,21.527830,20.760307,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
6000,4.283736,1.306889,18.714270,19.173737,19.512629,19.559557,20.329723,20.021900,0.954952,0.978367,0.995590,0.997989,1.037276,1.021623,16.074804,18.078922,19.055086,19.061590,21.682261,20.876062,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
6500,4.237660,1.293401,18.385197,18.915705,19.378275,19.411554,20.259663,19.981663,0.938146,0.965188,0.988714,0.990415,1.033677,1.019539,15.617510,17.853264,18.948414,18.924576,21.813892,20.992182,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
7000,4.187700,1.281293,18.098541,18.672258,19.249071,19.278320,20.201914,19.941059,0.923503,0.952758,0.982092,0.983596,1.030715,1.017439,15.185514,17.658119,18.849911,18.790937,21.911583,21.104050,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
7500,4.155394,1.271160,17.813337,18.433477,19.116459,19.147066,20.124691,19.911058,0.908933,0.940560,0.975298,0.976870,1.026756,1.015881,14.776855,17.473026,18.754942,18.665981,22.005884,21.212767,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
8000,4.118453,1.263443,17.544928,18.215452,18.996044,19.016577,20.055311,19.874928,0.895222,0.929424,0.969125,0.970200,1.023198,1.014004,14.386835,17.308319,18.662590,18.549313,22.089542,21.321110,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
8500,4.089370,1.255134,17.304771,18.001320,18.883753,18.893885,19.986256,19.832502,0.882950,0.918486,0.963367,0.963910,1.019654,1.011801,14.020777,17.156494,18.578983,18.427372,22.168924,21.428102,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9000,4.080041,1.249456,17.086239,17.799242,18.779490,18.782665,19.910139,19.793507,0.871778,0.908156,0.958020,0.958216,1.015744,1.009772,13.669100,17.022594,18.500618,18.324945,22.227057,21.529047,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9500,4.041302,1.242290,16.873867,17.610058,18.668043,18.669394,19.847443,19.762852,0.860924,0.898488,0.952305,0.952413,1.012526,1.008173,13.336022,16.890524,18.423197,18.222401,22.289234,21.625782,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10000,4.026517,1.238026,16.676817,17.430838,18.569023,18.568867,19.781000,19.731880,0.850849,0.889326,0.947231,0.947252,1.009116,1.006552,13.033285,16.782244,18.353708,18.121511,22.351196,21.719822,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10500,4.036948,1.233275,16.486959,17.252399,18.467581,18.478737,19.716156,19.696186,0.841138,0.880206,0.942023,0.942619,1.005784,1.004689,12.733932,16.679300,18.281469,18.024132,22.402462,21.811508,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11000,3.981316,1.229671,16.309694,17.093130,18.383314,18.390202,19.657528,19.656414,0.832070,0.872057,0.937689,0.938074,1.002773,1.002618,12.468537,16.586422,18.220493,17.936464,22.460506,21.904902,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11500,3.972723,1.226273,16.134525,16.937574,18.293997,18.303778,19.606951,19.624264,0.823106,0.864099,0.933105,0.933639,1.000163,1.000930,12.218770,16.498503,18.160744,17.850760,22.512438,21.990421,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12000,3.970380,1.221924,15.976586,16.789665,18.209877,18.217571,19.549164,19.592997,0.815025,0.856531,0.928778,0.929219,0.997204,0.999296,11.984104,16.425507,18.106003,17.770725,22.579327,22.072100,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12500,3.949023,1.219776,15.821100,16.650574,18.135939,18.143269,19.501394,19.565607,0.807067,0.849418,0.924982,0.925394,0.994750,0.997855,11.760983,16.360815,18.055637,17.693979,22.627838,22.157120,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13000,3.936276,1.217033,15.665049,16.519905,18.061661,18.074566,19.456079,19.537806,0.799082,0.842732,0.921169,0.921867,0.992410,0.996389,11.547832,16.309772,18.012339,17.619505,22.677048,22.240885,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13500,3.932713,1.214163,15.525286,16.390697,17.993719,18.009600,19.402864,19.506561,0.791927,0.836119,0.917665,0.918522,0.989680,0.994750,11.363635,16.250078,17.968124,17.556177,22.731409,22.324760,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14000,3.914504,1.211066,15.386501,16.280334,17.926165,17.937841,19.350811,19.484129,0.784820,0.830460,0.914193,0.914828,0.987009,0.993560,11.180408,16.205938,17.925045,17.491985,22.781197,22.412071,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14500,3.899017,1.209272,15.262897,16.158617,17.867018,17.871782,19.314720,19.456560,0.778485,0.824228,0.911142,0.911438,0.985140,0.992112,11.019505,16.164522,17.888527,17.433617,22.828051,22.490168,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15000,3.899528,1.206897,15.138634,16.053925,17.803823,17.811375,19.274752,19.431639,0.772120,0.818872,0.907885,0.908327,0.983076,0.990786,10.870803,16.135885,17.853636,17.382614,22.870487,22.561789,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15500,3.887300,1.205357,15.017553,15.958063,17.738262,17.755114,19.234640,19.403652,0.765921,0.813965,0.904509,0.905425,0.981016,0.989317,10.729490,16.116766,17.823273,17.327431,22.920866,22.639650,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16000,3.876960,1.202753,14.899330,15.857495,17.680695,17.701860,19.194269,19.381413,0.759867,0.808818,0.901545,0.902685,0.978935,0.988137,10.588768,16.097240,17.794268,17.274265,22.967276,22.720953,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16500,3.869459,1.201208,14.792101,15.755105,17.632526,17.651424,19.152786,19.351219,0.754373,0.803570,0.899059,0.900078,0.976796,0.986554,10.470661,16.080120,17.767757,17.230030,23.011665,22.792412,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17000,3.857581,1.200015,14.698116,15.673347,17.579659,17.595387,19.124945,19.334158,0.749557,0.799370,0.896331,0.897201,0.975357,0.985646,10.360300,16.068893,17.746559,17.188675,23.058310,22.860748,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17500,3.839667,1.198177,14.596629,15.597238,17.532597,17.554577,19.094889,19.318901,0.744355,0.795465,0.893914,0.895096,0.973811,0.984845,10.260833,16.069765,17.725895,17.150606,23.102579,22.928297,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18000,3.834112,1.196187,14.497170,15.516575,17.491545,17.513493,19.056669,19.300945,0.739255,0.791332,0.891797,0.892969,0.971846,0.983886,10.155541,16.071310,17.708775,17.112404,23.147470,22.998127,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18500,3.825647,1.194421,14.395658,15.447663,17.445417,17.472303,19.030767,19.283243,0.734054,0.787792,0.889414,0.890841,0.970519,0.982943,10.072206,16.082361,17.690327,17.082094,23.194422,23.074982,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19000,3.820238,1.192744,14.317797,15.379165,17.412567,17.432358,19.001730,19.270975,0.730066,0.784281,0.887714,0.888775,0.969022,0.982293,9.993459,16.085047,17.681259,17.050789,23.232431,23.141773,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19500,3.824357,1.191384,14.228284,15.317365,17.371138,17.396555,18.979836,19.250460,0.725470,0.781098,0.885572,0.886929,0.967884,0.981208,9.926922,16.096706,17.668673,17.024912,23.275574,23.209641,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20000,3.811850,1.189800,14.169140,15.256662,17.334034,17.356836,18.957649,19.243626,0.722432,0.777982,0.883651,0.884888,0.966732,0.980832,9.855031,16.105749,17.659222,17.001141,23.310293,23.272840,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20500,3.806685,1.188544,14.089046,15.207547,17.297054,17.327497,18.933119,19.232153,0.718328,0.775468,0.881735,0.883373,0.965463,0.980222,9.794674,16.127165,17.654102,16.978331,23.355873,23.337978,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21000,3.814969,1.186853,14.016593,15.146108,17.257557,17.290730,18.908249,19.215696,0.714612,0.772315,0.879707,0.881477,0.964191,0.979349,9.739769,16.146332,17.648739,16.958023,23.399599,23.404482,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21500,3.785841,1.185510,13.950769,15.099564,17.235294,17.269613,18.892353,19.203659,0.711237,0.769918,0.878550,0.880374,0.963361,0.978709,9.687577,16.166374,17.646267,16.944595,23.435627,23.464314,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22000,3.790247,1.184703,13.887116,15.054601,17.208733,17.242737,18.875013,19.193144,0.707967,0.767608,0.877177,0.878986,0.962465,0.978149,9.646481,16.178308,17.645693,16.926279,23.479599,23.522406,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22500,3.775428,1.183557,13.826855,15.009476,17.186287,17.223234,18.862749,19.184402,0.704872,0.765288,0.876021,0.877979,0.961835,0.977685,9.601924,16.208265,17.646639,16.913103,23.520662,23.581749,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23000,3.768638,1.182382,13.769442,14.972573,17.163483,17.195997,18.844963,19.179836,0.701927,0.763391,0.874843,0.876568,0.960917,0.977435,9.559420,16.231543,17.652691,16.899662,23.561787,23.639061,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23500,3.757251,1.180908,13.713285,14.924438,17.143942,17.180620,18.832926,19.178162,0.699047,0.760914,0.873823,0.875772,0.960298,0.977333,9.529165,16.257654,17.656168,16.886288,23.600002,23.697670,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24000,3.747818,1.179941,13.665690,14.888737,17.124369,17.160746,18.818274,19.172434,0.696615,0.759075,0.872802,0.874736,0.959543,0.977024,9.505653,16.283871,17.659807,16.881508,23.638277,23.759443,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24500,3.756005,1.178423,13.615871,14.864182,17.109037,17.143623,18.811930,19.166052,0.694054,0.757811,0.871994,0.873852,0.959212,0.976677,9.480319,16.306129,17.668751,16.876387,23.676414,23.814417,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25000,3.733903,1.177115,13.569629,14.830790,17.089458,17.125010,18.801926,19.163776,0.691678,0.756095,0.870976,0.872891,0.958691,0.976550,9.461485,16.329115,17.675600,16.873339,23.712849,23.870518,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25500,3.734081,1.176539,13.527557,14.812597,17.064192,17.108480,18.794132,19.163586,0.689520,0.755155,0.869675,0.872038,0.958273,0.976523,9.446134,16.361040,17.684174,16.870277,23.753353,23.921827,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26000,3.750791,1.175206,13.489153,14.777275,17.048183,17.099274,18.788723,19.158617,0.687548,0.753347,0.868849,0.871554,0.957993,0.976255,9.428476,16.388889,17.698776,16.866570,23.785965,23.977934,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26500,3.719561,1.174429,13.452685,14.755856,17.044447,17.089151,18.777483,19.157686,0.685674,0.752248,0.868643,0.871025,0.957417,0.976199,9.417735,16.414852,17.707447,16.867678,23.822159,24.028196,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27000,3.713627,1.173223,13.416281,14.741038,17.030874,17.078176,18.771214,19.153824,0.683807,0.751482,0.867939,0.870446,0.957088,0.975990,9.409617,16.447847,17.717096,16.867393,23.858871,24.081282,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27500,3.726376,1.172092,13.385783,14.718170,17.022509,17.068508,18.764183,19.153917,0.682244,0.750305,0.867508,0.869949,0.956726,0.975983,9.403521,16.474642,17.732998,16.867189,23.901800,24.127008,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28000,3.705813,1.171399,13.357661,14.700816,17.012177,17.057898,18.762791,19.160000,0.680795,0.749405,0.866977,0.869393,0.956651,0.976291,9.398866,16.501574,17.747971,16.872038,23.936270,24.174131,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28500,3.695773,1.170748,13.321844,14.680712,17.007536,17.051748,18.760265,19.162687,0.678960,0.748372,0.866722,0.869074,0.956516,0.976423,9.394192,16.537893,17.761238,16.872459,23.968519,24.220812,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29000,3.699691,1.169105,13.293992,14.665300,17.001478,17.048452,18.757406,19.163923,0.677533,0.747573,0.866401,0.868897,0.956365,0.976475,9.395534,16.562038,17.776169,16.880257,24.004919,24.267494,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29500,3.687284,1.167791,13.266441,14.654325,16.997215,17.039080,18.755394,19.165560,0.676122,0.747003,0.866171,0.868409,0.956254,0.976557,9.399559,16.588589,17.792147,16.888498,24.036713,24.316723,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30000,3.676123,1.168146,13.245465,14.647087,16.992056,17.037586,18.757782,19.169083,0.675043,0.746626,0.865906,0.868329,0.956373,0.976736,9.403120,16.613388,17.809814,16.894241,24.069818,24.360779,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30500,3.683396,1.166490,13.226757,14.637427,16.983027,17.036123,18.764334,19.173342,0.674082,0.746128,0.865442,0.868248,0.956694,0.976944,9.405455,16.643024,17.825504,16.902218,24.099522,24.398636,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31000,3.671220,1.165872,13.207537,14.633816,16.980377,17.032919,18.760529,19.175659,0.673101,0.745942,0.865298,0.868082,0.956502,0.977057,9.413729,16.675148,17.844101,16.909119,24.134449,24.440893,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31500,3.670644,1.164419,13.189512,14.622654,16.977003,17.028601,18.760239,19.181257,0.672173,0.745371,0.865120,0.867857,0.956485,0.977342,9.418027,16.702824,17.859493,16.916809,24.166170,24.482832,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32000,3.667950,1.163821,13.169183,14.617683,16.975094,17.027708,18.763126,19.181101,0.671131,0.745114,0.865016,0.867804,0.956626,0.977329,9.425926,16.729115,17.877707,16.927147,24.193060,24.522934,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32500,3.659395,1.163235,13.155422,14.614924,16.976406,17.024099,18.762655,19.185303,0.670426,0.744969,0.865075,0.867616,0.956599,0.977542,9.437028,16.754726,17.897247,16.934189,24.225897,24.558178,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33000,3.644130,1.162698,13.147737,14.610058,16.972752,17.028524,18.764410,19.191187,0.670028,0.744715,0.864886,0.867840,0.956691,0.977845,9.446945,16.783318,17.912510,16.945152,24.255333,24.594244,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33500,3.635109,1.162146,13.132116,14.607070,16.973572,17.030407,18.766687,19.197685,0.669227,0.744555,0.864922,0.867929,0.956804,0.978174,9.451137,16.811310,17.928984,16.954796,24.284189,24.630367,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34000,3.634742,1.161260,13.116083,14.598878,16.975231,17.029716,18.770905,19.202248,0.668413,0.744132,0.865000,0.867892,0.957019,0.978403,9.465143,16.838327,17.946138,16.964472,24.312124,24.663702,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34500,3.629025,1.160253,13.103791,14.600534,16.974022,17.031683,18.773613,19.208195,0.667782,0.744213,0.864934,0.867985,0.957154,0.978715,9.478686,16.863514,17.963789,16.975943,24.337742,24.699392,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35000,3.636127,1.160350,13.090711,14.603726,16.980110,17.033039,18.780058,19.211639,0.667112,0.744370,0.865239,0.868053,0.957481,0.978889,9.493160,16.885490,17.980652,16.985519,24.362913,24.731487,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35500,3.628633,1.158908,13.089064,14.598857,16.978600,17.036098,18.781570,19.217491,0.667023,0.744119,0.865166,0.868209,0.957554,0.979187,9.505404,16.908041,17.996513,16.996899,24.384993,24.764250,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36000,3.623344,1.158252,13.078301,14.600483,16.977652,17.032684,18.784992,19.225784,0.666475,0.744199,0.865115,0.868036,0.957725,0.979608,9.517735,16.932817,18.012980,17.007275,24.411341,24.792038,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36500,3.639912,1.157491,13.071284,14.597184,16.975868,17.033274,18.788406,19.229399,0.666113,0.744033,0.865021,0.868067,0.957900,0.979791,9.528599,16.957544,18.031593,17.016403,24.435442,24.821377,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37000,3.607893,1.156737,13.065199,14.600871,16.979887,17.036068,18.791874,19.233646,0.665801,0.744222,0.865225,0.868205,0.958077,0.980008,9.541552,16.980192,18.046558,17.027746,24.457830,24.848331,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37500,3.619572,1.156785,13.056273,14.605522,16.981644,17.039700,18.794653,19.237648,0.665344,0.744456,0.865311,0.868388,0.958218,0.980212,9.556355,17.000320,18.061605,17.036724,24.478359,24.874353,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38000,3.609769,1.156084,13.054649,14.603968,16.983124,17.040426,18.800375,19.241989,0.665263,0.744373,0.865389,0.868424,0.958511,0.980434,9.568117,17.022337,18.077227,17.046785,24.501896,24.898954,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38500,3.601402,1.155097,13.053976,14.604901,16.983938,17.046486,18.802164,19.248024,0.665227,0.744417,0.865427,0.868730,0.958603,0.980745,9.581214,17.042864,18.092163,17.056650,24.520960,24.922644,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39000,3.589785,1.155037,13.048170,14.603044,16.987822,17.048550,18.808821,19.255171,0.664931,0.744322,0.865623,0.868835,0.958942,0.981112,9.594742,17.063990,18.106243,17.063742,24.540165,24.944733,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39500,3.590252,1.154548,13.042006,14.601926,16.990355,17.050703,18.809320,19.258415,0.664618,0.744264,0.865753,0.868945,0.958968,0.981279,9.609515,17.083401,18.118912,17.074736,24.559454,24.970304,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40000,3.596514,1.154494,13.036313,14.607200,16.994627,17.051384,18.813654,19.263161,0.664327,0.744530,0.865969,0.868977,0.959189,0.981522,9.622087,17.101973,18.132193,17.083464,24.577555,24.991930,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40500,3.578630,1.153388,13.033853,14.607862,16.996660,17.052618,18.818726,19.267647,0.664199,0.744564,0.866073,0.869041,0.959449,0.981756,9.636609,17.116234,18.144293,17.091963,24.594057,25.012451,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41000,3.585272,1.153122,13.033969,14.611465,16.996862,17.055120,18.824280,19.273918,0.664206,0.744747,0.866085,0.869168,0.959726,0.982076,9.647408,17.131350,18.155764,17.101213,24.611204,25.030767,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41500,3.603121,1.152127,13.031902,14.611619,16.999117,17.058626,18.826128,19.277843,0.664099,0.744758,0.866198,0.869352,0.959821,0.982276,9.659139,17.149117,18.169756,17.107986,24.626701,25.049973,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42000,3.573889,1.152415,13.028454,14.613235,17.001236,17.059853,18.829750,19.282036,0.663923,0.744840,0.866303,0.869415,0.960007,0.982490,9.669434,17.163795,18.182209,17.117262,24.642057,25.067083,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42500,3.571060,1.151788,13.024145,14.617820,17.002655,17.061653,18.833254,19.284861,0.663702,0.745076,0.866375,0.869506,0.960187,0.982634,9.682516,17.179546,18.192503,17.125401,24.656286,25.084461,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43000,3.589278,1.151685,13.025462,14.620104,17.005066,17.064146,18.834047,19.288593,0.663771,0.745191,0.866499,0.869633,0.960225,0.982826,9.694324,17.193262,18.203339,17.131819,24.671703,25.100649,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43500,3.568244,1.151483,13.024506,14.623213,17.006847,17.067503,18.835985,19.293203,0.663721,0.745350,0.866592,0.869802,0.960327,0.983063,9.705804,17.207674,18.214697,17.139341,24.685484,25.114626,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44000,3.562237,1.151454,13.021743,14.625784,17.008945,17.069956,18.841087,19.298004,0.663581,0.745480,0.866697,0.869926,0.960587,0.983311,9.714224,17.222862,18.224371,17.145441,24.698696,25.130060,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44500,3.571540,1.151223,13.020698,14.625013,17.011467,17.070982,18.843906,19.301573,0.663529,0.745440,0.866822,0.869979,0.960732,0.983494,9.725526,17.236147,18.234644,17.153152,24.711735,25.144611,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45000,3.555586,1.150774,13.021881,14.626170,17.014839,17.073666,18.845911,19.305243,0.663591,0.745498,0.866996,0.870114,0.960832,0.983683,9.736353,17.248295,18.243837,17.160034,24.723431,25.160870,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45500,3.552014,1.151026,13.020155,14.628113,17.018480,17.076397,18.851343,19.308840,0.663502,0.745597,0.867182,0.870254,0.961111,0.983870,9.746078,17.259083,18.253302,17.165998,24.734940,25.174950,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46000,3.567618,1.150749,13.019757,14.630267,17.018709,17.079279,18.855700,19.312670,0.663481,0.745707,0.867194,0.870401,0.961329,0.984066,9.756388,17.269968,18.261868,17.172516,24.745626,25.187841,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46500,3.555387,1.150491,13.019154,14.633844,17.021841,17.079893,18.857462,19.316486,0.663450,0.745890,0.867355,0.870435,0.961420,0.984262,9.766059,17.282738,18.271599,17.179411,24.758484,25.200394,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47000,3.562536,1.150126,13.020059,14.635971,17.021572,17.081097,18.860760,19.319975,0.663495,0.745998,0.867340,0.870499,0.961589,0.984440,9.774322,17.294525,18.280762,17.185772,24.770382,25.213545,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47500,3.556751,1.150625,13.018220,14.638193,17.024048,17.084045,18.864859,19.322737,0.663401,0.746113,0.867468,0.870648,0.961799,0.984581,9.783427,17.305717,18.289301,17.192886,24.780790,25.226147,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
48000,3.556432,1.150297,13.020066,14.642757,17.026909,17.086769,18.866470,19.326220,0.663495,0.746345,0.867613,0.870788,0.961881,0.984761,9.792740,17.316122,18.298740,17.198618,24.791826,25.238962,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
