step,train_loss,val_bpb
200,8.431558,2.234158
400,6.778490,1.941912
600,6.134817,1.838919
800,5.828539,1.773536
1000,5.611683,1.719906
1200,5.479843,1.683295
1400,5.357938,1.652380
1600,5.266966,1.627774
1800,5.189357,1.606682
2000,5.128075,1.590442
2200,5.074949,1.576307
2400,5.040184,1.561424
2600,4.983839,1.548958
2800,4.932387,1.538635
3000,4.902041,1.528495
3200,4.872110,1.520180
3400,4.844792,1.511216
3600,4.819464,1.503557
3800,4.778535,1.497672
4000,4.764561,1.489957
4200,4.742452,1.484285
4400,4.726899,1.477739
4600,4.713941,1.471960
4800,4.693158,1.466122
5000,4.665487,1.461565
5200,4.641877,1.455910
5400,4.629947,1.452279
5600,4.623602,1.447729
5800,4.620900,1.443752
6000,4.603324,1.440274
6200,4.591239,1.436939
6400,4.576832,1.434132
6600,4.568417,1.430303
6800,4.562724,1.428768
7000,4.556008,1.426052
7200,4.550849,1.424600
7400,4.541393,1.422369
7600,4.542978,1.421460
7800,4.526420,1.420112
8000,4.522793,1.417958
