step,train_loss,val_bpb
200,8.643802,2.296848
400,7.154960,2.064090
600,6.587711,1.966853
800,6.318983,1.918654
1000,6.177822,1.882177
1200,6.058803,1.851763
1400,5.979979,1.829339
1600,5.902646,1.809614
1800,5.843845,1.797684
2000,5.779379,1.780141
2200,5.755005,1.768716
2400,5.725603,1.758267
2600,5.669975,1.746781
2800,5.647273,1.738169
3000,5.617107,1.727736
3200,5.578793,1.719601
3400,5.553830,1.712736
3600,5.532720,1.707551
3800,5.504398,1.698368
4000,5.484092,1.692117
4200,5.462037,1.685337
4400,5.448593,1.680782
