step,train_loss,val_bpb
200,8.633763,2.308008
400,7.196777,2.077560
600,6.568599,1.952441
800,6.239043,1.888467
1000,6.053388,1.837958
1200,5.905264,1.804000
1400,5.797490,1.771660
1600,5.707280,1.750700
1800,5.638651,1.734401
2000,5.563102,1.716845
2200,5.535640,1.703503
2400,5.495121,1.690035
2600,5.435932,1.679340
2800,5.408530,1.667455
3000,5.377430,1.657536
3200,5.336877,1.647690
3400,5.304375,1.638447
3600,5.282239,1.631830
3800,5.250809,1.622887
4000,5.230448,1.617250
4200,5.203240,1.611224
4400,5.190810,1.603111
4600,5.163533,1.596597
4800,5.170109,1.591308
5000,5.124245,1.584668
5200,5.110175,1.581614
5400,5.091374,1.577578
5600,5.063839,1.573136
5800,5.060969,1.569740
6000,5.045609,1.565222
6200,5.027735,1.562389
6400,5.027016,1.559612
6600,5.006015,1.556330
6800,5.004642,1.553390
7000,5.007770,1.550896
7200,4.994456,1.549552
7400,4.970949,1.548109
7600,4.962817,1.546581
7800,4.963219,1.544482
8000,4.969488,1.543685
