step,train_loss,val_bpb
200,8.658464,2.298165
400,7.021842,2.010531
600,6.408791,1.909232
800,6.106892,1.848468
1000,5.920770,1.796469
1200,5.759917,1.755562
1400,5.641807,1.724071
1600,5.539478,1.697451
1800,5.460893,1.678009
2000,5.374316,1.658388
2200,5.339493,1.642431
2400,5.292839,1.628305
2600,5.229744,1.613253
2800,5.198341,1.602718
3000,5.161181,1.593182
3200,5.118470,1.580996
3400,5.084679,1.572299
3600,5.061772,1.566061
3800,5.028924,1.555578
4000,5.008842,1.549126
4200,4.979874,1.541772
4400,4.965549,1.535706
4600,4.939542,1.527678
4800,4.947028,1.523592
5000,4.896640,1.516272
5200,4.883115,1.513155
5400,4.865285,1.508639
5600,4.835621,1.504092
5800,4.832013,1.499313
6000,4.819850,1.494541
6200,4.802274,1.491290
6400,4.797960,1.488762
6600,4.777785,1.485871
6800,4.775929,1.482778
7000,4.779361,1.480546
7200,4.767003,1.478524
7400,4.744561,1.477400
7600,4.735517,1.476514
7800,4.734057,1.474712
8000,4.741617,1.473578
