step,train_loss,val_loss,val_loss_hard
0,5.549532,5.549575,5.549575
1000,3.152326,3.095127,3.095127
2000,2.679466,2.644962,2.644962
3000,2.500106,2.488386,2.488386
4000,2.394670,2.387120,2.387120
5000,2.305001,2.297355,2.297355
6000,2.228159,2.218304,2.218304
7000,2.166683,2.166012,2.166012
8000,2.125587,2.121001,2.121001
9000,2.089351,2.085462,2.085462
10000,2.060142,2.055489,2.055489
11000,2.035337,2.031193,2.031193
12000,2.016763,2.013189,2.013189
13000,2.002814,1.995978,1.995978
14000,1.984843,1.985806,1.985806
15000,1.973878,1.972164,1.972164
16000,1.963790,1.961464,1.961464
17000,1.955400,1.950173,1.950173
18000,1.944788,1.942311,1.942311
19000,1.936467,1.934921,1.934921
20000,1.927419,1.926973,1.926973
21000,1.921675,1.921521,1.921521
22000,1.916089,1.916936,1.916936
23000,1.910558,1.909297,1.909297
24000,1.907816,1.905724,1.905724
25000,1.901748,1.900773,1.900773
26000,1.892170,1.893902,1.893902
27000,1.896561,1.892665,1.892665
28000,1.883045,1.889082,1.889082
29000,1.886747,1.884163,1.884163
30000,1.878640,1.877633,1.877633
31000,1.869756,1.875309,1.875309
32000,1.873577,1.873771,1.873771
33000,1.868989,1.870104,1.870104
34000,1.869060,1.868073,1.868073
35000,1.865743,1.864678,1.864678
36000,1.865160,1.862992,1.862992
37000,1.867289,1.862773,1.862773
38000,1.863278,1.857942,1.857942
39000,1.866236,1.856982,1.856982
