step,train_loss,val_bpb
200,8.686289,2.303905
400,7.069256,2.027043
600,6.465962,1.926065
800,6.163557,1.865987
1000,5.983534,1.816898
1200,5.828329,1.777665
1400,5.714214,1.747234
1600,5.615431,1.720702
1800,5.540558,1.701192
2000,5.456508,1.682767
2200,5.421080,1.666909
2400,5.377062,1.652995
2600,5.312908,1.638549
2800,5.280498,1.627639
3000,5.243211,1.617086
3200,5.198595,1.605224
3400,5.164895,1.595828
3600,5.139890,1.589426
3800,5.107353,1.580439
4000,5.085578,1.571734
4200,5.056778,1.565034
4400,5.042525,1.557794
4600,5.016067,1.552549
4800,5.022504,1.545867
5000,4.973225,1.539325
5200,4.958437,1.536673
5400,4.941127,1.531684
5600,4.911426,1.527218
5800,4.907121,1.521496
6000,4.894655,1.517672
6200,4.876651,1.513830
6400,4.873158,1.511143
6600,4.852527,1.508020
6800,4.850209,1.505674
7000,4.853788,1.503155
7200,4.841353,1.500628
7400,4.819558,1.499887
7600,4.808383,1.498113
7800,4.808025,1.497504
8000,4.814546,1.495076
