step,train_loss,val_bpb
200,8.522401,2.359945
400,7.603672,2.262451
600,7.267082,2.196972
800,7.055441,2.139197
1000,6.870532,2.073628
1200,6.702892,2.023943
1400,6.576921,1.997189
1600,6.469702,1.970922
1800,6.421440,1.954930
2000,6.376167,1.944321
2200,6.331204,1.936528
2400,6.303487,1.925694
2600,6.285709,1.919447
2800,6.253491,1.913032
3000,6.232336,1.907896
3200,6.214926,1.899396
3400,6.179773,1.895046
3600,6.182903,1.889236
3800,6.164609,1.884885
4000,6.137571,1.882802
4200,6.141748,1.878098
4400,6.135964,1.874068
4600,6.122199,1.871057
4800,6.127970,1.867224
