step,train_loss,val_bpb
200,8.489880,2.240117
400,6.895741,1.974632
600,6.291970,1.876440
800,5.998655,1.816794
1000,5.819777,1.766698
1200,5.669058,1.732659
1400,5.561361,1.702324
1600,5.465662,1.677319
1800,5.394483,1.660169
2000,5.310588,1.639750
2200,5.279313,1.624398
2400,5.232606,1.611024
2600,5.169398,1.597371
2800,5.138956,1.585161
3000,5.099460,1.572288
3200,5.054996,1.560722
3400,5.016443,1.551234
3600,4.990864,1.543186
3800,4.955656,1.532247
4000,4.933827,1.525502
4200,4.899498,1.516124
