step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496445,0.500000,0.498289,0.500000,0.497675,0.500000,0.496980,0.500000,0.497048,0.500000,0.498159,0.500000,0.498716,0.500000,0.496875,0.500000,0.497737,0.500000,0.499022,0.500000,0.499414,0.500000,0.496647,0.500000,0.497734,0.500000,0.498901,0.500000,0.499442,0.500000,0.497052,0.500000,0.498682,0.500000,0.499332,0.500000,0.499814,0.500000,0.497739,0.500000,0.499208,0.500000,0.499492,0.500000,0.500305,0.500000,0.498510,0.500000
400,0.485289,0.500000,0.489899,0.500000,0.491865,0.500000,0.486602,0.500000,0.487380,0.500000,0.489204,0.500000,0.491420,0.500000,0.486470,0.500000,0.490894,0.500000,0.493197,0.500000,0.493291,0.500000,0.486400,0.500000,0.490185,0.500000,0.493049,0.500000,0.494330,0.500000,0.486569,0.500000,0.493810,0.500000,0.495310,0.500000,0.499160,0.500000,0.489802,0.500000,0.492885,0.500000,0.495257,0.500000,0.500384,0.500000,0.493234,0.500000
600,0.467400,0.500000,0.475362,0.500000,0.489702,0.500000,0.469835,0.500000,0.471655,0.500000,0.474055,0.500000,0.481395,0.500000,0.470409,0.500000,0.477558,0.500000,0.480460,0.500000,0.485467,0.500000,0.471387,0.500000,0.477192,0.500000,0.483450,0.500000,0.488074,0.500000,0.470371,0.500000,0.485080,0.500000,0.489026,0.500000,0.497485,0.500000,0.478313,0.500000,0.484052,0.500000,0.486067,0.500000,0.500625,0.500000,0.488524,0.500000
800,0.443695,0.500000,0.453504,0.500000,0.490806,0.500000,0.447232,0.500000,0.450497,0.500000,0.452613,0.500000,0.470648,0.500000,0.449119,0.500000,0.457898,0.500000,0.460653,0.500000,0.475686,0.500000,0.452279,0.500000,0.458554,0.500000,0.468353,0.500000,0.481479,0.500000,0.450616,0.500000,0.472663,0.500000,0.476270,0.500000,0.494733,0.500000,0.461459,0.500000,0.473555,0.500000,0.472582,0.500000,0.501248,0.500000,0.483817,0.500000
1000,0.418227,0.500000,0.428438,0.500000,0.494940,0.500000,0.422637,0.500000,0.427828,0.500000,0.428614,0.500000,0.463663,0.500000,0.425486,0.500000,0.437055,0.500000,0.438372,0.500000,0.468373,0.500000,0.431922,0.500000,0.441127,0.500000,0.451656,0.500000,0.476260,0.500000,0.430645,0.500000,0.459998,0.500000,0.459367,0.500000,0.493051,0.500000,0.439732,0.500000,0.461226,0.500000,0.456370,0.500000,0.502469,0.500000,0.478951,0.500000
1200,0.394603,0.500000,0.404987,0.500000,0.502444,0.500000,0.400335,0.500000,0.407189,0.500000,0.406014,0.500000,0.461872,0.500000,0.403452,0.500000,0.417158,0.500000,0.416816,0.500000,0.462717,0.500000,0.413823,0.500000,0.426577,0.500000,0.434255,0.500000,0.472318,0.500000,0.414816,0.500000,0.452900,0.500000,0.443434,0.500000,0.490320,0.500000,0.421163,0.500000,0.450928,0.500000,0.439052,0.500000,0.503241,0.500000,0.475101,0.500000
1400,0.372474,0.500000,0.382754,0.500000,0.512804,0.500000,0.380135,0.500000,0.388682,0.500000,0.385520,0.500000,0.463173,0.500000,0.382399,0.500000,0.400895,0.500000,0.396872,0.500000,0.460107,0.500000,0.396622,0.500000,0.414192,0.500000,0.417432,0.500000,0.470134,0.500000,0.400462,0.500000,0.450290,0.500000,0.427113,0.500000,0.490586,0.500000,0.403483,0.500000,0.440503,0.500000,0.424446,0.500000,0.503826,0.500000,0.471307,0.500000
1600,0.351929,0.500000,0.361441,0.500000,0.523409,0.500000,0.362241,0.500000,0.371858,0.500000,0.366817,0.500000,0.468718,0.500000,0.363477,0.500000,0.387362,0.500000,0.378577,0.500000,0.461277,0.500000,0.379973,0.500000,0.406478,0.500000,0.402584,0.500000,0.469310,0.500000,0.387356,0.500000,0.447708,0.500000,0.410954,0.500000,0.490416,0.500000,0.387378,0.500000,0.432250,0.500000,0.409628,0.500000,0.504693,0.500000,0.467281,0.500000
1800,0.332786,0.500000,0.341519,0.500000,0.534732,0.500000,0.346078,0.500000,0.356943,0.500000,0.349814,0.500000,0.477310,0.500000,0.346742,0.500000,0.375075,0.500000,0.360724,0.500000,0.464766,0.500000,0.364331,0.500000,0.398763,0.500000,0.387230,0.500000,0.469905,0.500000,0.376572,0.500000,0.449373,0.500000,0.396136,0.500000,0.492263,0.500000,0.373468,0.500000,0.426315,0.500000,0.395613,0.500000,0.505594,0.500000,0.463786,0.500000
