step,train_loss,val_bpb
200,8.526297,2.264643
400,6.987544,2.004906
600,6.389427,1.904635
800,6.102249,1.849779
1000,5.935996,1.805426
1200,5.794352,1.770645
1400,5.689725,1.739588
1600,5.602221,1.715781
1800,5.535295,1.704256
2000,5.458549,1.685629
2200,5.431574,1.671916
2400,5.391114,1.656986
2600,5.329984,1.643555
2800,5.301944,1.632203
3000,5.267249,1.622192
3200,5.226399,1.610887
3400,5.192918,1.602290
3600,5.170043,1.597412
3800,5.138663,1.585625
4000,5.117083,1.580918
4200,5.089491,1.572546
4400,5.075059,1.566490
4600,5.048473,1.560409
4800,5.053929,1.554197
5000,5.005865,1.547664
5200,4.991802,1.543786
5400,4.973048,1.538936
5600,4.944435,1.535487
5800,4.940223,1.530653
6000,4.926611,1.526109
6200,4.908366,1.523412
6400,4.906524,1.520881
6600,4.886031,1.517537
6800,4.883851,1.514055
7000,4.886245,1.512838
7200,4.872916,1.510666
7400,4.850346,1.508524
7600,4.841651,1.508276
7800,4.841631,1.506174
8000,4.847665,1.504559
