step,train_loss,val_bpb
500,6.355597,1.855316
1000,5.634123,1.697586
1500,5.324369,1.610944
2000,5.123105,1.553760
2500,4.967567,1.510424
3000,4.851466,1.478788
3500,4.779974,1.456780
4000,4.723908,1.444416
