step,train_loss,val_bpb
200,8.268312,2.332982
400,7.200071,2.081042
600,6.714872,2.007013
800,6.504070,1.967643
1000,6.350220,1.917334
1200,6.199452,1.869816
1400,6.078544,1.842859
1600,5.967322,1.818795
1800,5.910461,1.796413
2000,5.843197,1.782850
2200,5.774260,1.770969
2400,5.747536,1.755914
2600,5.707381,1.741238
2800,5.659772,1.731982
3000,5.618907,1.721245
3200,5.592757,1.709430
3400,5.543924,1.703497
3600,5.542055,1.699386
3800,5.505058,1.690006
4000,5.460988,1.681178
4200,5.464286,1.676990
4400,5.456128,1.673671
4600,5.428304,1.664927
4800,5.425175,1.659684
