step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
5500,4.363329,1.325245,18.060331,19.335941,20.015432,20.093370,20.107151,20.277067,0.921547,0.986650,1.021206,1.025185,1.025917,1.034629,16.892248,19.422546,18.898130,19.312201,19.567003,21.648331,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
6000,4.276229,1.303919,17.661366,19.161232,19.890451,19.956783,19.980988,20.240574,0.901151,0.977714,1.014787,1.018192,1.019452,1.032750,16.368000,19.365692,18.723480,19.227327,19.514040,21.859226,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
6500,4.226938,1.288979,17.275043,18.986868,19.752245,19.813272,19.847424,20.205790,0.881402,0.968798,1.007700,1.010831,1.012618,1.030956,15.858256,19.315111,18.558342,19.151276,19.466682,22.048220,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
7000,4.173828,1.276171,16.910233,18.813398,19.609825,19.675343,19.711384,20.168810,0.862735,0.959926,1.000403,1.003768,1.005656,1.029048,15.368998,19.267691,18.403160,19.078701,19.424179,22.222927,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
7500,4.138451,1.264827,16.561216,18.641537,19.465609,19.530573,19.582174,20.131298,0.844873,0.951131,0.993006,0.996344,0.999037,1.027110,14.904509,19.224493,18.263504,19.013195,19.391047,22.386765,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
8000,4.099658,1.256901,16.231615,18.473351,19.322945,19.386335,19.449905,20.094616,0.827994,0.942523,0.985678,0.988956,0.992265,1.025214,14.458330,19.185101,18.127714,18.956158,19.356337,22.534214,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
8500,4.068594,1.248492,15.919075,18.299004,19.179451,19.252636,19.330908,20.054886,0.811989,0.933609,0.978319,0.982103,0.986181,1.023161,14.046060,19.150583,18.001177,18.895031,19.329613,22.676083,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9000,4.058194,1.242223,15.614752,18.137930,19.047098,19.133484,19.208897,20.018623,0.796395,0.925360,0.971529,0.975991,0.979921,1.021285,13.652338,19.116787,17.882267,18.848013,19.303875,22.806011,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
9500,4.017840,1.235278,15.322917,17.978022,18.907614,18.992401,19.096758,19.980150,0.781436,0.917175,0.964372,0.968755,0.974180,1.019293,13.288062,19.085032,17.769739,18.802111,19.281065,22.940277,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10000,4.001329,1.229797,15.052855,17.823595,18.781961,18.877676,18.980604,19.937937,0.767588,0.909263,0.957912,0.962868,0.968235,1.017105,12.951889,19.054577,17.662954,18.765049,19.263811,23.062815,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
10500,4.010090,1.224375,14.779250,17.672058,18.656504,18.766224,18.873318,19.903151,0.753559,0.901511,0.951464,0.957149,0.962736,1.015298,12.633864,19.027891,17.566101,18.722609,19.244747,23.184813,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11000,3.953738,1.220514,14.531374,17.530502,18.546696,18.649893,18.774454,19.865215,0.740829,0.894262,0.945829,0.951179,0.957662,1.013334,12.344181,19.000120,17.476681,18.687462,19.233849,23.303234,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
11500,3.944677,1.216756,14.287984,17.403564,18.436230,18.551441,18.674963,19.829735,0.728325,0.887756,0.940151,0.946131,0.952576,1.011483,12.080419,18.977268,17.389154,18.661936,19.221409,23.416632,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12000,3.940421,1.213449,14.056613,17.280502,18.334408,18.449402,18.584671,19.787907,0.716445,0.881454,0.934925,0.940889,0.947945,1.009307,11.830589,18.952339,17.307858,18.640944,19.209583,23.530720,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
12500,3.919169,1.210422,13.825898,17.156179,18.239130,18.351862,18.495674,19.752728,0.704589,0.875079,0.930023,0.935890,0.943383,1.007475,11.599759,18.932201,17.229059,18.623146,19.204197,23.636789,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13000,3.905495,1.207077,13.617539,17.044468,18.141634,18.263599,18.407761,19.720190,0.693874,0.869347,0.924987,0.931348,0.938870,1.005772,11.387343,18.908655,17.157429,18.604286,19.198015,23.747320,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
13500,3.903001,1.204091,13.422412,16.925325,18.056446,18.178658,18.330963,19.684706,0.683853,0.863233,0.920607,0.926984,0.934936,1.003925,11.190393,18.894159,17.088335,18.596399,19.194069,23.839521,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14000,3.882936,1.201459,13.237443,16.821667,17.962183,18.093191,18.248472,19.653610,0.674342,0.857917,0.915757,0.922584,0.930712,1.002298,11.006004,18.876663,17.029634,18.583786,19.194611,23.944105,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14500,3.866253,1.200252,13.043865,16.723574,17.882166,18.017920,18.177273,19.623766,0.664398,0.852883,0.911637,0.918706,0.927065,1.000740,10.850128,18.864647,16.972799,18.584164,19.191715,24.041645,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15000,3.866936,1.197121,12.880972,16.629778,17.802975,17.934473,18.109970,19.590275,0.656007,0.848066,0.907559,0.914428,0.923612,0.998986,10.691721,18.851467,16.919600,18.588545,19.193266,24.129383,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15500,3.853952,1.194767,12.710988,16.530260,17.725285,17.865885,18.040770,19.556177,0.647266,0.842968,0.903548,0.910900,0.920058,0.997206,10.549975,18.838888,16.874022,18.587996,19.195145,24.224148,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16000,3.844095,1.192076,12.556797,16.444452,17.655685,17.797070,17.971628,19.527910,0.639338,0.838570,0.899962,0.907356,0.916512,0.995729,10.426332,18.827396,16.831221,18.594698,19.201605,24.317053,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16500,3.834910,1.190459,12.412993,16.363125,17.592999,17.734089,17.907446,19.502836,0.631917,0.834392,0.896726,0.904121,0.913223,0.994412,10.309921,18.815769,16.791134,18.606056,19.210009,24.401276,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17000,3.822856,1.189172,12.286313,16.290598,17.527346,17.672810,17.853727,19.476469,0.625405,0.830676,0.893345,0.900973,0.910464,0.993032,10.203916,18.806612,16.752228,18.622290,19.205988,24.488749,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17500,3.804038,1.187265,12.160519,16.220161,17.479248,17.615936,17.796949,19.450317,0.618921,0.827059,0.890861,0.898050,0.907555,0.991655,10.103959,18.798105,16.724173,18.628338,19.215309,24.575378,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18000,3.797212,1.185308,12.037737,16.148008,17.416439,17.567020,17.746124,19.424843,0.612581,0.823348,0.887619,0.895520,0.904940,0.990318,10.014271,18.791567,16.686596,18.646696,19.225821,24.659601,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18500,3.790511,1.183216,11.931575,16.093300,17.358393,17.509809,17.695589,19.402578,0.607131,0.820529,0.884607,0.892577,0.902357,0.989150,9.928322,18.788103,16.660273,18.660055,19.236057,24.745972,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19000,3.783402,1.181995,11.829549,16.020842,17.310495,17.467793,17.650499,19.377413,0.601876,0.816808,0.882132,0.890404,0.900044,0.987830,9.856823,18.787205,16.637022,18.673100,19.247593,24.825172,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19500,3.787491,1.180540,11.733547,15.973658,17.268391,17.414148,17.608360,19.358171,0.596929,0.814372,0.879964,0.887644,0.897874,0.986818,9.787911,18.786030,16.619827,18.686062,19.258482,24.902458,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20000,3.772977,1.178484,11.630559,15.924296,17.224928,17.370874,17.565039,19.340254,0.591632,0.811829,0.877709,0.885409,0.895657,0.985867,9.718929,18.787563,16.596100,18.700869,19.271227,24.977739,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
