step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497815,0.497984,0.498739,0.498762,0.499197,0.499144,0.497722,0.497593,0.500285,0.499387,0.498522,0.498540,0.499564,0.499559,0.498195,0.498059,0.499182,0.498654,0.498867,0.498869,0.499980,0.499984,0.498642,0.498506,0.499345,0.498758,0.499611,0.499639,0.499949,0.499941,0.499378,0.499317,0.499447,0.499393,0.499407,0.499425,0.499990,0.499966,0.499630,0.499595,0.499531,0.499562,0.499476,0.499514,0.499852,0.499858,0.499516,0.499537
400,0.490530,0.491755,0.494677,0.494990,0.493194,0.492939,0.491528,0.491209,0.503698,0.499981,0.493580,0.493703,0.496606,0.496498,0.492637,0.492226,0.501609,0.498083,0.492644,0.492457,0.498378,0.498153,0.493672,0.493215,0.502069,0.498543,0.495730,0.495919,0.499005,0.498910,0.496168,0.495862,0.499656,0.498722,0.497384,0.497557,0.499087,0.498819,0.498960,0.498905,0.498822,0.498890,0.498475,0.498619,0.499935,0.499922,0.499540,0.499526
600,0.476921,0.480107,0.484965,0.486519,0.484243,0.483841,0.483808,0.483400,0.507200,0.498617,0.484696,0.484959,0.490082,0.489747,0.486064,0.484973,0.505018,0.495634,0.480091,0.479572,0.494642,0.493743,0.487555,0.486148,0.506738,0.496337,0.485995,0.486243,0.495403,0.494840,0.490177,0.489009,0.500832,0.496703,0.490868,0.491578,0.497718,0.496658,0.497708,0.496847,0.496946,0.496547,0.495652,0.496122,0.500069,0.499621,0.498968,0.498565
800,0.458954,0.464285,0.469453,0.473114,0.477873,0.476724,0.475564,0.474566,0.510603,0.496101,0.472165,0.472532,0.482752,0.480863,0.480923,0.477867,0.512095,0.493697,0.463493,0.462619,0.489891,0.487365,0.482633,0.478375,0.516512,0.495120,0.471044,0.470845,0.489557,0.487757,0.485798,0.481594,0.504050,0.492402,0.477027,0.477864,0.494983,0.491961,0.497042,0.493901,0.495583,0.493538,0.490154,0.491094,0.500390,0.499045,0.498698,0.496800
1000,0.440937,0.448175,0.451297,0.457095,0.475762,0.472421,0.469127,0.466940,0.517371,0.494912,0.457980,0.457973,0.480581,0.474547,0.477313,0.471151,0.519622,0.490073,0.446759,0.444880,0.487068,0.481070,0.481303,0.472270,0.524932,0.491348,0.454976,0.454098,0.483008,0.478892,0.484521,0.475340,0.510274,0.488844,0.462888,0.462833,0.492599,0.486493,0.497882,0.490913,0.496015,0.490876,0.483925,0.484891,0.500181,0.496997,0.500076,0.494953
1200,0.426443,0.434781,0.436455,0.443821,0.480322,0.472174,0.464599,0.460443,0.522690,0.492971,0.443369,0.442371,0.482339,0.469386,0.476626,0.466480,0.527889,0.486867,0.434758,0.431095,0.486244,0.475574,0.482841,0.468097,0.536925,0.490700,0.441288,0.439192,0.476847,0.469098,0.486884,0.471136,0.517697,0.485080,0.450374,0.449388,0.489203,0.479356,0.500732,0.488679,0.499098,0.489770,0.477729,0.478749,0.501562,0.495394,0.502536,0.493226
1400,0.415415,0.424321,0.424281,0.432849,0.487297,0.473904,0.460447,0.453693,0.528800,0.491245,0.431933,0.429205,0.488233,0.467000,0.477238,0.462773,0.535976,0.484017,0.427016,0.421644,0.489740,0.471521,0.486800,0.465420,0.551119,0.490957,0.430169,0.426197,0.471984,0.459394,0.491826,0.468668,0.528603,0.484556,0.438455,0.436048,0.486794,0.471778,0.505490,0.487491,0.502244,0.488398,0.470973,0.472041,0.500943,0.492055,0.506922,0.492350
1600,0.406881,0.415831,0.413460,0.422789,0.493547,0.474998,0.457940,0.448168,0.531984,0.488349,0.421959,0.417389,0.498377,0.466983,0.480660,0.460938,0.544268,0.481909,0.421462,0.414200,0.495196,0.467116,0.494509,0.464779,0.563071,0.489786,0.421551,0.414097,0.469023,0.450474,0.498173,0.466713,0.536663,0.482856,0.427486,0.423814,0.485546,0.464911,0.511868,0.486888,0.509340,0.488818,0.464884,0.465409,0.499624,0.487827,0.512345,0.491245
1800,0.399022,0.407606,0.404163,0.413805,0.501208,0.477149,0.457207,0.443665,0.537835,0.487174,0.414137,0.406960,0.512789,0.469904,0.485025,0.459657,0.553099,0.480260,0.417251,0.407809,0.502329,0.464635,0.502199,0.464130,0.578199,0.490638,0.414779,0.402836,0.467460,0.441482,0.506153,0.465606,0.549972,0.484440,0.417177,0.412222,0.485672,0.458412,0.518776,0.486586,0.517603,0.489595,0.458005,0.458484,0.499564,0.483366,0.518933,0.490905
