step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498168,0.498208,0.497554,0.497528,0.497402,0.497408,0.497357,0.497335,0.496878,0.496609,0.497300,0.497445,0.498288,0.498288,0.498711,0.498432,0.498017,0.497707,0.497793,0.497804,0.498070,0.498082,0.502225,0.501778,0.498716,0.498512,0.498693,0.498639,0.498521,0.498530,0.502476,0.502201,0.498610,0.498608,0.498567,0.498562,0.498423,0.498433,0.502605,0.502216,0.498679,0.498560,0.498626,0.498530,0.498471,0.498485,0.502577,0.502223
400,0.490692,0.490773,0.489648,0.489649,0.487607,0.487702,0.488333,0.487890,0.495233,0.486811,0.487766,0.487577,0.489301,0.489356,0.491742,0.490242,0.498780,0.492097,0.492179,0.492176,0.494431,0.494457,0.506799,0.502731,0.494643,0.494397,0.494897,0.494822,0.494929,0.494976,0.512304,0.511593,0.495247,0.494344,0.495603,0.494354,0.493795,0.493841,0.513039,0.511096,0.494160,0.493712,0.494057,0.493618,0.493836,0.493919,0.512801,0.511543
600,0.476256,0.476350,0.472996,0.473155,0.469561,0.469694,0.475663,0.473850,0.506255,0.473940,0.471446,0.470604,0.471735,0.471833,0.485240,0.479745,0.509890,0.483891,0.478778,0.478143,0.479617,0.479601,0.510167,0.499050,0.488584,0.487489,0.489560,0.490128,0.492471,0.492594,0.526407,0.525677,0.488279,0.486367,0.488584,0.486245,0.485707,0.485958,0.528426,0.521964,0.485249,0.483411,0.484813,0.483122,0.482806,0.482989,0.530642,0.525781
800,0.455212,0.455303,0.448987,0.449197,0.445148,0.445186,0.461676,0.457149,0.525499,0.459785,0.449121,0.447452,0.447195,0.447239,0.479863,0.468463,0.529908,0.474131,0.460147,0.458265,0.461384,0.461184,0.511852,0.493453,0.486721,0.479522,0.478999,0.478619,0.484460,0.485108,0.535980,0.532769,0.480287,0.476548,0.480589,0.476353,0.475414,0.476220,0.553258,0.539574,0.473820,0.467957,0.473596,0.467732,0.466852,0.466973,0.555956,0.545424
1000,0.431328,0.431343,0.423074,0.423271,0.419117,0.419033,0.448033,0.439298,0.550378,0.444975,0.424802,0.422020,0.421078,0.420950,0.475885,0.455964,0.555217,0.464760,0.439167,0.435177,0.441070,0.440755,0.512922,0.486318,0.485007,0.470396,0.467099,0.465555,0.470971,0.472116,0.541604,0.534080,0.471886,0.463917,0.471020,0.463490,0.460234,0.461832,0.581714,0.562349,0.463422,0.450838,0.463939,0.449221,0.449021,0.449558,0.583756,0.567596
1200,0.408085,0.408029,0.398592,0.398767,0.394866,0.394686,0.437432,0.423141,0.578671,0.430019,0.404271,0.398771,0.397149,0.396817,0.475065,0.444743,0.581388,0.456324,0.421180,0.413476,0.420315,0.419961,0.514107,0.478757,0.485947,0.462560,0.455359,0.452778,0.453198,0.454858,0.544646,0.531980,0.464598,0.452654,0.462070,0.450878,0.442920,0.444831,0.603005,0.572177,0.460352,0.434343,0.460095,0.432626,0.432798,0.433402,0.601676,0.575955
1400,0.386268,0.386128,0.376013,0.376182,0.372216,0.371971,0.428818,0.407134,0.607983,0.418137,0.394820,0.377845,0.375066,0.374472,0.478518,0.433907,0.610278,0.448149,0.406288,0.392947,0.399559,0.399242,0.517095,0.470707,0.487789,0.455090,0.444559,0.440704,0.433368,0.435579,0.547605,0.529462,0.458618,0.443654,0.457466,0.442126,0.428430,0.427668,0.619999,0.578834,0.459372,0.420047,0.459781,0.416569,0.417201,0.416445,0.612215,0.580983
1600,0.365900,0.365679,0.354952,0.355122,0.351202,0.350866,0.423072,0.391942,0.638665,0.409269,0.405174,0.359312,0.354602,0.353678,0.485364,0.424550,0.640289,0.440737,0.398950,0.374447,0.378652,0.378297,0.521392,0.462848,0.492736,0.448604,0.434009,0.428506,0.411926,0.414464,0.549738,0.525330,0.456539,0.438305,0.454842,0.436127,0.416319,0.411411,0.634398,0.584484,0.459880,0.406081,0.460652,0.402050,0.401211,0.398951,0.620500,0.585040
1800,0.347065,0.346779,0.335432,0.335592,0.331758,0.331332,0.420137,0.376793,0.670012,0.402877,0.423850,0.345564,0.336300,0.334680,0.497007,0.414847,0.670113,0.433639,0.402797,0.358088,0.358498,0.358058,0.526958,0.454014,0.498160,0.443446,0.424272,0.417107,0.391047,0.393243,0.551866,0.521272,0.457828,0.436767,0.454279,0.432824,0.406373,0.396226,0.646568,0.589493,0.462648,0.394441,0.464181,0.390219,0.388497,0.383201,0.628045,0.588848
