step,train_loss,val_loss,val_loss_hard
0,5.549209,5.549123,5.549123
1000,3.290366,3.218890,3.218890
2000,2.789405,2.740231,2.740231
3000,2.536817,2.521397,2.521397
4000,2.435386,2.424505,2.424505
5000,2.349354,2.340311,2.340311
6000,2.285463,2.275180,2.275180
7000,2.232080,2.225645,2.225645
8000,2.184388,2.180901,2.180901
9000,2.146567,2.142802,2.142802
10000,2.107841,2.107674,2.107674
11000,2.074498,2.073996,2.073996
12000,2.050666,2.044140,2.044140
13000,2.021309,2.013227,2.013227
14000,1.991882,1.992793,1.992793
15000,1.969635,1.969742,1.969742
16000,1.954293,1.947213,1.947213
17000,1.926074,1.924900,1.924900
18000,1.902630,1.899098,1.899098
19000,1.874165,1.870892,1.870892
20000,1.850457,1.847002,1.847002
21000,1.821929,1.816109,1.816109
22000,1.792539,1.790619,1.790619
23000,1.770178,1.769838,1.769838
24000,1.747806,1.744171,1.744171
25000,1.728177,1.731482,1.731482
26000,1.716724,1.715382,1.715382
27000,1.703664,1.701301,1.701301
28000,1.694704,1.691717,1.691717
29000,1.681125,1.680501,1.680501
30000,1.676340,1.675042,1.675042
31000,1.665038,1.663720,1.663720
32000,1.658536,1.656635,1.656635
33000,1.654302,1.653560,1.653560
34000,1.647710,1.645889,1.645889
35000,1.643651,1.641768,1.641768
36000,1.640836,1.634081,1.634081
37000,1.633962,1.632847,1.632847
38000,1.630857,1.627604,1.627604
39000,1.629271,1.623552,1.623552
40000,1.627243,1.622874,1.622874
41000,1.621444,1.618047,1.618047
42000,1.618382,1.613582,1.613582
43000,1.613241,1.611912,1.611912
44000,1.611845,1.609906,1.609906
45000,1.602760,1.604256,1.604256
46000,1.605641,1.603387,1.603387
47000,1.602699,1.601417,1.601417
48000,1.598588,1.599867,1.599867
49000,1.595826,1.598690,1.598690
50000,1.595464,1.594686,1.594686
51000,1.596605,1.594143,1.594143
52000,1.587913,1.592363,1.592363
53000,1.587864,1.591404,1.591404
54000,1.584713,1.585935,1.585935
55000,1.586937,1.585374,1.585374
56000,1.586327,1.584244,1.584244
57000,1.581250,1.581572,1.581572
58000,1.585628,1.579312,1.579312
59000,1.578241,1.578203,1.578203
60000,1.571716,1.576239,1.576239
61000,1.576097,1.574602,1.574602
62000,1.572797,1.573310,1.573310
63000,1.570783,1.572551,1.572551
64000,1.571364,1.570853,1.570853
