step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497130,0.497645,0.494808,0.494827,0.495298,0.495118,0.501323,0.499794,0.502319,0.499037,0.497081,0.496939,0.499682,0.499377,0.501951,0.500612,0.502378,0.500164,0.498138,0.497745,0.500129,0.500073,0.501772,0.500656,0.499949,0.499206,0.499663,0.499607,0.501048,0.501005,0.501749,0.500838,0.499560,0.499122,0.499622,0.499606,0.500109,0.500060,0.500935,0.500323,0.500133,0.499806,0.499975,0.499971,0.499770,0.499721,0.500454,0.499979
400,0.490509,0.493591,0.479664,0.480118,0.476045,0.475465,0.506417,0.501952,0.516789,0.501025,0.486670,0.484489,0.492563,0.490891,0.506599,0.502050,0.514071,0.499520,0.494377,0.492164,0.498384,0.497717,0.506611,0.502834,0.500420,0.494833,0.498506,0.498370,0.505685,0.504878,0.506325,0.503477,0.502178,0.498151,0.498916,0.498876,0.501790,0.501239,0.503378,0.501832,0.499807,0.499122,0.499661,0.499730,0.501627,0.501378,0.501774,0.500802
600,0.482493,0.487953,0.462221,0.462320,0.459622,0.454476,0.517084,0.506964,0.539011,0.504092,0.477981,0.466957,0.483055,0.477289,0.515222,0.504216,0.535022,0.499007,0.487490,0.479181,0.491682,0.488155,0.515304,0.505437,0.507651,0.490896,0.496470,0.496039,0.515066,0.511202,0.514481,0.507158,0.512460,0.496520,0.498167,0.497779,0.503243,0.500988,0.507265,0.503700,0.499388,0.497383,0.499252,0.499366,0.504996,0.503688,0.503115,0.501442
800,0.475478,0.482296,0.449711,0.447558,0.459367,0.439959,0.533004,0.514970,0.560679,0.504739,0.486323,0.452952,0.479572,0.465092,0.527723,0.507562,0.558966,0.498487,0.485535,0.464878,0.484045,0.475428,0.526251,0.507993,0.520032,0.487704,0.493882,0.492602,0.524921,0.515220,0.524152,0.510648,0.523257,0.495953,0.497416,0.496335,0.503736,0.497790,0.511731,0.505353,0.500249,0.495627,0.498879,0.499001,0.508800,0.505306,0.504416,0.501934
1000,0.469363,0.476236,0.442073,0.435795,0.472684,0.431726,0.552060,0.524804,0.582532,0.504417,0.507505,0.443721,0.484424,0.455660,0.543189,0.511609,0.586081,0.498116,0.494078,0.449842,0.477877,0.462074,0.539510,0.510391,0.536009,0.486571,0.491237,0.488274,0.532145,0.515380,0.534906,0.513652,0.537385,0.497244,0.496704,0.494585,0.504050,0.493492,0.516873,0.506798,0.503620,0.494404,0.498533,0.498604,0.513726,0.506929,0.505684,0.502299
1200,0.463734,0.470383,0.438310,0.426546,0.491142,0.427685,0.572792,0.535412,0.605339,0.503568,0.533086,0.441338,0.496766,0.449335,0.560737,0.516082,0.614558,0.497003,0.510560,0.438293,0.475263,0.449655,0.554442,0.512148,0.553275,0.485675,0.489033,0.482953,0.536836,0.512073,0.546654,0.515997,0.550994,0.497034,0.496406,0.492669,0.505074,0.488679,0.522629,0.507993,0.508189,0.492004,0.498102,0.498086,0.519067,0.508377,0.506984,0.502591
1400,0.458543,0.464588,0.436918,0.418984,0.512002,0.425910,0.595056,0.546831,0.626102,0.501096,0.558699,0.441783,0.514921,0.445973,0.580875,0.520833,0.643324,0.496220,0.532242,0.428919,0.475260,0.437295,0.571572,0.513390,0.572019,0.485663,0.488353,0.476934,0.542177,0.507276,0.560604,0.518043,0.566995,0.497893,0.496378,0.490457,0.507798,0.483215,0.529518,0.509020,0.514712,0.490349,0.497848,0.497713,0.524385,0.508885,0.508450,0.502843
1600,0.454354,0.459602,0.436839,0.412038,0.534262,0.425791,0.618530,0.559257,0.644814,0.498878,0.583864,0.444266,0.535575,0.445562,0.602722,0.525956,0.671073,0.494933,0.555172,0.423439,0.479366,0.424770,0.590138,0.513000,0.590423,0.485460,0.489056,0.470737,0.545487,0.499891,0.576307,0.519028,0.584112,0.498743,0.497355,0.487765,0.509856,0.476475,0.537548,0.509394,0.524529,0.489654,0.497486,0.497106,0.530372,0.509326,0.510097,0.502991
1800,0.450053,0.454428,0.438035,0.406370,0.555893,0.425308,0.640350,0.568754,0.661124,0.495836,0.608293,0.446919,0.556312,0.446326,0.623917,0.529020,0.698144,0.492995,0.577651,0.420272,0.486505,0.413359,0.608943,0.511109,0.609982,0.485918,0.492204,0.465319,0.549431,0.492103,0.591351,0.518219,0.601165,0.498928,0.498827,0.485329,0.512242,0.469680,0.545940,0.509308,0.532845,0.488034,0.497175,0.496506,0.535814,0.509236,0.511697,0.503065
