step,train_loss,val_bpb
200,7.940833,2.043845
400,6.319895,1.815765
600,5.701286,1.700591
800,5.392600,1.632091
1000,5.198715,1.586473
1200,5.058512,1.552865
1400,4.956430,1.525758
1600,4.889052,1.503362
1800,4.808527,1.484970
2000,4.742945,1.467457
2200,4.691909,1.453343
2400,4.652105,1.441182
2600,4.598702,1.429314
2800,4.569409,1.418976
3000,4.543467,1.409738
3200,4.523694,1.403226
3400,4.492918,1.396972
3600,4.471654,1.393290
3800,4.472959,1.388200
4000,4.457981,1.385660
