step,train_loss,val_bpb
200,8.616959,2.355649
400,7.619256,2.266362
600,7.161634,2.122798
800,6.850360,2.060277
1000,6.675655,2.016158
1200,6.566309,1.992731
1400,6.485370,1.972371
1600,6.403156,1.951878
1800,6.365257,1.941809
2000,6.324053,1.931624
2200,6.272368,1.918626
2400,6.246109,1.909541
2600,6.216279,1.897297
2800,6.173907,1.884471
3000,6.135760,1.874270
3200,6.105358,1.863814
3400,6.057736,1.855536
3600,6.055079,1.852198
3800,6.020629,1.842090
4000,5.980612,1.833533
4200,5.977975,1.828359
4400,5.965978,1.823961
4600,5.941663,1.819022
4800,5.940113,1.814224
5000,5.910346,1.806680
5200,5.881301,1.803028
5400,5.857032,1.801361
5600,5.872413,1.795327
5800,5.848074,1.793622
6000,5.838815,1.789386
6200,5.822901,1.785898
6400,5.810817,1.784589
6600,5.811413,1.780385
6800,5.799304,1.777708
7000,5.796182,1.777213
7200,5.792588,1.775114
7400,5.792996,1.774017
7600,5.772383,1.771947
7800,5.774763,1.771419
8000,5.765380,1.769773
