step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497578,0.497812,0.498179,0.498266,0.499739,0.499567,0.498298,0.498024,0.499402,0.498715,0.498421,0.498326,0.499900,0.499786,0.499576,0.499207,0.498690,0.498087,0.498861,0.498819,0.500421,0.500389,0.500308,0.499976,0.499157,0.498861,0.498917,0.498908,0.500232,0.500196,0.500660,0.500355,0.499490,0.498993,0.498985,0.499001,0.500015,0.500002,0.501058,0.500826,0.499471,0.499333,0.499217,0.499216,0.499660,0.499634,0.501118,0.500907
400,0.490665,0.492039,0.488571,0.489003,0.491972,0.491370,0.498466,0.496544,0.504665,0.501754,0.493523,0.492537,0.498130,0.496854,0.501513,0.499261,0.499891,0.497097,0.495401,0.494830,0.502331,0.501417,0.504988,0.502929,0.499118,0.497663,0.496094,0.496043,0.502394,0.501908,0.506622,0.504777,0.500549,0.498827,0.497968,0.497886,0.501508,0.501207,0.508182,0.506982,0.499006,0.498783,0.498721,0.498732,0.500220,0.500011,0.508653,0.507713
600,0.480358,0.483558,0.473413,0.474853,0.478418,0.477005,0.498445,0.494718,0.510826,0.504270,0.484922,0.481900,0.493942,0.490335,0.501042,0.495999,0.501690,0.494302,0.486961,0.485100,0.503841,0.500445,0.509610,0.503892,0.500310,0.496439,0.488305,0.488115,0.505417,0.503324,0.513739,0.508607,0.500651,0.496657,0.495292,0.495090,0.505157,0.503923,0.517901,0.514495,0.498616,0.497672,0.497561,0.497601,0.502792,0.501957,0.518335,0.515824
800,0.467368,0.472901,0.453542,0.456512,0.463516,0.459630,0.500851,0.494107,0.520367,0.507433,0.473642,0.466527,0.487930,0.479410,0.501541,0.491806,0.505397,0.489115,0.473159,0.468835,0.506537,0.498125,0.514551,0.503387,0.499418,0.491382,0.476085,0.474909,0.509697,0.503979,0.522614,0.511853,0.502388,0.495440,0.491439,0.490818,0.511921,0.508852,0.528606,0.521791,0.496916,0.494463,0.494639,0.494930,0.508441,0.505966,0.530417,0.525112
1000,0.455481,0.462715,0.432825,0.437418,0.457720,0.445989,0.507307,0.496286,0.529688,0.509935,0.466185,0.452601,0.488815,0.469713,0.506347,0.489738,0.511284,0.484077,0.461377,0.451293,0.509182,0.493643,0.521122,0.503048,0.502024,0.487309,0.464047,0.460849,0.514767,0.503627,0.531503,0.513625,0.504527,0.492851,0.485463,0.484397,0.519919,0.513594,0.540282,0.528316,0.493792,0.488452,0.491526,0.491758,0.517217,0.511743,0.542198,0.532961
1200,0.445563,0.454401,0.415662,0.421475,0.464287,0.440243,0.516979,0.501190,0.536618,0.510191,0.466277,0.443123,0.500389,0.466409,0.515999,0.491015,0.520218,0.479934,0.455445,0.436633,0.513972,0.488705,0.530458,0.504312,0.505362,0.483867,0.453193,0.446956,0.518193,0.500603,0.542521,0.516261,0.507663,0.491499,0.479657,0.477701,0.528429,0.517927,0.552051,0.533939,0.489557,0.482139,0.487800,0.488034,0.526535,0.517439,0.553745,0.539925
1400,0.439247,0.448824,0.401710,0.407993,0.479618,0.442657,0.527797,0.507127,0.542074,0.508773,0.471390,0.436537,0.515223,0.464279,0.527821,0.494558,0.530739,0.475667,0.453386,0.424322,0.521328,0.483465,0.541226,0.506995,0.512052,0.480424,0.444890,0.435118,0.522310,0.496721,0.552611,0.518532,0.508695,0.488651,0.474251,0.471755,0.537166,0.521336,0.562825,0.538807,0.489023,0.479070,0.485255,0.485380,0.536295,0.523057,0.565174,0.546148
1600,0.431602,0.441958,0.390953,0.396474,0.498933,0.447779,0.540138,0.514382,0.548064,0.508622,0.479718,0.433235,0.537729,0.470647,0.542787,0.500847,0.542344,0.472135,0.455192,0.414728,0.530343,0.476363,0.553047,0.510173,0.516285,0.476916,0.437512,0.424064,0.527850,0.492842,0.563811,0.520932,0.510778,0.486090,0.467205,0.464420,0.543171,0.522475,0.571803,0.542009,0.484739,0.473170,0.482235,0.482396,0.546530,0.528852,0.576426,0.551664
1800,0.425407,0.436167,0.384187,0.387395,0.519332,0.456038,0.552257,0.521961,0.551557,0.506517,0.488166,0.430488,0.561946,0.476858,0.557222,0.506736,0.552057,0.468945,0.457654,0.407322,0.541252,0.470527,0.562963,0.512059,0.519106,0.472260,0.431636,0.413488,0.532300,0.486451,0.573101,0.521574,0.510740,0.482699,0.459967,0.456593,0.549574,0.522927,0.578572,0.543361,0.480902,0.467599,0.479676,0.479608,0.555819,0.534015,0.585842,0.555392
