step,train_loss,val_loss,val_loss_hard
0,5.556056,5.554342,5.554342
1000,2.476053,2.423263,2.423263
2000,2.179479,2.154706,2.154706
3000,2.031667,2.018424,2.018424
4000,1.941234,1.929291,1.929291
5000,1.896420,1.884275,1.884275
6000,1.839255,1.829204,1.829204
7000,1.800433,1.792788,1.792788
8000,1.766021,1.764984,1.764984
9000,1.735861,1.746735,1.746735
10000,1.736420,1.722085,1.722085
11000,1.709310,1.701467,1.701467
12000,1.685950,1.687491,1.687491
13000,1.679660,1.681891,1.681891
14000,1.663161,1.670940,1.670940
15000,1.666840,1.658795,1.658795
16000,1.663320,1.649195,1.649195
17000,1.639888,1.642644,1.642644
18000,1.632022,1.635452,1.635452
19000,1.625159,1.627325,1.627325
20000,1.616555,1.618630,1.618630
21000,1.613908,1.611611,1.611611
22000,1.609796,1.605670,1.605670
23000,1.592695,1.599014,1.599014
24000,1.597486,1.592911,1.592911
25000,1.587528,1.587264,1.587264
26000,1.584566,1.583924,1.583924
27000,1.579682,1.578254,1.578254
28000,1.570561,1.573119,1.573119
29000,1.565290,1.568692,1.568692
30000,1.563538,1.563265,1.563265
31000,1.568846,1.559384,1.559384
32000,1.548764,1.553518,1.553518
33000,1.542268,1.549081,1.549081
34000,1.546928,1.542719,1.542719
35000,1.541992,1.539918,1.539918
36000,1.537109,1.536548,1.536548
37000,1.532307,1.534564,1.534564
38000,1.531023,1.530248,1.530248
39000,1.528325,1.526737,1.526737
40000,1.523686,1.524060,1.524060
41000,1.518579,1.520485,1.520485
42000,1.529066,1.519399,1.519399
43000,1.514077,1.517563,1.517563
44000,1.522801,1.514291,1.514291
45000,1.508700,1.512678,1.512678
46000,1.506632,1.511517,1.511517
47000,1.509686,1.509550,1.509550
48000,1.514676,1.508974,1.508974
49000,1.510527,1.508333,1.508333
