step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498724,0.498935,0.497653,0.497674,0.498106,0.497896,0.498240,0.497780,0.501869,0.500215,0.497899,0.497897,0.499568,0.499219,0.499726,0.498656,0.501928,0.500467,0.498580,0.498528,0.500035,0.499799,0.500842,0.499505,0.501645,0.500440,0.498884,0.498879,0.500638,0.500516,0.501834,0.500832,0.500166,0.499681,0.499557,0.499529,0.501484,0.501436,0.502622,0.502084,0.499656,0.499428,0.499930,0.499948,0.501165,0.501155,0.503057,0.502919
400,0.495318,0.496824,0.488743,0.489073,0.489271,0.488871,0.492744,0.491207,0.510685,0.505557,0.490906,0.490911,0.497507,0.495671,0.495847,0.492849,0.510541,0.503678,0.491553,0.491464,0.499072,0.497635,0.498548,0.494144,0.508908,0.503215,0.493710,0.493657,0.502134,0.501132,0.502939,0.497755,0.503266,0.499946,0.495785,0.495780,0.505577,0.504632,0.508275,0.503710,0.500278,0.499294,0.498674,0.498806,0.507594,0.507325,0.512401,0.510378
600,0.489004,0.493151,0.474307,0.475495,0.474989,0.473883,0.485877,0.482339,0.524573,0.511952,0.477686,0.477528,0.491843,0.486851,0.490039,0.483698,0.525533,0.508116,0.478926,0.478585,0.498030,0.493829,0.496388,0.485476,0.522043,0.507229,0.482242,0.481969,0.502193,0.498605,0.504767,0.491532,0.510234,0.500766,0.489419,0.489586,0.511587,0.508511,0.515577,0.502586,0.501426,0.498244,0.494127,0.494378,0.517357,0.516014,0.525047,0.517022
800,0.478507,0.485504,0.454804,0.457008,0.458356,0.455102,0.478810,0.471180,0.542953,0.516888,0.459538,0.458833,0.485416,0.474104,0.483665,0.471750,0.543319,0.508191,0.461081,0.459904,0.495706,0.485490,0.496171,0.475278,0.540970,0.510390,0.465515,0.464709,0.499975,0.491679,0.508594,0.483453,0.519174,0.499260,0.479635,0.480158,0.520840,0.514002,0.526425,0.501486,0.503164,0.496052,0.485754,0.486456,0.529795,0.526276,0.540320,0.522420
1000,0.467393,0.476335,0.434400,0.437170,0.450353,0.438624,0.474540,0.460496,0.562456,0.519119,0.443050,0.440214,0.487061,0.461453,0.481480,0.460070,0.563982,0.505727,0.443629,0.440656,0.495820,0.475135,0.500837,0.465491,0.562933,0.511773,0.447675,0.445555,0.497970,0.482882,0.515815,0.474791,0.532489,0.499368,0.467158,0.467611,0.529635,0.517478,0.539479,0.498253,0.508585,0.494114,0.477428,0.478349,0.541232,0.534722,0.556027,0.524151
1200,0.455404,0.464481,0.416158,0.419046,0.454393,0.427273,0.471525,0.450291,0.579617,0.519159,0.429211,0.423597,0.494727,0.450782,0.482577,0.449695,0.579347,0.498623,0.429738,0.423747,0.498540,0.464959,0.506236,0.456147,0.582577,0.507954,0.431331,0.426949,0.495728,0.472670,0.524765,0.467069,0.543618,0.495678,0.454872,0.455466,0.539368,0.520800,0.551199,0.494928,0.515244,0.492938,0.469945,0.470624,0.553424,0.543021,0.569802,0.523571
1400,0.446193,0.454460,0.399472,0.401421,0.469593,0.421472,0.470278,0.440130,0.595648,0.514738,0.420379,0.409488,0.511081,0.442329,0.487374,0.440510,0.598234,0.492562,0.419722,0.408700,0.506273,0.456089,0.516160,0.447833,0.605439,0.505307,0.418063,0.409802,0.496289,0.462289,0.537975,0.460146,0.557564,0.494549,0.440255,0.440907,0.545767,0.520234,0.564472,0.489325,0.522894,0.490052,0.461656,0.462304,0.562916,0.548336,0.583816,0.519324
1600,0.437006,0.443845,0.384654,0.385003,0.489317,0.416900,0.468967,0.428365,0.610161,0.509252,0.413503,0.396657,0.531886,0.437523,0.496047,0.431608,0.614732,0.485276,0.411445,0.394906,0.514305,0.445381,0.529203,0.440309,0.625790,0.500105,0.409567,0.394129,0.498594,0.453676,0.552622,0.451516,0.569829,0.492291,0.428023,0.428077,0.551962,0.518701,0.581487,0.483800,0.531444,0.486872,0.452124,0.452699,0.569746,0.550914,0.597594,0.513776
1800,0.429281,0.433626,0.373019,0.370459,0.510876,0.414984,0.469412,0.418172,0.621246,0.503036,0.412501,0.386231,0.556470,0.436267,0.506017,0.424319,0.630335,0.477407,0.406740,0.382742,0.527041,0.438945,0.543940,0.434339,0.645224,0.493708,0.403448,0.380101,0.501558,0.444621,0.569087,0.444682,0.582689,0.489052,0.416651,0.416108,0.556979,0.514996,0.597626,0.478364,0.540186,0.484948,0.443349,0.443787,0.575347,0.551493,0.608355,0.507150
