step,train_loss,val_bpb
200,8.597832,2.357553
400,7.520362,2.176412
600,6.937225,2.062625
800,6.692688,2.021428
1000,6.561230,1.984872
1200,6.469589,1.961499
1400,6.392436,1.944176
1600,6.307052,1.923734
1800,6.259369,1.906322
2000,6.200233,1.890580
2200,6.133990,1.874706
2400,6.100396,1.864525
