step,train_loss,val_loss
0,5.536416,5.534112
1000,2.309188,2.244222
2000,1.861576,1.843924
3000,1.723762,1.718734
4000,1.664614,1.663326
5000,1.637428,1.635572
6000,1.614472,1.624965
7000,1.614826,1.604628
8000,1.594682,1.598441
9000,1.591605,1.579875
10000,1.577282,1.573987
11000,1.572595,1.565693
12000,1.560847,1.554649
13000,1.544530,1.543927
14000,1.535578,1.537518
15000,1.528635,1.532060
16000,1.522378,1.524046
17000,1.526701,1.517618
18000,1.514567,1.513446
19000,1.514165,1.509972
20000,1.504885,1.505249
21000,1.498824,1.501788
22000,1.502146,1.497806
23000,1.488409,1.496255
24000,1.493358,1.493566
