step,train_loss,val_bpb
200,8.683956,2.377388
400,7.674199,2.282665
600,7.357307,2.223905
800,7.152929,2.158196
1000,6.867259,2.057863
1200,6.678451,2.018010
1400,6.560582,1.991889
1600,6.467842,1.973630
1800,6.423751,1.959605
2000,6.378221,1.947488
2200,6.327936,1.934305
2400,6.304518,1.923990
2600,6.278688,1.912884
2800,6.240563,1.904209
3000,6.207681,1.896924
3200,6.185906,1.886537
3400,6.147381,1.881231
3600,6.146533,1.878296
3800,6.117994,1.871745
4000,6.082580,1.863347
4200,6.082385,1.860021
4400,6.072623,1.854176
4600,6.049283,1.850762
4800,6.049500,1.846178
5000,6.019857,1.839757
